,code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days,year,quanter
2010,300745,欣锐科技,3.2574,110.5176,2.9762,120.9596,1.3166,273.4316,2015,4
2011,300607,拓斯达,2.4849,144.875,2.9736,121.0654,0.9493,379.2268,2015,4
2012,002471,中超控股,1.9942,180.5235,2.97,121.2121,0.9037,398.3623,2015,4
2013,000676,智度股份,3.6499,98.6328,2.9674,121.3183,1.133,317.7405,2015,4
2014,600378,天科股份,4.8151,74.7648,2.9668,121.3429,0.6384,563.9098,2015,4
2015,603079,圣达生物,7.6319,47.1704,2.9647,121.4288,2.0709999999999997,173.8291,2015,4
2016,002929,润建通信,4.5326,79.4246,2.9633,121.4862,1.6107,223.5053,2015,4
2017,002611,东方精工,5.2149,69.033,2.9629,121.5026,1.1549,311.7153,2015,4
2018,300439,美康生物,3.5216,102.2263,2.9627,121.5108,0.8669,415.2728,2015,4
2019,002179,中航光电,2.7095,132.8658,2.9608,121.5888,0.9183,392.0287,2015,4
2020,000566,海南海药,5.5885,64.418,2.9587,121.6751,0.7304,492.8806,2015,4
2021,002511,中顺洁柔,7.6364,47.1426,2.9583,121.6915,1.4752,244.0347,2015,4
2022,002779,中坚科技,4.831,74.5187,2.9583,121.6915,0.9884,364.225,2015,4
2023,300201,海伦哲,2.7713,129.9029,2.9505,122.0132,1.0279,350.2286,2015,4
2024,002642,荣之联,2.5805,139.5078,2.9503,122.0215,0.7251,496.4832,2015,4
2025,600288,大恒科技,5.0737,70.9541,2.9433,122.3117,1.2657,284.4276,2015,4
2026,300491,通合科技,3.2333,111.3414,2.9425,122.3449,0.6739,534.2039,2015,4
2027,000692,惠天热电,5.5727,64.6006,2.9424,122.3491,1.2076,298.112,2015,4
2028,600333,长春燃气,25.2464,14.2595,2.9423,122.3533,1.6789,214.4261,2015,4
2029,300112,万讯自控,3.1712,113.5217,2.9416,122.3824,1.1876,303.1324,2015,4
2030,603811,诚意药业,7.409,48.5896,2.9415,122.3865,2.0081,179.2739,2015,4
2031,300380,安硕信息,3.5068,102.6577,2.9401,122.4448,0.6795,529.8013,2015,4
2032,300484,蓝海华腾,2.4477,147.0768,2.9394,122.47399999999999,1.0542,341.4912,2015,4
2033,300429,强力新材,8.802999999999999,40.8951,2.9364,122.5991,1.2643,284.7425,2015,4
2034,000969,安泰科技,4.1135,87.5167,2.9286,122.9256,0.9708,370.8282,2015,4
2035,002213,特尔佳,2.8178,127.7592,2.9277,122.9634,0.7076,508.76199999999994,2015,4
2036,002341,新纶科技,1.2572,286.3506,2.9274,122.976,0.6606,544.9591,2015,4
2037,300301,长方集团,6.9383,51.8859,2.9242,123.1106,1.7568,204.918,2015,4
2038,002201,九鼎新材,3.0191,119.2408,2.9241,123.1148,1.0918,329.7307,2015,4
2039,300278,华昌达,2.9163,123.4441,2.9236,123.1359,1.1405,315.651,2015,4
2040,603618,杭电股份,3.799,94.7618,2.9212,123.23700000000001,1.265,284.585,2015,4
2041,600055,万东医疗,4.1409,86.9376,2.9192,123.3215,1.1278,319.2055,2015,4
2042,002051,中工国际,2.006,179.4616,2.9191,123.3257,0.5042,714.0024,2015,4
2043,300580,贝斯特,3.0932,116.3843,2.9154,123.4822,1.3263,271.4318,2015,4
2044,300254,仟源医药,6.8103,52.8611,2.9152,123.4907,1.5886,226.6146,2015,4
2045,300443,金雷风电,3.7428,96.1847,2.9111,123.6646,1.1576,310.9883,2015,4
2046,002785,万里石,1.6036,224.4949,2.9104,123.6943,0.8344,431.4477,2015,4
2047,603615,茶花股份,10.6218,33.8926,2.9102,123.7028,1.8382,195.8438,2015,4
2048,002634,棒杰股份,8.0364,44.7962,2.9094,123.7369,0.7661,469.9125,2015,4
2049,002688,金河生物,7.8838,45.6633,2.9088,123.7624,1.5962,225.5356,2015,4
2050,603922,金鸿顺,3.8939,92.4523,2.9079,123.8007,1.4717,244.6151,2015,4
2051,603889,新澳股份,18.852,19.0961,2.9033,123.9968,1.6024,224.66299999999998,2015,4
2052,002391,长青股份,5.5548,64.8088,2.9016,124.0695,1.2802,281.2061,2015,4
2053,000039,中集集团,5.2995,67.9309,2.8973,124.2536,1.3232,272.0677,2015,4
2054,300510,金冠电气,1.8103,198.8621,2.8941,124.391,0.816,441.1765,2015,4
2055,002574,明牌珠宝,9.0387,39.8287,2.892,124.4813,1.2361,291.2386,2015,4
2056,300287,飞利信,1.3316,270.3515,2.8902,124.5589,0.6146,585.7468,2015,4
2057,603656,泰禾光电,5.1731,69.5908,2.8896,124.5847,1.2666,284.2255,2015,4
2058,000400,许继电气,1.0644,338.2187,2.8866,124.7142,0.7206,499.5837,2015,4
2059,300236,上海新阳,1.4992,240.1281,2.8854,124.7661,0.7156,503.0743,2015,4
2060,300086,康芝药业,7.4853,48.0943,2.8853,124.7704,0.3042,1183.432,2015,4
2061,300091,金通灵,1.3401,268.6367,2.8764,125.1564,0.8054,446.9829,2015,4
2062,300626,华瑞股份,4.0651,88.5587,2.8760000000000003,125.1739,1.5562,231.3327,2015,4
2063,002872,天圣制药,3.6862,97.6615,2.8753,125.2043,1.5530000000000002,231.8094,2015,4
2064,300258,精锻科技,4.5647,78.8661,2.8694,125.4618,1.3462,267.4194,2015,4
2065,002395,双象股份,9.9388,36.2217,2.8623,125.773,1.3372,269.2193,2015,4
2066,600707,彩虹股份,2.1354,168.5867,2.8615,125.8081,0.4868,739.5234,2015,4
2067,603861,白云电器,1.858,193.7567,2.8611,125.8257,0.9126,394.4773,2015,4
2068,300010,立思辰,2.0553,175.1569,2.8585,125.9402,0.8501,423.4796,2015,4
2069,002613,北玻股份,3.3702,106.8186,2.8584,125.9446,0.7856,458.2485,2015,4
2070,600599,熊猫金控,5.5123,65.3085,2.8568,126.0151,0.5511,653.239,2015,4
2071,002786,银宝山新,4.9655,72.5003,2.8560000000000003,126.0504,1.3974,257.6213,2015,4
2072,300712,永福股份,2.1783,165.2665,2.8553,126.0813,1.1684,308.1137,2015,4
2073,002292,奥飞娱乐,4.8088,74.8628,2.8522,126.2184,1.2047,298.8296,2015,4
2074,002523,天桥起重,1.1459,314.1635,2.8515,126.2493,0.59,610.1695,2015,4
2075,603331,百达精工,3.8039,94.6397,2.8505,126.2936,1.4607,246.4572,2015,4
2076,002798,帝欧家居,5.0896,70.7325,2.8495,126.338,1.3433,267.9967,2015,4
2077,002258,利尔化学,6.0189,59.8116,2.8487,126.3734,1.6969999999999998,212.1391,2015,4
2078,603116,红蜻蜓,7.7501,46.451,2.8446,126.5556,1.2858,279.9813,2015,4
2079,000606,神州易桥,4.6214,77.8985,2.8419,126.6758,0.6726,535.2364,2015,4
2080,600380,健康元,5.2668,68.3527,2.8418,126.6803,1.5133,237.8907,2015,4
2081,002884,凌霄泵业,16.8685,21.3416,2.8416,126.6892,1.3993,257.2715,2015,4
2082,600698,湖南天雁,2.3355,154.1426,2.8407,126.7293,0.541,665.4344,2015,4
2083,300482,万孚生物,14.3017,25.1718,2.8384,126.83200000000001,1.0685,336.9209,2015,4
2084,600866,星湖科技,7.1616,50.2681,2.8379,126.8544,0.8807,408.7658,2015,4
2085,300146,汤臣倍健,47.5554,7.5701,2.8376,126.8678,0.8979,400.9355,2015,4
2086,600548,深高速,4.9533,72.6788,2.8369999999999997,126.8946,0.5494,655.2603,2015,4
2087,600714,金瑞矿业,9.0726,39.6799,2.8273,127.33,0.9404,382.8158,2015,4
2088,002760,凤形股份,3.898,92.3551,2.825,127.4336,1.0231,351.8718,2015,4
2089,300127,银河磁体,3.5922,100.2171,2.8202,127.6505,0.4379,822.1055,2015,4
2090,002724,海洋王,2.7539,130.7237,2.8192,127.6958,0.6935,519.106,2015,4
2091,002449,国星光电,5.2784,68.2025,2.8144,127.9136,0.792,454.5455,2015,4
2092,603222,济民制药,3.6054,99.8502,2.8125,128.0,1.0454,344.3658,2015,4
2093,000513,丽珠集团,5.6853,63.3212,2.8124,128.0046,1.9634,183.3554,2015,4
2094,300124,汇川技术,4.3597,82.5745,2.8113,128.0546,0.6397,562.7638,2015,4
2095,600570,恒生电子,11.527999999999999,31.2283,2.806,128.2965,1.1726,307.0101,2015,4
2096,002188,*ST巴士,1.6721,215.2981,2.8031,128.4292,0.5045,713.5778,2015,4
2097,601800,中国交建,6.5335,55.1006,2.8023,128.4659,1.0834,332.2872,2015,4
2098,600573,惠泉啤酒,22591.691000000003,0.0159,2.8016,128.498,1.3296,270.7581,2015,4
2099,002565,顺灏股份,3.2652,110.2536,2.7981,128.6587,1.2403,290.2524,2015,4
2100,002826,易明医药,9.2161,39.0621,2.7968,128.7185,1.8852,190.9612,2015,4
2101,600662,强生控股,27.1478,13.2607,2.7939,128.8521,1.7481,205.9379,2015,4
2102,300706,阿石创,2.5380000000000003,141.844,2.7872,129.1619,1.0661,337.6794,2015,4
2103,002403,爱仕达,5.443,66.14,2.7839,129.315,1.3567,265.3497,2015,4
2104,002774,快意电梯,5.4875,65.6036,2.782,129.4033,1.2167,295.8823,2015,4
2105,300264,佳创视讯,1.0591,339.9112,2.7777,129.6036,0.2556,1408.4507,2015,4
2106,000488,晨鸣纸业,5.4409,66.1655,2.7775,129.613,0.6893,522.269,2015,4
2107,603639,海利尔,9.9559,36.1595,2.7752,129.7204,1.6368,219.9413,2015,4
2108,002012,凯恩股份,3.9283,91.6427,2.7742,129.7671,1.1332,317.6844,2015,4
2109,000970,中科三环,3.9237,91.7501,2.7741,129.7718,0.8782,409.9294,2015,4
2110,603399,吉翔股份,4.8829,73.7267,2.7726,129.842,1.0172,353.9127,2015,4
2111,603665,康隆达,8.8502,40.677,2.7716,129.8889,1.8189,197.9218,2015,4
2112,002376,新北洋,2.5742,139.8493,2.7689999999999997,130.0108,0.8582,419.4826,2015,4
2113,002290,中科新材,3.6104,99.7119,2.7687,130.0249,1.1233,320.4843,2015,4
2114,002287,奇正藏药,58.7284,6.1299,2.7674,130.086,0.7251,496.4832,2015,4
2115,002090,金智科技,2.1408,168.1614,2.7628,130.3026,0.826,435.8354,2015,4
2116,601717,郑煤机,1.4007,257.0143,2.7594,130.4631,0.5049,713.0125,2015,4
2117,300155,安居宝,4.0004,89.991,2.7577,130.5436,0.7609,473.1239,2015,4
2118,600083,博信股份,2.6037,138.2648,2.7561,130.6194,0.9348,385.1091,2015,4
2119,600249,两面针,8.1013,44.4373,2.7542,130.7095,0.9909,363.3061,2015,4
2120,600351,亚宝药业,9.3208,38.6233,2.7519,130.8187,1.3394,268.7771,2015,4
2121,600495,晋西车轴,5.1879,69.3922,2.7509,130.8663,0.7786,462.3684,2015,4
2122,603027,千禾味业,17.3334,20.7692,2.7509,130.8663,2.6085,138.0104,2015,4
2123,600031,三一重工,1.1451,314.383,2.7485,130.9805,0.6195,581.1138,2015,4
2124,002499,科林环保,1.9739,182.3801,2.7481,130.9996,0.5028,715.9905,2015,4
2125,603730,岱美股份,5.3723,67.0104,2.7448,131.1571,1.7499,205.726,2015,4
2126,603033,三维股份,2.414,149.1301,2.7434,131.224,1.0456,344.2999,2015,4
2127,000070,特发信息,2.7619,130.3451,2.7387,131.4492,1.1132,323.392,2015,4
2128,002534,杭锅股份,1.6859,213.5358,2.7363,131.5645,0.5425,663.5945,2015,4
2129,603229,奥翔药业,3.3059,108.8962,2.7348,131.6367,1.6163,222.7309,2015,4
2130,603507,振江股份,3.1835,113.0831,2.7317,131.7861,1.4848,242.4569,2015,4
2131,002703,浙江世宝,2.5598,140.636,2.7307,131.8343,0.6398,562.6758,2015,4
2132,300230,永利股份,4.6291,77.7689,2.7289999999999996,131.9165,1.3615,264.4142,2015,4
2133,603197,保隆科技,5.0387,71.447,2.7278,131.9745,1.6904,212.9673,2015,4
2134,603617,君禾股份,4.9821,72.2587,2.7260000000000004,132.0616,1.7019,211.5283,2015,4
2135,002326,永太科技,4.1071,87.6531,2.7252,132.1004,1.1894,302.6736,2015,4
2136,300591,万里马,4.2452,84.8017,2.722,132.2557,1.368,263.1579,2015,4
2137,603200,上海洗霸,1.587,226.8431,2.7215,132.28,0.7132,504.7672,2015,4
2138,603111,康尼机电,3.3003,109.081,2.7212,132.2946,0.8984,400.7124,2015,4
2139,000538,云南白药,25.7199,13.9969,2.716,132.5479,1.3393,268.7971,2015,4
2140,300730,科创信息,4.0741,88.3631,2.7126,132.714,1.1225,320.7127,2015,4
2141,002367,康力电梯,9.0704,39.6895,2.7086,132.91,1.4291,251.9068,2015,4
2142,600112,天成控股,2.5479,141.2928,2.7086,132.91,0.6399,562.5879,2015,4
2143,002591,恒大高新,0.7216,498.8914,2.7062,133.0279,0.3287,1095.2236,2015,4
2144,002481,双塔食品,8.3322,43.2059,2.7036,133.1558,0.4926,730.8161,2015,4
2145,601858,中国科传,20.5956,17.4795,2.7031,133.1804,0.7146,503.7783,2015,4
2146,002708,光洋股份,2.5123,143.295,2.6994,133.363,0.722,498.615,2015,4
2147,002129,中环股份,4.5295,79.479,2.6972,133.4717,0.6287,572.6101,2015,4
2148,603268,松发股份,3.3168,108.5384,2.6967,133.4965,0.855,421.0526,2015,4
2149,300162,雷曼股份,2.6437,136.1728,2.6965,133.5064,0.6258,575.2637,2015,4
2150,603809,豪能股份,3.8749,92.9056,2.6901,133.82399999999998,1.1699,307.7186,2015,4
2151,600587,新华医疗,4.5605,78.9387,2.6899,133.834,1.3875,259.4595,2015,4
2152,601928,凤凰传媒,13.368,26.93,2.6879,133.9336,1.0589,339.9754,2015,4
2153,300502,新易盛,5.0318,71.545,2.6856,134.0483,1.2997,276.987,2015,4
2154,300147,香雪制药,3.2142,112.00299999999999,2.6806,134.2983,0.8677,414.8899,2015,4
2155,300713,英可瑞,3.0768,117.0047,2.6805,134.3033,1.3959,257.8981,2015,4
2156,300394,天孚通信,3.1578,114.0034,2.6797,134.3434,0.6107,589.4875,2015,4
2157,300618,寒锐钴业,12.2549,29.375999999999998,2.6797,134.3434,1.6565,217.3257,2015,4
2158,002197,证通电子,2.2007,163.5843,2.6755,134.5543,0.7097,507.2566,2015,4
2159,601126,四方股份,1.254,287.0813,2.6691,134.8769,0.8062,446.5393,2015,4
2160,603139,康惠制药,1.6859,213.5358,2.6674,134.9629,0.94,382.9787,2015,4
2161,300083,劲胜智能,3.9954,90.1036,2.665,135.0844,1.0261,350.843,2015,4
2162,002159,三特索道,43.5227,8.2715,2.6631,135.1808,0.9046,397.966,2015,4
2163,300681,英搏尔,4.3736,82.3121,2.6629,135.191,1.7202,209.278,2015,4
2164,002121,科陆电子,1.3469,267.2804,2.661,135.2875,0.6601,545.3719,2015,4
2165,002359,北讯集团,1.3659999999999999,263.5432,2.6586,135.4096,0.7633,471.6363,2015,4
2166,603658,安图生物,7.5495,47.6853,2.6586,135.4096,2.0315,177.209,2015,4
2167,002199,东晶电子,2.8139999999999996,127.9318,2.6579,135.4453,0.7669,469.4223,2015,4
2168,603669,灵康药业,19.3967,18.5599,2.6562,135.532,0.9758,368.9281,2015,4
2169,002871,伟隆股份,5.6655,63.5425,2.6544,135.6239,1.3596,264.7838,2015,4
2170,300446,乐凯新材,4.2313,85.0802,2.6543,135.629,0.9451,380.9121,2015,4
2171,002749,国光股份,27.0924,13.2879,2.6525,135.721,0.9581,375.7437,2015,4
2172,300249,依米康,1.4014,256.88599999999997,2.6516,135.7671,0.7623,472.255,2015,4
2173,600851,海欣股份,4.6687,77.1093,2.6497,135.8644,0.9055,397.5704,2015,4
2174,603599,广信股份,6.5502,54.9602,2.6491,135.8952,1.0584,340.1361,2015,4
2175,002585,双星新材,7.2181,49.8746,2.6465,136.0287,0.9237,389.7369,2015,4
2176,300217,东方电热,3.3353,107.9363,2.6398,136.374,0.6483,555.2985,2015,4
2177,600988,赤峰黄金,36.5453,9.8508,2.6387,136.4308,1.8754,191.959,2015,4
2178,002917,金奥博,7.7724,46.3177,2.6384,136.4463,1.4348,250.90599999999998,2015,4
2179,002519,银河电子,2.437,147.7226,2.6378,136.4774,1.0104,356.2945,2015,4
2180,603318,派思股份,1.2491,288.2075,2.6377,136.4825,0.6459999999999999,557.2755,2015,4
2181,300263,隆华节能,1.7144,209.986,2.6367,136.5343,0.7416,485.4369,2015,4
2182,002605,姚记扑克,18.6838,19.268,2.6365,136.5447,1.177,305.8624,2015,4
2183,300552,万集科技,1.9222,187.2854,2.6354,136.6017,0.925,389.1892,2015,4
2184,603980,吉华集团,10.2441,35.1422,2.6334,136.7054,1.8945,190.0238,2015,4
2185,600100,同方股份,3.8471,93.57700000000001,2.6311,136.8249,1.0144,354.8896,2015,4
2186,002277,友阿股份,1281.9351,0.2808,2.6288,136.9446,1.6568,217.2863,2015,4
2187,002900,哈三联,9.2705,38.8329,2.6282,136.9759,2.4151,149.0622,2015,4
2188,600217,中再资环,2.5172,143.016,2.6261,137.0854,1.5328,234.8643,2015,4
2189,603823,百合花,5.1928,69.3268,2.6258,137.1011,1.5148,237.6551,2015,4
2190,000531,穗恒运A,12.3508,29.1479,2.6247,137.1585,1.0788,333.7041,2015,4
2191,000678,襄阳轴承,5.0139,71.8004,2.6237,137.2108,1.3316,270.3515,2015,4
2192,603166,福达股份,2.7317,131.7861,2.6234,137.2265,0.6461,557.1893,2015,4
2193,300645,正元智慧,1.81,198.895,2.62,137.4046,0.7398,486.61800000000005,2015,4
2194,300206,理邦仪器,13.7861,26.1133,2.6151,137.662,0.5694,632.2445,2015,4
2195,002570,*ST因美,5.0725,70.9709,2.6126,137.7938,1.5555,231.4368,2015,4
2196,603177,德创环保,1.6606,216.7891,2.6123,137.8096,0.8799,409.1374,2015,4
2197,002528,英飞拓,3.3531,107.3633,2.6114,137.8571,1.1085,324.7632,2015,4
2198,002496,辉丰股份,6.3599,56.6047,2.6073,138.0739,1.3907,258.8624,2015,4
2199,002666,德联集团,5.7133,63.0109,2.6056,138.164,1.0635,338.5049,2015,4
2200,000988,华工科技,2.5717,139.9852,2.6004,138.4402,0.8691,414.2216,2015,4
2201,603385,惠达卫浴,6.1127,58.8938,2.597,138.6215,1.5812,227.6752,2015,4
2202,603077,和邦生物,5.2308,68.8231,2.595,138.7283,1.3867,259.6091,2015,4
2203,000852,石化机械,3.4113,105.5316,2.5942,138.7711,1.4095,255.4097,2015,4
2204,002730,电光科技,1.3297,270.7378,2.5941,138.7765,0.6139,586.4147,2015,4
2205,300030,阳普医疗,3.185,113.0298,2.5917,138.905,1.0347,347.9269,2015,4
2206,000910,大亚圣象,11.4227,31.5162,2.5911,138.9371,1.6234,221.7568,2015,4
2207,600165,新日恒力,3.0325,118.7139,2.5878,139.1143,0.9223,390.3285,2015,4
2208,600405,动力源,1.4687,245.1147,2.5844,139.2973,0.8170000000000001,440.6365,2015,4
2209,002052,同洲电子,1.0741,335.1643,2.5813,139.4646,0.4991,721.2983,2015,4
2210,601599,鹿港文化,6.3789,56.4361,2.574,139.8601,1.4346,250.94099999999997,2015,4
2211,300528,幸福蓝海,4.0313,89.3012,2.5682,140.17600000000002,1.2042,298.9537,2015,4
2212,300623,捷捷微电,4.0647,88.5674,2.5648,140.3618,0.8921,403.5422,2015,4
2213,002370,亚太药业,3.7837,95.145,2.5645,140.3782,0.6882,523.1037,2015,4
2214,002728,特一药业,8.1506,44.1685,2.5617,140.5317,0.7757,464.0969,2015,4
2215,300279,和晶科技,6.1777,58.2741,2.5606,140.592,1.2908,278.8968,2015,4
2216,300286,安科瑞,7.3853,48.7455,2.5594,140.658,0.6534,550.9642,2015,4
2217,002857,三晖电气,2.1838,164.8503,2.5589,140.6855,0.8668,415.3207,2015,4
2218,600068,葛洲坝,7.4514,48.3131,2.5583,140.7184,1.157,311.1495,2015,4
2219,002684,猛狮科技,6.058,59.4256,2.5564,140.82299999999998,1.2825,280.7018,2015,4
2220,300629,新劲刚,1.9337,186.1716,2.5552,140.8892,0.9742,369.534,2015,4
2221,600276,恒瑞医药,4.7921,75.1236,2.5547,140.9167,1.1239,320.3132,2015,4
2222,300620,光库科技,6.0536,59.4687,2.5534,140.9885,1.143,314.9606,2015,4
2223,300535,达威股份,2.3417,153.7345,2.5526,141.0327,1.1522,312.4458,2015,4
2224,600737,中粮糖业,10.7205,33.5805,2.5526,141.0327,1.2906,278.94,2015,4
2225,000890,法尔胜,2.3598,152.5553,2.5522,141.0548,0.7569,475.6243,2015,4
2226,600613,神奇制药,2.7769,129.641,2.5467,141.3594,1.0684,336.9525,2015,4
2227,002890,弘宇股份,4.9317,72.9971,2.5395,141.7602,1.8275,196.9904,2015,4
2228,603028,赛福天,4.9686,72.455,2.5359,141.9614,1.3519999999999999,266.2722,2015,4
2229,002412,汉森制药,6.2382,57.708999999999996,2.5341,142.0623,1.2165,295.9309,2015,4
2230,002194,*ST凡谷,3.2287,111.5,2.5333,142.1071,0.9302,387.0135,2015,4
2231,300304,云意电气,3.3731,106.7267,2.5314,142.2138,0.5085,707.9646,2015,4
2232,600170,上海建工,8.9754,40.1096,2.5275,142.4332,1.2251,293.8536,2015,4
2233,603985,恒润股份,4.1327,87.1101,2.5238,142.642,1.3584,265.0177,2015,4
2234,603025,大豪科技,6.497000000000001,55.4102,2.5179,142.9763,0.6319,569.7104,2015,4
2235,300204,舒泰神,5.5426,64.9515,2.5175,142.999,0.7814,460.7115,2015,4
2236,300027,华谊兄弟,2.3687,151.9821,2.5140000000000002,143.1981,0.6162,584.2259,2015,4
2237,002423,中原特钢,2.3192,155.2259,2.5139,143.2038,0.6757,532.7808,2015,4
2238,300652,雷迪克,3.9171,91.9047,2.5136,143.2209,1.3491,266.8446,2015,4
2239,300102,乾照光电,1.8712,192.3899,2.513,143.2551,0.4305,836.2369,2015,4
2240,002440,闰土股份,4.0206,89.5389,2.5129,143.2608,1.0494,343.0532,2015,4
2241,300311,任子行,3.8479,93.5575,2.5128,143.2665,0.7465,482.2505,2015,4
2242,002693,双成药业,15.0336,23.9464,2.5103,143.4092,0.4199,857.347,2015,4
2243,002729,好利来,4.6171,77.971,2.5087,143.5006,0.6018,598.2054,2015,4
2244,300008,天海防务,5.5438,64.9374,2.5059,143.661,1.3581,265.0762,2015,4
2245,002318,久立特材,6.4766,55.5847,2.5048,143.724,1.5574,231.1545,2015,4
2246,300285,国瓷材料,2.5688,140.1433,2.5024,143.8619,1.1298,318.6405,2015,4
2247,601811,新华文轩,9.0457,39.7979,2.5023,143.8676,1.3798,260.9074,2015,4
2248,600330,天通股份,4.0482,88.9284,2.5022,143.8734,0.7954,452.6025,2015,4
2249,300698,万马科技,2.8717,125.3613,2.5018,143.8964,1.2058,298.557,2015,4
2250,603338,浙江鼎力,5.41,66.5434,2.4994,144.0346,0.8626,417.3429,2015,4
2251,300049,福瑞股份,3.4993,102.8777,2.4977,144.1326,0.5968,603.2172,2015,4
2252,002665,首航节能,0.877,410.4903,2.497,144.173,0.4373,823.2335,2015,4
2253,300435,中泰股份,2.4419,147.4262,2.496,144.2308,0.6878,523.408,2015,4
2254,600233,圆通速递,8.6823,41.4637,2.4931,144.3985,0.7731,465.6577,2015,4
2255,002571,德力股份,3.2735,109.97399999999999,2.4864,144.7876,0.8141,442.2061,2015,4
2256,000726,鲁泰A,26.0029,13.8446,2.4831,144.9801,1.9533,184.3035,2015,4
2257,300606,金太阳,4.7528,75.7448,2.4741,145.5075,1.6188,222.387,2015,4
2258,600125,铁龙物流,77.6377,4.6369,2.4727,145.5898,1.4661,245.5494,2015,4
2259,002695,煌上煌,37.8086,9.5216,2.4714,145.6664,1.0081,357.1074,2015,4
2260,600939,重庆建工,3.9865,90.3048,2.4703,145.7313,1.0953,328.6771,2015,4
2261,002017,东信和平,8.6966,41.3955,2.4681,145.8612,1.2255,293.7576,2015,4
2262,300505,川金诺,23.9501,15.0313,2.4649,146.0505,2.0854,172.6288,2015,4
2263,603081,大丰实业,2.2629,159.0879,2.4635,146.1335,1.1182,321.94599999999997,2015,4
2264,603086,先达股份,9.0639,39.718,2.4605,146.3117,1.6134,223.1313,2015,4
2265,002281,光迅科技,5.2589,68.4554,2.4601,146.3355,0.9795,367.5345,2015,4
2266,601700,风范股份,3.4891,103.1785,2.4597,146.3593,1.0612,339.2386,2015,4
2267,002674,兴业科技,8.3655,43.0339,2.4588,146.4129,1.3324,270.1891,2015,4
2268,300630,普利制药,8.5648,42.0325,2.4572,146.5082,0.9771,368.4372,2015,4
2269,300232,洲明科技,4.7311,76.0922,2.4559,146.5858,1.3519,266.2919,2015,4
2270,600435,北方导航,3.0501,118.0289,2.4543,146.6813,0.7273,494.9814,2015,4
2271,300547,川环科技,3.637,98.9827,2.4504,146.9148,1.2259,293.6618,2015,4
2272,603001,奥康国际,3.5008,102.8336,2.4495,146.9688,0.8377,429.7481,2015,4
2273,601727,上海电气,3.0249,119.0122,2.4487,147.0168,0.6504,553.5055,2015,4
2274,603042,华脉科技,1.9745,182.3246,2.4437,147.3176,1.054,341.556,2015,4
2275,600172,黄河旋风,3.2429,111.0117,2.4426,147.3839,0.9393,383.2641,2015,4
2276,300076,GQY视讯,1.4223,253.1112,2.4423,147.40200000000002,0.2526,1425.1781,2015,4
2277,603603,博天环境,3.3643,107.0059,2.4419999999999997,147.4201,1.0312,349.1078,2015,4
2278,002609,捷顺科技,7.2671,49.5383,2.439,147.6015,0.7241,497.1689,2015,4
2279,002240,威华股份,10.8573,33.1574,2.4363,147.7651,1.6498,218.2083,2015,4
2280,600241,时代万恒,7.7708,46.3273,2.4311,148.0811,1.0807,333.1174,2015,4
2281,600550,保变电气,2.1758,165.4564,2.4295,148.1786,0.7744,464.876,2015,4
2282,002196,方正电机,3.2752,109.917,2.4238,148.5271,0.8822,408.0707,2015,4
2283,300651,金陵体育,2.602,138.3551,2.4236,148.5394,1.1918,302.0641,2015,4
2284,000673,当代东方,4.1621,86.4948,2.4208,148.7112,0.5737,627.5057,2015,4
2285,002731,萃华珠宝,22.4021,16.0699,2.4171,148.9388,1.5682,229.5626,2015,4
2286,002522,浙江众成,8.7774,41.0144,2.4128,149.2042,0.5691,632.5778,2015,4
2287,603970,中农立华,14.9962,24.0061,2.4117,149.2723,1.4822,242.8822,2015,4
2288,002849,威星智能,2.8199,127.6641,2.4073,149.5451,0.9066,397.088,2015,4
2289,601996,丰林集团,9.0086,39.9618,2.4058,149.6384,0.9061,397.3071,2015,4
2290,300007,汉威科技,3.0469,118.1529,2.3971,150.1815,0.7747,464.69599999999997,2015,4
2291,300283,温州宏丰,4.9879,72.1747,2.395,150.3132,1.2155,296.1744,2015,4
2292,300367,东方网力,2.0631,174.4947,2.3944,150.3508,0.6313,570.2519,2015,4
2293,002001,新和成,4.8989,73.4859,2.3938,150.3885,0.7388,487.2767,2015,4
