,code,name_x,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders,Unnamed: 0,name_y,eps_2015q1,eps_yoy_2015q1,bvps_2015q1,roe_2015q1,epcf_2015q1,net_profits_2015q1,profits_yoy_2015q1,distrib_2015q1,report_date_2015q1
999,885,同力水泥,水泥,河南,13.18,4.96,4.96,794642.06,44673.7,573010.56,5521.35,0.11,0.259,4.02,3.4,19990319,106107.22,2.14,-60.43,4.95,60.95,30.6,52200.0,2550,同力水泥,0.0,-37.5,,0.02,,48.23,-27.28,,04-22
1000,662,天夏智慧,软件服务,广西,27.73,2.88,8.41,733957.19,296357.22,219.55,385058.56,4.58,0.104,6.73,1.72,19961216,89626.71,1.07,46.5,2.86,56.82,35.87,20298.0,2771,天夏智慧,-0.0,-96.71,,-0.01,,-31.43,-96.73,,04-18
1001,600992,贵绳股份,钢加工,贵州,111.17,2.45,2.45,227699.02,154141.5,24811.88,84036.9,3.43,0.021,5.63,1.69,20040514,22888.65,0.93,23.37,3.18,12.78,1.18,15671.0,1478,贵绳股份,0.02,-12.22,,0.29,,388.04,-12.03,,04-28
1002,2438,江苏神通,机械基件,江苏,40.04,3.57,4.86,296168.84,185194.02,57748.23,81417.11,1.68,0.046,3.59,2.06,20100623,39567.7,0.81,61.57,49.3,30.77,9.06,25087.0,2666,江苏神通,0.05,-19.35,,0.83,,1009.76,-21.7,,04-21
1003,600781,辅仁药业,中成药,河南,17.16,1.78,6.27,1005757.63,540323.38,338990.06,189848.8,3.03,0.293,7.63,2.63,19961218,216595.66,3.45,13.05,128.76,44.87,13.53,13101.0,628,辅仁药业,0.04,1.66,,2.05,,653.77,1.79,,04-30
1004,600663,陆家嘴,园区开发,上海,22.03,24.45,33.62,7936259.0,3538856.0,130145.3,3889.81,0.01,0.204,4.44,4.04,19930628,931857.19,2.77,-49.09,52.39,54.81,52.88,111573.0,525,陆家嘴,0.16,14.02,,2.52,,30218.59,14.04,,04-30
1005,600572,康恩贝,中成药,浙江,18.42,25.04,26.67,957565.88,478163.94,223854.75,92598.68,0.35,0.1,2.25,3.29,20040412,211823.8,0.79,62.51,41.75,75.26,15.03,65968.0,2376,康恩贝,0.15,-11.76,,4.39,,12520.44,-9.6,,04-23
1006,300195,长荣股份,轻工机械,天津,26.65,3.04,4.33,523104.19,254428.67,55833.25,281364.72,6.49,0.109,8.83,1.32,20110329,51295.15,1.18,38.85,14.68,41.11,14.36,18580.0,2324,长荣股份,0.24,242.86,13.37,1.83,0.12,4137.34,319.73,,04-24
1007,600660,福耀玻璃,汽车配件,福建,28.4,20.03,25.09,3340436.25,1644236.25,1156539.88,622413.31,2.48,0.224,7.72,3.3,19930610,912219.69,3.64,13.11,-18.8,41.92,11.85,97378.0,2897,福耀玻璃,0.29,20.83,,6.38,,57936.76,22.67,,04-13
1008,820,神雾节能,环境保护,辽宁,0.0,2.88,6.37,284041.34,278045.09,839.39,895.19,0.01,-0.105,1.59,8.68,19980630,87314.1,1.37,-98.65,-191.24,96.79,-3294.38,58652.0,801,神雾节能,-0.0,-400.0,,-0.43,,-97.58,-455.18,,04-29
1009,2433,太安堂,中成药,广东,29.35,6.92,7.69,835730.94,446540.5,191844.27,294629.25,3.83,0.07200000000000001,6.46,1.32,20100618,119396.27,1.55,-11.0,10.54,33.99,8.18,53609.0,1225,太安堂,0.05,-54.55,,0.93,,3469.93,15.06,,04-28
1010,931,中 关 村,区域地产,北京,149.07,7.02,7.53,344605.84,219133.84,61312.4,163232.52,2.17,0.011,2.13,3.0,19990712,-88007.07,-1.17,34.65,125.67,60.91,2.38,96259.0,780,中关村,-0.03,-24.54,,-3.1,,-1927.21,-24.69,,04-29
1011,833,贵糖股份,造纸,广西,34.03,3.78,6.68,377894.88,166879.42,84414.21,138572.31,2.07,0.047,4.08,1.56,19981111,57504.53,0.86,47.31,114.33,17.56,5.81,55290.0,1033,贵糖股份,0.01,-156.0,,0.39,,331.27,-155.86,,04-29
1012,300059,东方财富,互联网,上海,63.68,41.34,51.47,4513922.0,3969107.25,172387.38,625424.5,1.22,0.058,2.91,5.12,20100319,292406.06,0.57,54.12,199.48,73.03,81.98,200386.0,2905,东方财富,0.12,291.33,1.19,10.04,1.21,19875.65,1011.74,,04-10
1013,2740,爱迪尔,服饰,深圳,74.31,2.84,3.31,260935.72,233014.72,4885.62,59109.7,1.79,0.029,4.4,1.94,20150122,47782.98,1.45,21.03,-18.7,15.03,2.16,23056.0,2189,爱迪尔,0.12,-36.84,,1.64,,1157.42,10.61,,04-24
1014,600640,号百控股,酒店餐饮,上海,55.47,5.89,7.96,620040.75,480486.06,79230.52,238343.84,3.0,0.058,5.45,2.35,19930407,92092.9,1.16,-33.59,-26.45,29.26,5.51,27453.0,1264,号百控股,0.02,-40.86,,0.47,,1177.96,-40.89,,04-28
1015,600824,益民集团,百货,上海,22.17,10.54,10.54,295027.13,135783.77,19016.01,15640.04,0.15,0.048,2.08,2.05,19940204,77394.27,0.73,-21.8,0.66,43.07,12.16,69215.0,1467,益民集团,0.06,10.34,,3.09,,5639.57,10.06,,04-28
1016,601717,郑煤机,工程机械,河南,18.12,14.83,17.32,2022165.25,1080662.75,252365.92,430344.41,2.48,0.08800000000000001,6.32,1.01,20100803,428765.66,2.47,192.04,106.51,26.04,6.12,49152.0,2019,郑煤机,0.02,-77.78,,0.42,,4014.6,-71.42,,04-25
1017,300026,红日药业,中成药,天津,19.32,23.9,30.11,756370.38,390876.31,109355.65,62370.75,0.21,0.055,2.16,1.98,20091030,275527.16,0.92,31.58,25.83,71.75,17.29,65304.0,2653,红日药业,0.15,-31.82,5.56,3.68,0.13,8817.17,6.11,,04-21
1018,601908,京运通,电气设备,北京,17.1,19.93,19.95,1363952.75,309554.5,772262.63,289949.5,1.45,0.078,3.37,1.59,20110908,170060.06,0.85,156.76,6714.41,43.1,28.51,46424.0,1211,京运通,0.04,100.0,,0.93,,3527.69,77.22,,04-28
1019,601377,兴业证券,证券,福建,29.47,66.97,66.97,16501518.0,0.0,51102.14,1436953.38,2.15,0.055,5.04,1.28,20101013,839289.5,1.25,-16.39,-46.35,0.0,22.28,239939.0,1239,兴业证券,0.21,200.0,,7.05,,107318.99,471.66,,04-28
1020,300247,乐金健康,医疗保健,安徽,43.01,5.77,8.05,305441.47,128929.1,32340.15,134657.88,1.67,0.031,3.05,1.76,20110729,32121.8,0.4,17.15,52.89,28.33,9.59,59357.0,2029,乐金健康,0.03,-47.6,2.61,1.0,0.03,676.62,3.74,,04-25
1021,785,武汉中商,百货,湖北,8.82,2.51,2.51,269467.03,120323.21,63730.01,7361.7,0.29,0.274,4.78,2.02,19970711,63939.93,2.55,4.32,237.58,20.46,6.14,21259.0,947,武汉中商,0.05,-37.5,,1.39,,1185.88,-41.11,,04-29
1022,600645,中源协和,生物制药,天津,18.19,3.84,3.84,303291.72,72498.99,59717.53,98843.25,2.57,0.295,4.1,5.24,19930504,18230.63,0.47,2.88,310.17,69.16,52.83,41885.0,1292,中源协和,0.42,2000.0,,14.44,,16070.58,1797.05,,04-28
1023,2343,慈文传媒,影视音像,浙江,32.44,2.33,3.39,528095.94,416174.5,3503.6,99200.32,2.92,0.257,8.03,4.16,20100126,123379.72,3.64,157.82,205.72,19.42,30.51,9765.0,2646,慈文传媒,0.07,76.65,,1.15,,1378.59,76.45,,04-21
1024,795,英洛华,矿物制品,山西,89.12,6.86,11.34,262344.28,181682.63,57815.18,107166.2,0.95,0.015,1.84,2.93,19970808,-16166.9,-0.14,17.66,14.55,24.44,4.43,101786.0,1998,英洛华,-0.07,6.06,,-2.96,,-2253.76,23.5,,04-25
1025,600643,爱建集团,多元金融,上海,24.72,14.34,16.22,1801626.38,514728.09,46914.03,405109.97,2.5,0.109,5.51,1.97,19930426,269764.47,1.66,34.53,38.13,34.16,135.52,73292.0,2290,爱建集团,0.12,27.17,,2.46,,12901.74,26.89,,04-24
1026,2448,中原内配,汽车配件,河南,26.66,4.59,6.07,378376.84,153364.81,94798.57,62378.8,1.03,0.08199999999999999,4.03,2.16,20100716,118848.32,1.96,13.3,-17.31,41.98,13.04,75439.0,2190,中原内配,0.22,10.0,,2.68,,5140.33,11.79,,04-24
1027,300138,晨光生物,食品,河北,23.39,2.66,3.67,289966.66,204120.3,59612.95,80883.71,2.2,0.128,4.54,2.65,20101105,47853.85,1.3,5.81,35.64,17.6,7.37,9666.0,2166,晨光生物,0.03,29.25,5.64,0.49,-0.0,492.65,29.47,,04-24
1028,600582,天地科技,工程机械,北京,91.65,41.39,41.39,3604440.5,2628064.75,410901.53,128100.95,0.31,0.012,3.63,1.2,20020515,917056.38,2.22,46.58,326.93,28.66,1.66,57409.0,757,天地科技,0.05,-46.3,,0.89,,11105.16,-8.75,,04-29
1029,404,华意压缩,专用机械,江西,72.98,6.93,6.96,1028667.5,798931.44,147393.25,159312.63,2.29,0.019,4.55,1.2,19960619,82296.49,1.18,12.63,-75.24,11.38,0.55,42024.0,2813,华意压缩,0.07,-30.05,,1.86,,3854.73,-30.05,,04-17
1030,601139,深圳燃气,供气供热,深圳,17.24,21.84,22.14,1849833.25,426006.56,778414.13,266567.5,1.2,0.111,3.91,1.96,20091225,341269.78,1.54,25.51,11.04,20.07,8.01,34452.0,2384,深圳燃气,0.06,,,2.23,-0.04,12233.09,-15.78,,04-23
1031,2062,宏润建设,建筑施工,浙江,14.89,9.52,11.03,1277268.5,996474.63,105072.9,4002.9,0.04,0.07400000000000001,2.56,1.71,20060816,131212.52,1.19,9.86,16.71,7.19,3.84,37175.0,2121,宏润建设,0.08,-23.3,,2.65,,6037.17,8.42,,04-24
1032,2249,大洋电机,电气设备,广东,104.2,13.65,23.7,1707615.25,876632.88,217581.47,526345.38,2.22,0.013,3.82,1.44,20080619,104785.38,0.44,9.87,-37.56,19.3,1.61,83324.0,2112,大洋电机,0.03,-57.14,,1.48,,5373.39,9.33,,04-24
1033,300002,神州泰岳,软件服务,北京,0.0,13.83,19.61,649244.31,233897.63,41568.46,42725.56,0.22,-0.024,2.6,2.54,20091030,248464.17,1.27,-48.08,-346.64,73.99,-14.15,56723.0,1818,神州泰岳,0.03,-72.91,3.68,0.81,-0.1,3938.07,-41.75,,04-25
1034,300110,华仁药业,化学制药,山东,720.03,11.82,11.82,320195.66,163404.92,120627.35,52989.98,0.45,0.002,1.83,3.01,20100825,39909.65,0.34,19.23,-45.41,57.7,0.7,73959.0,2773,华仁药业,0.02,-68.75,2.22,1.01,0.01,1496.85,-47.85,,04-18
1035,2536,西泵股份,汽车配件,河南,14.82,3.09,3.34,329260.75,161932.48,131706.48,109457.6,3.28,0.224,6.36,2.08,20110111,63412.45,1.9,17.55,45.42,28.15,10.71,25439.0,2533,西泵股份,0.16,14.29,,1.27,,1533.16,15.03,,04-22
1036,603116,红蜻蜓,服饰,浙江,17.48,1.81,4.17,460114.19,337671.66,56913.8,99612.4,2.39,0.221,8.57,1.8,20150629,215684.8,5.17,3.8,4.01,34.56,11.06,28242.0,170,红蜻蜓,0.21,31.25,,,,7189.25,30.05,,06-26
1037,600545,卓郎智能,纺织机械,新疆,29.71,6.76,18.95,1373124.25,1038316.0,84060.4,0.0,0.0,0.075,1.22,7.26,20031203,52771.5,0.28,28.75,30.41,26.39,6.19,83810.0,1226,卓郎智能,-0.09,80.0,,-2.79,,-5748.55,75.3,,04-28
1038,2487,大金重工,钢加工,辽宁,77.19,5.4,5.52,275500.13,190563.42,39224.68,78116.52,1.41,0.014,3.17,1.4,20101015,40002.55,0.72,21.27,84.79,16.74,5.04,40879.0,1183,大金重工,0.02,-33.33,,0.67,,1046.59,6.72,,04-28
1039,600744,华银电力,火力发电,湖南,48.72,8.28,17.81,1867041.25,441014.19,1135922.75,488874.25,2.74,0.017,1.69,1.98,19960905,-379136.78,-2.13,27.46,116.85,8.13,1.24,84856.0,831,华银电力,0.16,-624.59,,8.73,,11646.65,-636.9,,04-29
1040,686,东北证券,证券,吉林,34.43,23.4,23.4,6206723.0,0.0,68403.11,574978.75,2.46,0.057,6.66,1.17,19970227,519015.91,2.22,-11.27,-31.26,0.0,14.06,116789.0,2328,东北证券,0.28,207.69,,6.06,,54868.25,207.91,,04-24
1041,2382,蓝帆医疗,医疗保健,山东,49.73,4.86,4.94,194000.88,76703.65,67553.0,36147.01,0.73,0.118,2.84,8.27,20100402,52356.37,1.06,-4.39,12.11,26.89,15.17,20781.0,2297,蓝帆医疗,0.17,466.67,,3.83,,4071.63,502.21,,04-24
1042,828,东莞控股,路桥,广东,11.79,10.4,10.4,1073757.5,259839.05,167830.31,114008.05,1.1,0.214,5.65,1.78,19970617,302101.97,2.91,14.77,4.01,64.81,58.72,33831.0,1185,东莞控股,0.17,46.05,,4.21,,17304.16,46.07,,04-28
1043,2625,光启技术,汽车配件,浙江,617.6,2.51,12.67,830306.63,743086.25,30981.95,593025.63,4.68,0.01,5.96,3.95,20111103,31416.85,0.25,-12.28,-37.43,32.06,12.89,32030.0,903,光启技术,0.03,-40.0,,1.7,,811.74,29.6,,04-29
1044,300533,冰川网络,软件服务,深圳,63.05,0.36,1.0,172402.86,168011.44,539.39,87977.78,8.8,0.187,15.34,3.07,20160818,50483.45,5.05,-26.93,-37.46,90.18,31.78,17225.0,0,冰川网络,0.68,,,11.95,,5076.05,,,07-29
1045,2805,丰元股份,化工原料,山东,85.6,0.53,0.97,73953.67,36957.0,21354.82,15812.97,1.63,0.07200000000000001,5.96,4.15,20160707,28363.02,2.93,1.78,-13.77,18.28,9.74,16095.0,18,丰元股份,0.19,,,3.58,,1361.19,,,06-20
1046,300312,邦讯技术,通信设备,北京,463.01,1.84,3.2,111909.9,90773.92,1369.64,33392.35,1.04,0.005,2.02,4.46,20120508,-3285.31,-0.1,-20.53,111.48,53.75,2.25,18123.0,2786,邦讯技术,0.01,-108.33,4.94,0.16,-0.71,185.32,-108.04,,04-18
1047,601258,庞大集团,汽车服务,河北,81.98,65.38,66.75,6000514.0,4308545.5,818191.19,379442.59,0.57,0.006999999999999999,2.01,1.12,20110428,293316.59,0.44,-10.71,-60.82,9.48,0.32,375954.0,331,庞大集团,0.01,-66.67,,0.3,,3622.44,-54.7,,04-30
1048,2516,旷达科技,纺织,江苏,23.95,9.5,15.02,479745.91,275721.28,150462.94,114770.17,0.76,0.047,2.75,1.64,20101207,143097.23,0.95,-21.61,0.08,31.16,16.81,58567.0,1821,旷达科技,0.15,25.0,,1.94,,3884.34,27.67,,04-25
1049,600769,祥龙电业,建筑施工,湖北,510.18,3.75,3.75,13376.32,4600.1,913.45,36712.4,0.98,0.003,0.13,42.77,19961101,-73490.63,-1.96,-59.4,-1.59,3.8,10.33,19636.0,263,祥龙电业,0.0,275.0,,4.53,,167.93,272.14,,04-30
1050,856,冀东装备,机械基件,河北,1169.73,2.27,2.27,175842.22,129894.27,29899.5,38870.01,1.71,0.004,1.3,13.02,19980813,-35674.65,-1.57,-14.44,-66.9,8.92,0.23,63012.0,2193,冀东装备,-0.12,500.0,,-6.48,,-2736.55,477.64,,04-24
1051,600476,湘邮科技,软件服务,湖南,0.0,1.61,1.61,42451.05,34763.82,3751.78,13590.37,0.84,-0.039,1.2,15.0,20031210,-11659.26,-0.72,-4.9,-1069.86,6.97,-14.9,21057.0,1253,湘邮科技,-0.03,-0.0,,-1.89,,-433.46,-0.49,,04-28
1052,2183,怡 亚 通,仓储物流,深圳,20.25,21.2,21.23,4744390.0,3835078.0,184064.77,128816.92,0.61,0.098,2.88,2.75,20071113,207932.23,0.98,19.02,11.65,6.72,1.13,116735.0,1580,怡亚通,0.11,37.5,,3.4,,11010.75,46.64,,04-28
1053,300329,海伦钢琴,文教休闲,浙江,39.93,2.51,2.51,101715.97,69638.03,17270.63,34978.73,1.39,0.057,3.38,2.69,20120619,21777.35,0.87,22.57,42.84,28.75,12.69,28930.0,1681,海伦钢琴,0.05,-7.27,4.08,1.26,-0.12,683.64,-7.22,,04-27
1054,601608,中信重工,专用机械,河南,3422.79,43.0,43.39,1932298.75,1085154.75,371960.34,210105.05,0.48,0.0,1.65,2.07,20120706,-1684.48,0.0,-18.3,146.67,25.24,0.12,118982.0,1167,中信重工,0.04,-30.91,,1.22,,9630.12,-30.87,,04-28
1055,2807,江阴银行,银行,江苏,16.46,7.18,17.67,11280206.0,0.0,96367.8,71443.8,0.4,0.104,5.3,1.29,20160902,288746.59,1.63,13.29,4.74,0.0,29.33,83401.0,4,江阴银行,0.13,,,3.15,,19883.8,,,07-26
1056,2379,宏创控股,铝,山东,903.03,5.97,9.26,135252.31,69773.78,15343.5,56846.86,0.61,0.001,1.35,3.38,20100331,-25818.15,-0.28,3.4,-94.97,1.8,0.38,44722.0,1279,宏创控股,-0.04,100.0,,-2.96,,-3824.35,401.34,,04-28
1057,2534,杭锅股份,专用机械,浙江,19.23,7.28,7.39,802209.5,541738.0,138362.5,82130.31,1.11,0.11,4.14,1.93,20110110,132374.5,1.79,-32.5,-20.85,24.18,10.91,19620.0,1354,杭锅股份,0.11,22.22,,1.66,,4422.17,21.86,,04-28
1058,2060,粤 水 电,建筑施工,广东,45.49,12.02,12.02,1776747.63,726311.69,633401.38,67991.9,0.57,0.019,2.43,1.41,20060810,89339.72,0.74,21.86,10.97,8.99,1.25,68491.0,750,粤水电,0.03,6.0,,0.72,,1909.37,12.18,,04-29
1059,601636,旗滨集团,玻璃,湖南,11.94,25.45,26.91,1321578.13,246243.09,785557.44,183193.63,0.68,0.13,2.77,2.06,20110812,290701.5,1.08,1.43,31.26,33.86,19.43,93310.0,1986,旗滨集团,0.04,-46.75,,0.85,,3430.68,-35.73,,04-25
1060,2177,御银股份,电脑设备,广东,227.02,6.45,7.61,195484.69,79318.1,24791.1,2967.95,0.04,0.005,2.23,2.06,20071101,84450.38,1.11,-22.85,-77.71,15.58,2.93,98892.0,759,御银股份,0.04,0.0,,2.05,,3329.77,0.52,,04-29
1061,300304,云意电气,汽车配件,江苏,43.97,8.39,8.72,209036.02,136550.06,49808.12,37746.85,0.43,0.033,2.01,2.86,20120321,47615.34,0.55,-6.29,-17.52,34.92,18.29,73128.0,445,云意电气,0.09,-57.14,4.85,1.96,0.05,1879.25,-12.59,,04-30
1062,600867,通化东宝,生物制药,吉林,46.67,16.44,17.11,503956.44,255297.59,114367.97,121477.7,0.71,0.16,2.81,10.65,19940824,140407.59,0.82,27.23,30.2,73.14,38.06,31991.0,2564,通化东宝,0.12,33.33,,5.55,,12197.29,51.82,,04-22
1063,601518,吉林高速,路桥,吉林,19.6,12.13,12.13,637190.38,59836.96,567922.44,31718.28,0.26,0.044,2.43,1.42,20100319,123320.52,1.02,-3.3,9.58,71.68,32.23,64121.0,825,吉林高速,0.07,0.0,,3.2,,7954.64,-5.87,,04-29
1064,600279,重庆港九,港口,重庆,49.25,6.93,6.93,841742.81,293623.72,355763.41,208266.23,3.01,0.029,5.31,1.09,20000731,81288.06,1.17,16.49,-18.84,6.71,1.36,46630.0,2450,重庆港九,0.05,-28.97,,0.72,,2355.8,-4.12,,04-23
1065,600055,万东医疗,医疗保健,北京,567.51,4.85,5.41,223667.22,129456.32,16508.78,82234.3,1.52,0.006999999999999999,3.42,4.39,19970519,37531.37,0.69,11.28,52.55,43.79,2.66,24000.0,1763,万东医疗,-0.09,35.29,,-3.01,,-1981.73,35.15,,04-25
1066,600829,人民同泰,医药商业,黑龙江,21.69,5.8,5.8,478528.06,427085.59,29966.23,0.0,0.0,0.12,2.9,3.59,19940224,105358.72,1.82,-17.89,5.22,13.45,4.07,20304.0,2606,人民同泰,0.11,235.49,,4.68,,6303.84,235.58,,04-22
1067,2555,三七互娱,互联网,安徽,19.7,11.62,21.48,902298.19,376938.13,29053.22,72591.67,0.34,0.191,2.87,5.25,20110302,322969.06,1.5,2.62,-5.3,71.62,24.69,49382.0,526,三七互娱,0.28,6875.0,,3.29,,9071.16,16782.14,,04-30
1068,600392,盛和资源,小金属,山西,71.24,10.74,13.5,891401.38,671465.5,56885.7,251543.52,1.86,0.057,3.74,4.34,20030529,114678.61,0.85,47.03,138.54,13.99,5.6,96886.0,2413,盛和资源,0.04,124.36,,1.25,,1576.04,123.66,,04-23
1069,2029,七 匹 狼,服饰,福建,20.94,7.55,7.56,849389.63,582744.0,35698.5,188004.77,2.49,0.111,7.35,1.26,20040806,224161.63,2.97,13.9,18.44,34.23,9.11,37821.0,2380,七匹狼,0.09,-40.0,,1.4,,6789.67,-39.3,,04-23
1070,601611,中国核建,建筑施工,上海,47.08,9.62,26.25,7666458.5,5997410.0,331820.22,118452.82,0.45,0.049,3.1,3.0,20160606,404499.94,1.54,10.38,17.82,8.52,1.46,139074.0,616,中国核建,,,,,,12797.73,1.04,,04-30
1071,2026,山东威达,机械基件,山东,27.81,3.67,4.2,301861.63,189321.88,67638.43,124234.95,2.96,0.063,5.64,1.24,20040727,61089.6,1.45,35.2,-20.29,24.72,6.59,27587.0,1277,山东威达,0.03,-82.08,,1.0,,1209.81,-72.22,,04-28
1072,600269,赣粤高速,路桥,江西,11.8,23.35,23.35,3324856.0,520888.09,2184619.75,183827.36,0.79,0.099,6.28,0.74,20000518,835587.88,3.58,-7.04,-47.07,49.19,21.28,96364.0,252,赣粤高速,0.1,11.11,,1.81,,22714.53,9.57,,04-30
1073,2096,南岭民爆,化工原料,湖南,0.0,3.71,3.71,393194.44,203928.02,95427.03,55522.35,1.5,-0.059,5.3,1.32,20061222,92084.85,2.48,-43.78,-26.45,27.45,-5.86,18990.0,1222,南岭民爆,0.06,-6.67,,1.03,,2075.31,-0.51,,04-28
1074,601798,*ST蓝科,化工机械,甘肃,0.0,3.55,3.55,308744.13,167139.59,95595.65,99695.71,2.81,-0.049,4.85,1.2,20110622,32205.73,0.91,-26.19,-982.21,34.0,-28.04,15995.0,2703,*ST蓝科,0.01,0.0,,0.25,,483.77,-5.97,,04-21
1075,2202,金风科技,电气设备,新疆,64.97,28.05,35.56,7131609.0,3146158.75,1887520.38,817481.38,2.3,0.067,6.01,2.92,20071226,853307.81,2.4,7.7,32.72,36.03,6.21,98999.0,1778,金风科技,0.09,388.36,,1.68,,24877.35,389.7,,04-25
1076,600223,鲁商置业,区域地产,山东,40.63,10.01,10.01,4457494.0,4378290.5,40736.75,29683.64,0.3,0.022,2.35,1.49,20000113,95470.06,0.95,1.16,10.66,20.16,2.82,29857.0,2901,鲁商置业,0.03,0.0,,1.37,,2800.54,3.37,,04-11
1077,600025,华能水电,水力发电,云南,46.6,18.0,180.0,16523018.0,569186.06,10500894.0,1889239.75,1.05,0.019,2.21,1.59,20171215,229678.8,0.13,0.0,0.0,44.76,11.43,360719.0,1080,华能水电,,,,,,56077.93,-57.14,,04-29
1078,2735,王子新材,塑料,深圳,105.84,0.42,0.84,74823.93,59888.03,9913.71,24189.71,2.87,0.077,6.29,5.21,20141203,27041.18,3.21,12.39,-20.07,23.2,4.89,9042.0,2171,王子新材,0.07,0.0,,1.25,,552.96,27.54,,04-24
1079,300314,戴维医疗,医疗保健,浙江,62.07,1.89,2.88,86474.68,53966.86,23527.14,17553.43,0.61,0.052000000000000005,2.75,4.68,20120508,28282.78,0.98,-11.29,-25.82,48.88,22.12,26101.0,2110,戴维医疗,0.11,10.0,4.29,2.49,-0.04,1685.97,6.28,,04-24
1080,300150,世纪瑞尔,软件服务,北京,29.06,4.5,5.85,240975.22,146217.66,9324.96,108008.05,1.85,0.05,3.4,1.72,20101222,25466.13,0.44,92.42,237.72,45.95,49.79,35417.0,2432,世纪瑞尔,0.03,50.0,5.4,0.51,-0.13,739.75,66.58,,04-23
1081,2397,梦洁股份,纺织,湖南,22.01,4.13,7.63,331113.84,210427.45,73163.71,72963.35,0.96,0.067,2.67,2.2,20100429,44817.4,0.59,46.54,40.85,46.53,9.81,36049.0,1993,梦洁股份,0.1,-47.37,,2.48,,3195.49,12.32,,04-25
1082,18,神州长城,装修装饰,深圳,11.4,7.53,16.98,1180655.13,1012879.81,31994.22,-129934.97,-0.77,0.129,1.39,4.22,19920616,172162.7,1.01,-12.87,120.66,24.77,23.66,67825.0,449,神州长城,-0.0,-80.0,,-0.3,,-39.08,-65.86,,04-30
1083,2660,茂硕电源,电气设备,深圳,0.0,1.91,2.75,195192.0,106413.9,56813.95,41493.7,1.51,-0.017,2.95,3.19,20120316,9509.9,0.35,-17.25,-374.0,17.0,-1.7,27694.0,1570,茂硕电源,-0.07,-1894.87,,-2.92,,-1835.76,-2501.15,,04-28
1084,300480,光力科技,电器仪表,河南,170.47,0.65,1.92,74705.6,48275.8,4533.97,24680.57,1.28,0.021,3.44,4.11,20150702,20325.5,1.06,27.02,166.89,49.58,10.5,13119.0,97,光力科技,0.02,,,0.39,,112.72,,,04-26
1085,2363,隆基机械,汽车配件,山东,36.76,3.86,4.16,325096.59,199268.5,101197.27,137767.5,3.31,0.048,5.41,1.31,20100305,41075.28,0.99,-1.04,-19.27,17.36,4.35,31468.0,2169,隆基机械,0.08,-38.46,,1.78,,2347.35,22.22,,04-24
1086,300279,和晶科技,元器件,江苏,48.76,3.1,4.49,316535.0,143667.25,34623.73,100003.78,2.23,0.061,3.8,3.11,20111229,23995.4,0.53,-12.72,-12.87,23.79,7.88,10417.0,2067,和晶科技,0.05,0.57,4.44,1.21,-0.09,709.15,12.34,,04-24
1087,600079,人福医药,化学制药,湖北,29.31,12.86,13.54,3674044.0,1614300.63,414815.88,493746.09,3.65,0.11,8.63,1.78,19970606,507153.56,3.75,33.28,-10.21,41.02,4.0,66861.0,2005,人福医药,0.26,44.44,,2.82,,13505.06,45.73,,04-25
1088,2709,天赐材料,化工原料,广东,9.29,1.79,3.4,416979.31,243847.47,80558.32,107275.47,3.16,1.211,8.33,5.41,20140123,135901.66,4.0,14.95,543.43,24.98,94.35,34073.0,2327,天赐材料,0.1,11.11,,1.42,,1212.3,15.02,,04-24
1089,600629,华建集团,建筑施工,上海,21.64,3.62,4.32,723462.69,505373.81,118675.2,143133.0,3.31,0.165,5.88,2.43,19930209,94961.1,2.2,40.81,47.86,22.94,5.51,18548.0,286,华建集团,0.0,0.0,,0.07,,55.46,-29.97,,04-30
1090,300457,赢合科技,专用机械,深圳,39.02,1.41,3.76,366251.75,262434.19,37080.65,51785.35,1.38,0.19,4.18,5.96,20150514,52841.38,1.4,59.17,60.42,37.42,15.61,18177.0,86,赢合科技,0.17,,,4.14,,1502.6,,,04-27
1091,541,佛山照明,家用电器,广东,25.91,10.72,13.99,583289.13,333501.25,48193.23,28582.14,0.2,0.069,3.48,2.06,19931123,182815.34,1.31,2.72,-19.46,22.16,8.59,90239.0,1685,佛山照明,0.1,45.71,,3.22,,9948.27,39.42,,04-27
1092,600463,空港股份,园区开发,北京,115.8,3.0,3.0,289849.5,155875.44,7034.24,63739.06,2.12,0.021,4.69,2.03,20040318,39212.71,1.31,43.53,-22.27,17.09,2.54,19436.0,1466,空港股份,0.03,-40.0,,0.95,,764.13,-39.95,,04-28
1093,600319,亚星化学,化工原料,山东,58.14,3.16,3.16,142217.34,53610.88,74004.75,85094.9,2.7,0.036000000000000004,0.14,60.29,20010326,-117439.35,-3.72,7.75,5366.52,10.84,2.24,15445.0,1825,亚星化学,-0.15,66.67,,-30.51,,-4683.16,73.54,,04-25
1094,600835,上海机电,运输设备,上海,23.01,8.07,10.23,3375989.25,2859394.25,151753.88,203925.77,1.99,0.233,10.13,2.12,19940224,596594.13,5.83,4.93,-0.08,20.36,6.0,65346.0,2153,上海机电,0.14,-17.65,,2.24,,14219.65,-17.05,,04-24
