code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
603063,禾望电气,电气设备,深圳,77.73,0.6,4.2,277742.41,265925.91,3842.3,93835.74,2.23,0.049,5.73,2.65,20170728,97267.47,2.32,0.0,0.0,53.61,16.48,22321.0
002104,恒宝股份,元器件,江苏,32.44,6.02,7.12,220696.05,145244.98,29940.02,7450.0,0.1,0.061,2.58,3.05,20070110,85709.65,1.2,48.45,4.45,23.1,9.92,79834.0
002227,奥 特 迅,电气设备,深圳,0.0,2.2,2.21,104209.11,64021.61,13332.12,31328.23,1.42,-0.045,3.61,4.37,20080506,20064.25,0.91,-9.89,-31.66,34.51,-24.45,34058.0
600746,江苏索普,化工原料,江苏,0.0,3.05,3.06,68342.43,42667.51,13744.4,6207.23,0.2,-0.011000000000000001,1.63,4.14,19960918,8504.05,0.28,-33.37,-107.37,5.03,-2.47,21341.0
002835,同为股份,元器件,深圳,0.0,0.85,2.16,73247.56,48616.05,21840.18,17764.15,0.82,-0.04,2.97,3.61,20161228,21840.46,1.01,18.64,-193.95,24.01,-7.11,17433.0
300444,双杰电气,电气设备,北京,11.9,1.65,3.25,338937.63,199811.02,52313.18,56035.94,1.72,0.35600000000000004,4.25,3.99,20150423,50031.67,1.54,117.29,776.47,28.52,45.74,15486.0
000416,民生控股,多元金融,山东,250.22,5.32,5.32,94082.8,78284.11,3948.98,2809.5,0.05,0.006,1.65,3.77,19960719,27451.97,0.52,-87.54,-46.35,98.78,168.14,35567.0
600692,亚通股份,水运,上海,99.25,2.55,3.52,211566.27,161971.06,3486.46,6123.2,0.17,0.023,2.01,4.51,19931119,23254.51,0.66,-32.81,-20.45,21.1,4.55,38818.0
300017,网宿科技,电信运营,上海,34.8,16.05,24.31,1081140.5,595382.06,167696.61,228721.97,0.94,0.09,3.36,3.71,20091030,321254.13,1.32,29.96,10.76,36.22,14.25,104000.0
000657,中钨高新,小金属,海南,32.54,2.46,6.29,763223.31,459045.5,214060.8,274118.03,4.36,0.091,5.02,2.37,19961205,-18307.38,-0.29,24.52,138.14,19.48,3.29,37600.0
002055,得润电子,元器件,深圳,68.29,4.27,4.67,948488.38,657810.19,103865.59,113820.57,2.44,0.071,5.16,3.74,20060725,80375.21,1.72,45.72,3.15,13.94,1.94,43310.0
300697,电工合金,铜,江苏,53.54,0.4,1.6,108370.02,92343.57,11348.82,36459.09,2.28,0.109,4.48,5.2,20170907,19329.76,1.21,0.0,0.0,11.22,5.14,22210.0
002715,登云股份,汽车配件,广东,199.16,0.82,0.92,67727.21,36730.48,22468.64,25492.9,2.77,0.024,5.2,3.61,20140219,11114.05,1.21,18.22,-64.01,23.56,2.28,9925.0
600865,百大集团,百货,浙江,22.82,3.76,3.76,212987.22,64105.13,14043.25,23346.42,0.62,0.081,4.56,1.62,19940809,80330.36,2.14,-21.77,100.28,30.27,14.0,31025.0
002046,轴研科技,机械基件,河南,152.0,3.41,5.24,420866.09,212654.67,92536.97,149844.56,2.86,0.013999999999999999,5.04,1.69,20050526,57616.86,1.1,22.64,213.31,25.63,2.11,29523.0
603008,喜临门,家居用品,浙江,40.09,3.15,3.95,611648.31,334617.09,119708.75,143985.13,3.65,0.135,6.99,3.1,20120717,94366.96,2.39,83.57,23.63,31.48,6.01,12687.0
002884,凌霄泵业,专用机械,广东,26.29,0.19,0.77,134049.2,121239.26,9759.0,54444.19,7.03,0.515,16.06,3.38,20170711,49957.01,6.45,7.77,5.47,26.16,17.65,11418.0
300261,雅本化学,农药化肥,江苏,37.28,5.03,6.42,365059.59,184247.27,92023.53,111837.95,1.74,0.057,3.22,2.66,20110906,27799.35,0.43,102.73,113.21,20.01,7.46,10403.0
300562,乐心医疗,医疗保健,广东,326.26,0.84,1.89,78077.31,49793.53,13811.13,12188.0,0.65,0.017,2.73,7.95,20161116,17569.24,0.93,-16.36,-68.08,25.27,2.18,21394.0
300691,联合光电,元器件,广东,205.02,0.21,0.88,119653.01,93512.46,19519.92,56393.25,6.44,0.08,9.96,6.59,20170811,19879.06,2.27,34.89,32.74,22.42,3.52,9470.0
002367,康力电梯,运输设备,江苏,65.65,5.21,7.98,549378.38,361335.44,135385.91,118162.35,1.48,0.03,4.74,1.69,20100312,156807.95,1.97,-2.06,-80.07,27.99,3.42,46388.0
002027,分众传媒,影视音像,广东,30.39,58.04,122.32,1570876.0,1105172.88,39982.12,18620.78,0.02,0.099,0.95,12.68,20040804,1089309.88,0.89,22.28,9.1,68.94,40.8,69964.0
300520,科大国创,软件服务,安徽,2553.76,1.13,2.02,110454.65,94743.71,3673.41,16453.11,0.81,0.003,2.79,9.45,20160708,18108.67,0.89,7.29,106.95,40.73,0.43,27641.0
603387,基蛋生物,生物制药,江苏,40.67,0.33,1.33,133547.92,110989.86,13787.2,72285.53,5.44,0.501,9.12,8.93,20170717,33652.87,2.53,55.28,62.69,82.54,46.33,13926.0
600125,铁龙物流,铁路,辽宁,21.87,13.06,13.06,935674.31,554663.19,306798.03,15779.55,0.12,0.098,4.13,2.08,19980511,337184.31,2.58,41.84,45.68,8.48,4.46,125369.0
601028,玉龙股份,钢加工,江苏,357.52,7.83,7.83,256162.05,243217.09,1746.15,90415.18,1.15,0.005,2.59,2.66,20111107,21767.78,0.28,31.3,299.51,7.78,1.02,39919.0
600898,国美通讯,通信设备,山东,152.93,2.53,2.53,322032.13,200118.09,12950.05,4507.93,0.18,0.021,1.82,6.96,19960418,5756.37,0.23,130.39,602.21,4.46,0.63,23843.0
300715,凯伦股份,其他建材,江苏,93.21,0.32,1.3,55647.57,39143.57,13415.55,19453.36,1.5,0.079,3.03,9.72,20171026,11249.87,0.87,0.0,0.0,39.1,11.29,17558.0
600415,小商品城,商品城,浙江,9.77,54.43,54.43,2506277.75,933184.69,585447.94,146848.05,0.27,0.133,2.18,2.38,20020509,385041.72,0.71,-82.85,6.28,50.32,89.58,214762.0
600345,长江通信,通信设备,湖北,23.03,1.98,1.98,178242.61,46930.85,3266.74,42421.03,2.14,0.319,8.19,3.59,20001222,63685.33,3.22,-54.52,-2.54,12.87,185.57,26162.0
601991,大唐发电,火力发电,北京,29.65,99.94,185.07,25149400.0,3919980.75,15447064.0,1871862.75,1.01,0.04,2.99,1.16,20061220,590438.19,0.32,13.27,-14.19,17.99,3.12,208480.0
600571,信雅达,软件服务,浙江,290.53,4.24,4.4,197495.97,102651.93,6134.6,19417.84,0.44,0.009000000000000001,3.18,3.28,20021101,23592.78,0.54,11.58,-73.55,50.83,1.34,63407.0
300417,南华仪器,电器仪表,广东,78.12,0.29,0.82,42779.09,28679.8,986.46,11993.74,1.47,0.07200000000000001,4.88,4.63,20150123,18264.53,2.24,-16.67,8.25,46.29,18.13,9404.0
002430,杭氧股份,化工机械,浙江,26.8,8.3,9.65,1127979.63,615135.44,421803.75,161671.09,1.68,0.162,4.95,3.51,20100610,185768.13,1.93,22.53,304.61,23.65,9.56,16831.0
300648,星云股份,电器仪表,福建,615.39,0.24,0.68,63887.05,47402.31,7938.97,29323.72,4.33,0.024,7.66,7.8,20170425,14084.32,2.08,20.79,-70.85,47.17,3.46,7024.0
002407,多氟多,化工原料,河南,38.23,5.37,6.46,734448.19,357252.69,163057.05,152633.66,2.36,0.11800000000000001,4.5,4.0,20100518,86315.03,1.34,26.65,10.13,33.39,8.92,156981.0
002012,凯恩股份,造纸,浙江,136.94,4.68,4.68,176071.23,95301.61,56221.6,27219.95,0.58,0.012,2.6,2.46,20040705,40444.39,0.86,20.84,-68.26,23.3,2.06,36457.0
002085,万丰奥威,汽车配件,浙江,26.81,21.14,21.87,1007706.69,520075.81,325913.81,11495.69,0.05,0.10300000000000001,2.84,3.9,20061128,359350.13,1.64,3.25,12.77,20.06,8.74,27208.0
300215,电科院,电气设备,江苏,138.53,5.97,7.58,390970.53,82336.0,218391.0,72307.56,0.95,0.013999999999999999,2.63,2.88,20110511,43561.48,0.57,13.91,48.07,39.38,7.44,39968.0
601519,大智慧,软件服务,上海,1732.12,19.88,19.88,186477.13,76963.56,2513.17,118960.55,0.6,0.001,0.68,6.85,20110128,-187117.75,-0.94,-12.04,101.75,55.28,1.05,123632.0
600508,上海能源,煤炭开采,上海,6.19,7.23,7.23,1491498.88,354748.34,544949.94,93223.17,1.29,0.47100000000000003,12.93,0.9,20010829,705954.88,9.77,24.46,105.05,39.26,19.44,50404.0
300385,雪浪环境,环境保护,江苏,36.81,0.64,1.3,213223.09,131761.42,40942.2,59063.31,4.54,0.159,8.65,2.71,20140626,36030.78,2.77,21.17,49.15,22.24,11.36,10179.0
002790,瑞尔特,家居用品,福建,49.97,0.4,1.6,161987.06,117285.32,41081.78,66656.49,4.17,0.11699999999999999,9.21,2.54,20160308,56232.28,3.51,-2.07,-44.69,27.1,9.91,16514.0
002636,金安国纪,元器件,上海,21.67,2.46,7.28,443491.59,334971.91,77896.61,19133.28,0.26,0.122,3.17,3.32,20111125,132576.23,1.82,8.02,-41.88,20.08,9.7,51669.0
601012,隆基股份,半导体,陕西,34.41,19.76,19.94,3480441.5,2040182.63,1061186.5,543859.81,2.73,0.272,7.4,5.07,20120411,644009.19,3.23,29.14,23.57,21.91,15.65,67302.0
300022,吉峰农机,农用机械,四川,952.23,3.21,3.8,230822.55,196767.19,15129.27,19884.25,0.52,0.001,0.54,8.74,20091030,-39287.28,-1.03,-2.52,-13.53,14.81,0.1,38067.0
300134,大富科技,通信设备,深圳,81.54,7.12,7.67,723251.5,431399.44,145129.63,484651.84,6.31,0.040999999999999995,6.98,1.93,20101026,-36342.1,-0.47,-4.02,243.6,20.04,7.01,50717.0
600193,*ST创兴,装修装饰,上海,0.0,4.25,4.25,27090.75,6097.99,0.27,14023.72,0.33,-0.008,0.42,8.4,19990527,-43621.03,-1.03,-91.49,-185.91,18.84,-166.11,50980.0
002590,万安科技,汽车配件,浙江,39.64,4.25,4.8,359484.63,227476.91,74164.59,78960.97,1.65,0.067,3.89,2.71,20110610,52594.95,1.1,-0.5,-7.84,26.82,5.82,50775.0
002106,莱宝高科,元器件,深圳,0.0,7.04,7.06,459921.0,297575.28,124862.86,207783.98,2.94,-0.03,5.24,1.45,20070112,62890.85,0.89,9.49,-160.23,12.61,-2.6,56988.0
002583,海能达,通信设备,深圳,0.0,10.47,18.15,1345404.63,652946.81,145977.88,267951.88,1.48,-0.057,3.07,3.45,20110527,96799.84,0.53,146.16,33.65,48.78,-8.5,36314.0
603917,合力科技,专用机械,浙江,57.33,0.28,1.12,113598.11,78780.46,24372.81,33467.25,2.99,0.113,7.52,3.44,20171204,34275.14,3.06,0.0,0.0,31.59,11.88,14532.0
600077,宋都股份,全国地产,浙江,62.25,13.4,13.4,1889420.25,1645717.13,5740.66,40692.68,0.3,0.013999999999999999,2.8,1.26,19970520,182097.13,1.36,41.7,490.19,39.95,3.79,36868.0
000561,烽火电子,通信设备,陕西,0.0,5.94,6.04,277187.41,215634.3,30416.1,20266.13,0.34,-0.032,2.09,3.38,19940509,51016.45,0.84,34.33,1.98,35.78,-10.83,54164.0
600805,悦达投资,综合类,江苏,30.81,8.5,8.51,1051351.88,284824.34,118664.47,38216.9,0.45,0.048,7.2,0.82,19940103,414141.72,4.87,48.29,391.48,18.96,8.11,50259.0
002760,凤形股份,机械基件,安徽,343.3,0.46,0.88,89971.77,41063.75,37172.98,23660.35,2.69,0.017,5.5,4.19,20150611,12860.05,1.46,9.79,137.76,16.61,1.42,14470.0
000877,天山股份,水泥,新疆,0.0,8.8,10.49,1764528.0,375856.72,1224984.38,405436.44,3.87,-0.016,6.97,1.27,19990107,173962.22,1.66,27.86,87.27,34.47,-2.28,121431.0
002080,中材科技,化纤,江苏,24.54,6.4,12.91,2288141.5,939363.63,1090135.25,573578.31,4.44,0.115,6.99,1.61,20061120,226013.84,1.75,2.57,8.2,29.17,7.11,32183.0
300678,中科信息,软件服务,四川,2633.61,0.25,1.0,66900.68,53631.85,2081.85,25836.76,2.58,0.006,5.25,11.29,20170728,13930.07,1.39,64.02,151.11,20.67,1.28,21255.0
300151,昌红科技,机械基件,深圳,100.54,2.87,5.03,95431.31,58445.93,22895.25,11105.99,0.22,0.019,1.67,4.63,20101222,20922.05,0.42,18.69,141.32,26.18,6.44,35273.0
002208,合肥城建,区域地产,安徽,429.43,3.19,3.2,1197083.38,1181583.13,6625.62,29001.14,0.91,0.009000000000000001,5.45,2.72,20080128,84909.43,2.65,-70.52,-93.54,38.09,1.09,57278.0
002428,云南锗业,小金属,云南,1091.43,6.44,6.53,189664.11,47776.19,90918.68,32846.96,0.5,0.003,2.27,4.97,20100608,41638.3,0.64,26.22,18.81,26.95,1.67,49983.0
002205,国统股份,其他建材,新疆,0.0,1.16,1.16,247978.91,98053.84,53703.21,52237.48,4.5,-0.111,7.91,1.95,20080123,24497.51,2.11,-5.81,-9.92,24.97,-29.1,16673.0
000750,国海证券,证券,广西,31.32,42.16,42.16,6724705.0,0.0,15675.17,627598.13,1.49,0.033,3.29,1.26,19970709,143548.31,0.34,-20.33,-36.24,0.0,23.84,151763.0
603959,百利科技,建筑施工,湖南,61.8,1.06,2.24,217479.97,189850.09,4540.97,27004.78,1.21,0.125,4.4,7.03,20160517,44776.35,2.0,76.51,216.67,32.17,15.67,10181.0
002178,延华智能,建筑施工,上海,414.67,6.07,7.16,224300.95,158535.13,8960.03,27877.05,0.39,0.004,1.62,4.05,20071101,13428.36,0.19,9.85,111.83,8.74,0.91,62554.0
603088,宁波精达,专用机械,浙江,53.22,0.8,0.8,76873.31,47511.89,18178.61,23585.03,2.95,0.109,6.26,3.72,20141111,15761.88,1.97,13.39,25.3,40.2,11.77,9404.0
300626,华瑞股份,电气设备,浙江,59.62,0.52,1.0,89948.9,58838.63,25224.5,21015.75,2.1,0.10800000000000001,4.96,5.18,20170320,17977.47,1.8,19.45,139.55,18.73,5.82,6124.0
300224,正海磁材,元器件,山东,69.78,7.36,8.35,390800.34,287598.97,51533.89,134918.42,1.62,0.03,3.57,2.35,20110531,67764.4,0.81,103.26,382.24,25.8,8.16,46042.0
600081,东风科技,汽车配件,上海,17.33,3.14,3.14,552923.56,359598.22,120706.72,1522.9,0.05,0.156,4.15,2.6,19970703,83120.81,2.65,20.32,28.14,14.66,3.07,20811.0
002856,美芝股份,装修装饰,深圳,158.59,0.25,1.01,126581.63,119945.27,1306.85,30821.31,3.04,0.055999999999999994,6.48,5.46,20170320,22096.23,2.18,5.36,-38.25,13.0,3.04,14303.0
603838,四通股份,陶瓷,广东,32.76,0.97,2.67,81026.13,40477.34,7977.27,13989.55,0.52,0.078,2.66,3.83,20150701,27368.3,1.03,-5.76,49.58,35.81,23.05,20070.0
600851,海欣股份,纺织,上海,168.03,7.38,12.07,480504.06,79582.93,29640.83,43430.05,0.36,0.015,3.05,3.35,19940404,32815.9,0.27,12.56,79.88,47.69,8.79,72774.0
600789,鲁抗医药,化学制药,山东,21.28,5.82,6.77,639588.13,326495.19,170552.27,187511.91,2.77,0.134,4.32,2.64,19970226,22052.0,0.33,38.46,589.15,31.97,10.33,103338.0
600370,三房巷,纺织,江苏,67.75,7.97,7.97,180742.8,149760.09,27573.3,5900.81,0.07,0.011000000000000001,1.6,1.87,20030306,31171.61,0.39,11.01,-42.06,10.26,3.26,31395.0
600029,南方航空,空运,广东,10.11,70.23,100.88,22002500.0,1723900.0,15905501.0,1511500.0,1.5,0.252,5.24,1.95,20030725,2481700.0,2.46,10.11,64.13,14.47,7.46,205427.0
300103,达刚路机,工程机械,陕西,89.51,2.51,3.18,103685.82,89293.36,11029.11,31924.4,1.01,0.03,2.82,3.83,20100812,31621.75,1.0,30.11,66.27,21.49,13.2,13652.0
002392,北京利尔,其他建材,北京,21.3,7.72,11.9,528955.25,396861.13,37693.18,100115.38,0.84,0.049,2.69,1.56,20100423,93079.34,0.78,50.17,45.96,35.01,8.09,91186.0
300142,沃森生物,生物制药,云南,398.14,13.5,15.37,604587.69,260553.52,75126.8,237126.05,1.54,0.015,2.18,11.27,20101112,-58790.88,-0.38,36.59,181.09,78.21,20.18,26996.0
002620,瑞和股份,装修装饰,深圳,19.23,3.03,3.63,420580.94,289081.34,89342.86,114681.75,3.16,0.11699999999999999,5.89,1.53,20110929,52756.86,1.46,42.11,31.58,12.68,5.32,24852.0
002211,宏达新材,橡胶,江苏,97.46,4.32,4.32,125763.95,98795.22,16040.2,103788.3,2.4,0.015,1.85,3.25,20080201,-69876.71,-1.62,21.52,-36.59,9.76,2.64,50433.0
300043,星辉娱乐,文教休闲,广东,58.25,9.09,12.44,598690.13,114264.9,99348.06,7691.81,0.06,0.023,2.07,2.61,20100120,117108.72,0.94,2.96,-75.4,38.72,4.44,58386.0
000791,甘肃电投,水力发电,甘肃,0.0,9.71,9.71,1866981.63,164096.34,1489806.38,381641.06,3.93,-0.09699999999999999,5.71,1.06,19971014,65562.55,0.68,24.51,31.72,15.68,-32.25,62630.0
002165,红 宝 丽,化工原料,江苏,244.44,5.27,6.02,315442.56,141528.86,65152.71,34530.25,0.57,0.005,2.59,1.87,20070913,53172.28,0.88,13.94,-84.36,10.64,0.48,40809.0
002851,麦格米特,电气设备,深圳,76.2,0.83,1.81,241619.59,188009.47,25160.73,66311.5,3.67,0.135,7.38,5.56,20170306,51202.5,2.83,48.22,60.58,29.41,6.34,19000.0
002687,乔治白,服饰,浙江,52.88,3.19,3.55,137337.69,66580.78,49766.18,35716.4,1.01,0.031,2.89,2.31,20120713,23284.18,0.66,23.84,26.72,46.75,6.01,23781.0
603320,迪贝电气,机械基件,浙江,67.71,0.33,1.0,75087.65,56791.05,14271.27,21822.02,2.18,0.10099999999999999,6.03,4.52,20170502,26511.11,2.65,5.4,-33.17,15.01,6.4,11474.0
603258,电魂网络,互联网,浙江,67.0,0.67,2.4,188655.06,133256.41,27596.9,83082.92,3.46,0.09699999999999999,6.81,3.82,20161026,43015.37,1.79,-15.83,-60.09,83.58,23.21,26995.0
603616,韩建河山,其他建材,北京,465.97,1.47,2.93,173222.3,98317.5,35891.2,25314.06,0.86,0.008,2.65,5.72,20150611,19640.85,0.67,7.58,158.74,18.27,2.42,51094.0
603989,艾华集团,元器件,湖南,54.22,3.0,3.0,314649.09,234071.92,67572.61,109470.26,3.65,0.171,6.84,5.41,20150515,52791.78,1.76,13.4,-33.02,29.49,11.98,11844.0
000517,荣安地产,区域地产,浙江,0.0,30.36,31.84,1611453.63,1478843.25,777.07,-169140.3,-0.53,-0.013000000000000001,1.31,2.77,19930806,259263.5,0.81,-96.76,-111.76,36.86,-43.63,75614.0
603041,美思德,化工原料,江苏,47.65,0.47,1.0,79527.4,61407.71,13708.5,31495.69,3.15,0.10800000000000001,7.19,2.87,20170330,26823.02,2.68,-4.28,-37.84,27.46,13.67,11331.0
603848,好太太,家居用品,广东,52.43,0.41,4.01,130564.27,114597.75,4080.37,33760.71,0.84,0.11900000000000001,2.83,8.8,20171201,36114.23,0.9,0.0,0.0,39.52,18.1,19167.0
002758,华通医药,医药商业,浙江,70.61,1.24,2.1,122996.47,76121.53,23689.65,13910.95,0.66,0.037000000000000005,2.8,3.7,20150527,21415.78,1.02,19.65,-24.26,13.07,1.97,18289.0
300627,华测导航,通信设备,上海,144.01,1.01,2.47,114098.15,102771.75,2417.68,50068.35,2.03,0.048,3.21,8.53,20170321,25641.17,1.04,55.35,26.76,55.68,7.56,18301.0
000615,京汉股份,全国地产,湖北,0.0,3.54,7.84,974234.63,862511.5,53858.05,2351.83,0.03,-0.055999999999999994,2.44,3.5,19961016,96250.92,1.23,-26.24,-106.63,20.8,-15.77,82866.0
600527,江南高纤,化纤,江苏,70.96,12.03,14.43,258339.95,182417.16,52232.45,79008.93,0.55,0.011000000000000001,1.73,1.76,20031127,61866.96,0.43,31.27,3.08,10.17,5.05,58046.0
002457,青龙管业,塑料,宁夏,0.0,2.77,3.35,286957.94,187261.27,40618.85,82078.68,2.45,-0.032,5.37,1.93,20100803,55398.21,1.65,-30.04,-74.2,31.26,-11.93,76095.0
300240,飞力达,仓储物流,江苏,50.9,3.65,3.66,226528.22,139226.13,32912.85,21162.53,0.58,0.039,2.96,2.68,20110706,47583.46,1.3,30.18,-8.36,10.78,1.74,21693.0
603096,新经典,出版业,天津,55.81,0.53,1.35,185575.11,171760.27,599.96,93536.36,6.95,0.408,11.77,7.73,20170425,48859.12,3.63,6.31,20.03,49.35,26.21,4613.0
300083,劲胜智能,元器件,广东,306.1,11.91,14.32,1121315.88,716505.69,163046.56,366671.72,2.56,0.005,3.91,1.56,20100520,44772.23,0.31,-21.91,-95.16,17.9,0.56,49583.0
600657,信达地产,全国地产,北京,0.0,15.24,15.24,7459469.0,6703313.0,32248.9,153906.94,1.01,-0.066,6.38,0.77,19930524,666295.56,4.37,-27.95,24.06,34.22,-20.01,47370.0
600251,冠农股份,农业综合,新疆,19.42,7.85,7.85,461919.81,242165.05,86820.03,36662.28,0.47,0.094,2.59,2.83,20030609,73186.17,0.93,99.71,35.1,7.28,13.4,53760.0
300099,精准信息,电器仪表,山东,351.65,3.92,6.69,190603.63,99030.02,20280.02,77660.56,1.16,0.004,2.59,2.37,20100806,24042.2,0.36,-39.37,-62.86,48.82,10.6,33493.0
600996,贵广网络,影视音像,贵州,43.43,2.98,10.43,911938.31,262141.3,344232.81,160466.45,1.54,0.053,4.08,2.25,20161226,143170.7,1.37,42.82,5.95,30.09,9.54,55624.0
600323,瀚蓝环境,水务,广东,10.3,7.66,7.66,1412950.75,198986.61,340364.97,152117.92,1.99,0.402,7.07,2.34,20001225,268284.78,3.5,20.03,133.96,36.14,27.16,28949.0
600386,北巴传媒,公共交通,北京,65.37,8.06,8.06,478558.31,224324.0,119945.26,24395.03,0.3,0.019,2.27,2.16,20010216,53642.76,0.67,17.15,-19.44,18.37,1.51,33697.0
300702,天宇股份,化学制药,浙江,59.71,0.3,1.2,223415.8,136855.84,60287.41,69462.38,5.79,0.17,10.9,3.72,20170919,43972.3,3.66,0.0,0.0,33.45,6.81,19391.0
600178,东安动力,汽车配件,黑龙江,188.73,4.62,4.62,354114.19,138605.56,47953.48,86040.36,1.86,0.008,4.07,1.51,19981014,30960.83,0.67,-42.77,-84.27,12.03,1.2,44844.0
600312,平高电气,电气设备,河南,0.0,13.57,13.57,1890307.63,1377443.38,300481.5,490188.25,3.61,-0.024,6.5,1.13,20010221,207602.81,1.53,-19.64,-131.19,14.46,-2.7,66071.0
300076,GQY视讯,电脑设备,浙江,17.61,3.68,4.24,111261.22,76331.0,20744.25,50784.59,1.2,0.087,2.42,2.54,20100430,6613.07,0.16,528.77,296.92,70.99,44.17,37000.0
002793,东音股份,专用机械,浙江,39.67,0.64,2.0,89447.46,44965.37,20247.95,21034.36,1.05,0.10099999999999999,3.77,4.24,20160415,29594.24,1.48,3.11,-18.23,28.09,10.29,18902.0
300231,银信科技,软件服务,北京,56.81,4.38,4.42,178993.2,130993.35,13414.05,62043.82,1.4,0.043,3.01,3.28,20110615,24327.89,0.55,44.05,5.0,27.84,7.63,46710.0
000598,兴蓉环境,水务,四川,15.94,29.86,29.86,1886876.38,359989.31,785765.56,177996.69,0.6,0.077,3.32,1.48,19960529,485273.81,1.63,14.53,15.11,43.77,25.79,161291.0
600705,中航资本,多元金融,黑龙江,15.72,76.19,89.76,22764826.0,12036391.0,643409.88,396274.5,0.44,0.08800000000000001,2.69,2.07,19960516,758604.38,0.85,41.29,49.06,43.9,53.88,192283.0
601311,骆驼股份,电气设备,湖北,20.33,8.48,8.48,987837.0,506696.56,232527.8,101151.65,1.19,0.152,6.5,1.9,20110602,339934.75,4.01,31.89,31.51,20.47,6.54,34630.0
000408,藏格控股,农药化肥,青海,98.84,4.47,19.94,784161.06,377803.94,320510.28,107658.35,0.54,0.042,3.32,5.02,19960628,312036.81,1.57,20.18,190.09,68.69,32.07,25222.0
600833,第一医药,医药商业,上海,65.88,2.23,2.23,111226.86,69125.0,7933.32,6518.93,0.29,0.052000000000000005,3.1,4.38,19940224,18804.21,0.84,-27.79,-17.92,18.93,3.67,26449.0
600978,宜华生活,家居用品,广东,16.15,14.83,14.83,1632453.25,898825.13,383858.31,245922.92,1.66,0.124,5.46,1.47,20040824,377672.13,2.55,11.22,15.14,39.78,12.76,72089.0
002818,富森美,房产服务,四川,17.59,0.92,4.4,550139.19,129389.22,34342.78,103816.5,2.36,0.40399999999999997,10.05,2.83,20161109,278851.81,6.34,9.22,12.0,71.88,54.19,29849.0
002253,川大智胜,软件服务,四川,150.4,2.09,2.26,151564.92,61382.46,47691.98,80204.15,3.55,0.032,5.85,3.28,20080623,23550.84,1.04,-10.66,49.0,36.15,18.57,49612.0
603179,新泉股份,汽车配件,江苏,18.47,0.93,2.27,351465.72,247813.17,55311.38,74451.49,3.28,0.336,6.25,3.97,20170317,53303.6,2.35,18.52,37.66,22.26,7.85,10408.0
603002,宏昌电子,化工原料,广东,43.16,6.1,6.14,170939.88,105780.32,17805.95,9967.37,0.16,0.032,1.82,3.08,20120518,35143.28,0.57,48.85,109.43,13.32,5.34,34891.0
600340,华夏幸福,区域地产,河北,9.66,29.55,29.55,37562568.0,34763192.0,278883.38,321961.81,1.09,0.74,10.1,2.96,20031230,2239530.75,7.58,21.48,30.33,59.98,24.11,122318.0
002418,康盛股份,机械基件,浙江,202.35,5.54,11.36,1049423.38,502553.56,88606.38,36976.21,0.33,0.012,1.99,4.69,20100601,69842.96,0.61,10.86,-23.76,12.34,1.73,24051.0
002013,中航机电,航空,湖北,568.27,31.43,36.09,2191500.0,1336603.25,378510.56,253444.27,0.7,0.004,2.37,3.43,20040705,289129.41,0.8,18.86,137.61,19.63,0.66,66400.0
002637,赞宇科技,日用化工,浙江,24.31,2.4,4.22,644749.13,284964.0,171152.63,115133.32,2.73,0.096,5.18,1.81,20111125,59544.9,1.41,9.67,115.34,13.99,2.57,15183.0
000800,一汽轿车,汽车整车,吉林,73.0,14.12,16.28,1692949.63,898298.38,450381.56,248890.22,1.53,0.032,4.92,1.9,19970618,289185.19,1.78,1.03,-67.71,22.29,0.73,89123.0
