,code,name_x,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders,Unnamed: 0_x,name_y,cf_sales_2015q1,rateofreturn_2015q1,cf_nm_2015q1,cf_liabilities_2015q1,cashflowratio_2015q1,Unnamed: 0_y,name_x,cf_sales_2015q2,rateofreturn_2015q2,cf_nm_2015q2,cf_liabilities_2015q2,cashflowratio_2015q2,Unnamed: 0_x,name_y,cf_sales_2015q3,rateofreturn_2015q3,cf_nm_2015q3,cf_liabilities_2015q3,cashflowratio_2015q3,Unnamed: 0_y,name_x,cf_sales_2015q4,rateofreturn_2015q4,cf_nm_2015q4,cf_liabilities_2015q4,cashflowratio_2015q4,Unnamed: 0_x,name_y,cf_sales_2016q1,rateofreturn_2016q1,cf_nm_2016q1,cf_liabilities_2016q1,cashflowratio_2016q1,Unnamed: 0_y,name_x,cf_sales_2016q2,rateofreturn_2016q2,cf_nm_2016q2,cf_liabilities_2016q2,cashflowratio_2016q2,Unnamed: 0_x,name_y,cf_sales_2016q3,rateofreturn_2016q3,cf_nm_2016q3,cf_liabilities_2016q3,cashflowratio_2016q3,Unnamed: 0_y,name_x,cf_sales_2016q4,rateofreturn_2016q4,cf_nm_2016q4,cf_liabilities_2016q4,cashflowratio_2016q4,Unnamed: 0_x,name_y,cf_sales_2017q1,rateofreturn_2017q1,cf_nm_2017q1,cf_liabilities_2017q1,cashflowratio_2017q1,Unnamed: 0_y,name_x,cf_sales_2017q2,rateofreturn_2017q2,cf_nm_2017q2,cf_liabilities_2017q2,cashflowratio_2017q2,Unnamed: 0_x,name_y,cf_sales_2017q3,rateofreturn_2017q3,cf_nm_2017q3,cf_liabilities_2017q3,cashflowratio_2017q3,Unnamed: 0_y,name_x,cf_sales_2017q4,rateofreturn_2017q4,cf_nm_2017q4,cf_liabilities_2017q4,cashflowratio_2017q4,Unnamed: 0,name_y,cf_sales_2018q1,rateofreturn_2018q1,cf_nm_2018q1,cf_liabilities_2018q1,cashflowratio_2018q1
2886,600022,山东钢铁,普钢,山东,8.9,106.89,109.47,5810576.0,2033985.75,1284996.88,820251.25,0.75,0.057,1.71,1.18,20040629,-119245.11,-0.11,-28.41,37.32,9.11,5.26,318941.0,1602.0,山东钢铁,-0.0634,-0.0166,,-0.0219,-2.4305,1718.0,山东钢铁,0.0065,0.0032,15.687,0.0042,0.4802,1648.0,山东钢铁,0.0247,0.013,,0.0204,2.3429,1629.0,山东钢铁,0.1032,0.0755,45.3552,0.1334,16.4301,1366.0,山东钢铁,0.0338,0.0067,,0.0119,1.4544,2371.0,山东钢铁,-0.0612,-0.0251,-27.3148,-0.0441,-5.3685,1391.0,山东钢铁,0.0934,0.0617,55.4102,0.1103,13.4184,2035.0,山东钢铁,0.0768,0.0708,,0.1212,14.0914,1884.0,山东钢铁,-0.0724,-0.0254,-2.5804,-0.05,-5.7435,1760.0,山东钢铁,0.0171,0.0114,0.8717,0.0224,2.6053,1742.0,山东钢铁,0.0298,0.0256,1.1888,0.0478,5.5241,2349.0,山东钢铁,0.0194,0.0163,0.4731,0.0297,3.2068,1542.0,山东钢铁,-0.0106,-0.0022,-0.1986,-0.0041,-0.4638
2887,600019,宝钢股份,普钢,上海,9.74,220.9,222.68,35371212.0,13757994.0,15525795.0,4880025.0,2.19,0.225,7.6,1.15,20001212,6959017.0,3.13,-20.65,32.6,16.35,7.44,372799.0,716.0,宝钢股份,0.1227,0.0218,3.1025,0.0477,5.9042,874.0,宝钢股份,0.1165,0.0404,2.8559,0.0863,10.8695,871.0,宝钢股份,0.126,0.0651,6.6358,0.1356,16.1495,1352.0,宝钢股份,0.1293,0.0905,29.6565,0.1891,23.0534,540.0,宝钢股份,0.2098,0.0283,4.8108,0.0535,6.5603,1167.0,宝钢股份,0.1061,0.0311,2.2855,0.0589,7.3447,1583.0,宝钢股份,0.0706,0.0353,1.6173,0.0679,8.2281,1890.0,宝钢股份,0.0883,0.0611,1.7786,0.1199,13.6563,1335.0,宝钢股份,0.0229,0.0053,0.468,0.0095,1.1265,1569.0,宝钢股份,0.0385,0.0183,0.9707,0.0337,4.0278,1525.0,宝钢股份,0.0521,0.0379,1.0486,0.073,8.9086,1246.0,宝钢股份,0.1144,0.0944,1.6212,0.1882,20.2671,1138.0,宝钢股份,0.0532,0.0102,0.6488,0.0207,2.2422
2888,300683,海特生物,生物制药,湖北,53.24,0.26,1.03,190278.09,173829.81,9628.23,98960.97,9.57,0.23,16.06,3.05,20170808,51363.43,4.97,-22.45,-23.13,94.57,18.02,16837.0,,,,,,,,,,,,,,,,,,,,,,593.0,海特生物,0.2353,0.1833,1.921,0.5799,59.3294,,,,,,,,1058.0,海特生物,0.1206,,0.652,,,947.0,海特生物,0.1512,,0.8076,,,926.0,海特生物,0.1866,0.1384,0.9179,0.4283,44.1596,1906.0,海特生物,-0.0773,,-0.4302,,,935.0,海特生物,0.1199,0.0429,0.6767,0.1484,15.3608,1377.0,海特生物,0.069,0.0212,0.3693,0.1478,15.3739,1270.0,海特生物,0.1107,0.0435,0.5884,0.3128,32.5091,455.0,海特生物,0.2001,0.0139,1.1418,0.1143,11.9391
2889,300670,大烨智能,电气设备,江苏,167.0,0.27,1.08,73117.07,61487.48,6547.1,29081.6,2.69,0.053,5.36,6.63,20170703,16303.87,1.51,17.62,73.39,26.53,10.66,12740.0,,,,,,,,1448.0,大烨智能,0.0386,0.019,0.2059,0.0491,4.9273,,,,,,,,1371.0,大烨智能,0.1273,0.1179,0.6977,0.3379,36.3779,2760.0,大烨智能,-0.4748,,-5.6983,,,2408.0,大烨智能,-0.0702,,-0.5286,,,1751.0,大烨智能,0.054000000000000006,,0.3609,,,1480.0,大烨智能,0.1233,0.1002,0.7123,0.2781,29.2991,3144.0,大烨智能,-0.7429,-0.0915,-10.2059,-0.2796,-29.6582,2762.0,大烨智能,-0.1636,-0.0336,-1.1165,-0.1554,-16.2949,2315.0,大烨智能,-0.0397,-0.0121,-0.2518,-0.059,-6.1921,2303.0,大烨智能,0.0236,0.0109,0.1462,0.0494,5.1465,2999.0,大烨智能,-0.4922,-0.0363,-4.6187,-0.1749,-18.2819
2890,300647,超频三,元器件,深圳,126.81,0.43,1.23,105126.32,57612.5,30725.0,29025.59,2.36,0.047,4.21,5.64,20170503,12765.53,1.04,66.78,-31.63,32.06,4.86,15027.0,,,,,,,,,,,,,,,,,,,,,,715.0,超频三,0.2078,0.2088,1.4158,0.6346,71.2366,2047.0,超频三,-0.1154,,-0.9431,,,838.0,超频三,0.157,,1.0318,,,1316.0,超频三,0.1023,,0.7126,,,1146.0,超频三,0.1583,0.1239,0.9967,0.339,50.8723,2353.0,超频三,-0.1801,-0.0299,-1.4713,-0.0909,-14.0644,2910.0,超频三,-0.2204,-0.052000000000000005,-1.6051,-0.2685,-40.0494,2880.0,超频三,-0.1581,-0.0465,-1.3224,-0.1376,-16.0926,3253.0,超频三,-0.2009,-0.0762,-2.0805,-0.1542,-17.723,2782.0,超频三,-0.3391,-0.0382,-3.9535,-0.0824,-9.0864
2891,300603,立昂技术,通信设备,新疆,0.0,0.57,1.03,134485.23,102416.52,14834.74,12127.82,1.18,-0.054000000000000006,4.11,8.69,20170126,17429.95,1.7,-28.32,-246.56,14.12,-6.32,12067.0,,,,,,,,2788.0,立昂技术,-0.3986,-0.0634,-12.6618,-0.1448,-15.1536,3024.0,立昂技术,,,,,,1556.0,立昂技术,0.1102,0.0673,1.1769,0.1374,14.132,3102.0,立昂技术,-1.1808,,,,,2318.0,立昂技术,-0.0504,-0.0124,-0.3646,-0.0273,-2.7747,2907.0,立昂技术,-0.1609,-0.0619,-1.9316,-0.1204,-12.105,689.0,立昂技术,0.2208,0.131,2.2577,0.2329,23.3948,3245.0,立昂技术,-0.9768,-0.1641,-31.6181,-0.3187,-33.8002,3084.0,立昂技术,-0.3246,-0.1253,-3.9178,-0.1886,-19.9571,2922.0,立昂技术,-0.172,-0.0944,-1.9971,-0.14,-14.678,2436.0,立昂技术,0.0135,0.0095,0.1634,0.0137,1.4199,3345.0,立昂技术,-1.4854,-0.0973,,-0.1417,-15.246
2892,300586,美联新材,化工原料,广东,81.45,0.24,0.96,85781.5,60740.05,11355.53,28953.14,3.02,0.122,6.26,6.38,20170104,19305.0,2.01,38.92,25.92,21.45,9.97,14904.0,,,,,,,,,,,,,,,1358.0,美联新材,0.0612,,0.5238,,,1234.0,美联新材,0.1405,0.1206,1.1824,0.493,64.3072,1395.0,美联新材,0.0283,,0.2426,,,401.0,美联新材,0.2706,0.1121,2.1089,0.4025,46.6388,694.0,美联新材,0.1947,0.125,1.5204,0.468,50.3713,1521.0,美联新材,0.1185,0.07400000000000001,1.0454,0.4281,46.3603,2969.0,美联新材,-0.5054,-0.0641,-4.5934,-0.34,-36.4637,2628.0,美联新材,-0.1267,-0.0381,-0.9334,-0.3151,-35.246,1093.0,美联新材,0.1023,0.0466,0.7594,0.3031,32.7608,1696.0,美联新材,0.073,0.0405,0.621,0.13699999999999998,14.1301,674.0,美联新材,0.1383,0.019,1.3871,0.0635,6.5347
2893,300549,优德精密,专用机械,江苏,42.95,0.61,1.33,73106.55,55688.86,9285.49,17396.86,1.3,0.12,3.86,5.34,20160930,17972.55,1.35,-17.01,-16.99,34.87,17.06,12152.0,,,,,,,,,,,,,,,373.0,优德精密,0.2421,,1.8335,,,704.0,优德精密,0.2111,0.174,1.4823,0.3132,31.4771,545.0,优德精密,0.2076,,1.9336,,,845.0,优德精密,0.156,0.0689,1.2904,0.1383,13.9041,966.0,优德精密,0.1487,0.0623,1.1702,0.1916,19.2506,1132.0,优德精密,0.1599,0.0995,1.1194,0.3927,39.5063,1888.0,优德精密,-0.0729,-0.0133,-0.4275,-0.0503,-5.0583,2331.0,优德精密,-0.0664,-0.0234,-0.3918,-0.0726,-7.2888,2240.0,优德精密,-0.0294,-0.0145,-0.173,-0.0457,-4.6145,2010.0,优德精密,0.0472,0.0285,0.2873,0.0821,8.7592,980.0,优德精密,0.0807,0.0104,0.4731,0.0351,3.8013
2894,300493,润欣科技,通信设备,上海,79.08,1.55,3.0,114909.52,98817.31,283.57,3264.37,0.11,0.044,1.67,8.38,20151210,16594.25,0.55,4.2,25.55,12.31,3.57,19886.0,945.0,润欣科技,0.0688,,2.0992,,,1676.0,润欣科技,0.0116,0.0127,0.3027,0.0311,3.142,2036.0,润欣科技,-0.0222,-0.033,-0.6107,-0.0668,-6.7221,2981.0,润欣科技,-0.0299,-0.0527,-0.8305,-0.1779,-18.0822,1924.0,润欣科技,-0.083,-0.0371,-2.5456,-0.1388,-14.1798,2321.0,润欣科技,-0.0505,-0.0458,-1.3347,-0.1315,-13.3753,2770.0,润欣科技,-0.1137,-0.1311,-3.4045,-0.2636,-26.6156,3255.0,润欣科技,-0.1625,-0.2514,-5.0544,-0.4839,-48.8333,784.0,润欣科技,0.1217,0.0452,4.1133,0.0917,9.2731,1596.0,润欣科技,0.0352,0.0273,1.0071,0.0499,5.0405,1680.0,润欣科技,0.0359,0.0429,1.0962,0.0765,7.7282,2246.0,润欣科技,0.0282,0.0474,0.9446,0.0879,8.8814,649.0,润欣科技,0.1441,0.0467,3.9744,0.0833,8.4125
2895,300491,通合科技,电气设备,河北,0.0,0.51,1.46,56704.98,37041.2,16516.35,18042.42,1.24,-0.01,2.95,6.95,20151231,10821.8,0.74,-10.47,16.74,35.18,-5.33,17011.0,751.0,通合科技,0.1123,0.0104,0.6217,0.0412,11.2033,433.0,通合科技,0.2154,0.0506,0.8061,0.1858,46.2959,1043.0,通合科技,0.1012,0.0358,0.4044,0.1098,19.9156,1115.0,通合科技,0.1542,0.0544,0.6693,0.2188,32.6657,692.0,通合科技,0.1698,0.0119,0.9473,0.0579,7.687,2345.0,通合科技,-0.0553,-0.0097,-0.2563,-0.0456,-6.0011,2597.0,通合科技,-0.0638,-0.0181,-0.3268,-0.0963,-13.1648,2107.0,通合科技,0.0695,0.0274,0.3772,0.1025,12.0698,3136.0,通合科技,-0.7267,-0.041,,-0.1675,-20.0182,2928.0,通合科技,-0.2261,-0.0272,,-0.1002,-11.6927,2528.0,通合科技,-0.0717,-0.0153,,-0.0531,-6.0957,1711.0,通合科技,0.0717,0.0258,1.4515,0.0909,10.3699,3234.0,通合科技,-0.903,-0.0442,,-0.1827,-21.4356
2896,300464,星徽精密,机械基件,广东,0.0,0.91,2.08,102602.11,42266.92,41529.92,11156.0,0.54,-0.039,2.41,3.47,20150610,16378.32,0.79,9.3,-281.84,1.12,-7.99,13341.0,2030.0,星徽精密,-0.2016,-0.0313,-3.1522,-0.0643,-7.5101,1401.0,星徽精密,0.0438,0.0111,0.6752,0.0294,3.3832,1643.0,星徽精密,0.0253,0.0111,0.3554,0.0359,3.6205,1660.0,星徽精密,0.1009,0.0615,1.1535,0.2052,20.8027,1634.0,星徽精密,-0.0134,-0.0017,-0.1584,-0.006,-0.6084,1797.0,星徽精密,0.029,0.008,0.3472,0.0226,2.2935,1363.0,星徽精密,0.0968,0.0408,1.135,0.1087,11.2475,805.0,星徽精密,0.2031,0.1118,2.228,0.2866,32.9294,2755.0,星徽精密,-0.3335,-0.0352,-7.7076,-0.0841,-10.616,2614.0,星徽精密,-0.1224,-0.0286,-2.3199,-0.0575,-7.2929,2337.0,星徽精密,-0.0421,-0.0164,-0.8007,-0.034,-4.3282,1587.0,星徽精密,0.0816,0.0417,2.8455,0.0826,10.2443,2383.0,星徽精密,-0.1835,-0.0183,,-0.0358,-4.4326
2897,300455,康拓红外,运输设备,北京,84.8,1.59,3.92,80329.18,67028.25,11482.37,2414.55,0.06,0.033,1.83,6.16,20150515,25860.34,0.66,7.34,5.99,45.07,31.31,20999.0,2751.0,康拓红外,-1.2226,,-3.4918,,,2819.0,康拓红外,-0.4437,-0.049,-2.0533,-0.2842,-36.0961,2504.0,康拓红外,-0.133,-0.0248,-0.5347,-0.1459,-18.4776,2950.0,康拓红外,-0.0247,-0.0084,-0.1016,-0.0425,-5.0826,3061.0,康拓红外,-1.0235,-0.0487,-3.2348,-0.2714,-33.1703,3132.0,康拓红外,-0.4751,-0.054000000000000006,-2.2314,-0.2871,-34.7252,3167.0,康拓红外,-0.3542,-0.0692,-1.415,-0.3918,-47.8563,3008.0,康拓红外,-0.0472,-0.0166,-0.1985,-0.0846,-9.9549,623.0,康拓红外,0.16,0.0078,0.5047,0.0455,5.5119,923.0,康拓红外,0.122,0.0153,0.5381,0.099,12.3526,199.0,康拓红外,0.3505,0.063,1.2254,0.3688,44.3695,1252.0,康拓红外,0.113,0.0407,0.4643,0.2896,38.9425,129.0,康拓红外,0.4858,0.0251,1.5515,0.2298,34.0822
2898,300449,汉邦高科,电脑设备,北京,0.0,1.01,1.55,170574.27,105962.11,545.15,77500.0,4.98,-0.08800000000000001,7.61,2.77,20150422,27156.91,1.75,-33.15,10.65,22.43,-32.9,15406.0,2828.0,汉邦高科,-2.9694,-0.3612,,-0.9093,-90.9263,2938.0,汉邦高科,-1.0754,-0.2749,-9.6122,-1.024,-102.4038,2971.0,汉邦高科,-1.1139,-0.4209,-18.1349,-2.4484,-244.84,3366.0,汉邦高科,-0.3486,-0.1939,-3.6754,-0.7382,-73.816,3148.0,汉邦高科,-1.6702,-0.1222,,-0.5482,-54.8182,3265.0,汉邦高科,-0.9311,-0.1948,-10.187,-0.6431,-64.3067,3309.0,汉邦高科,-0.768,-0.2399,-17.7978,-0.8506,-85.0593,3333.0,汉邦高科,-0.2747,-0.1623,-4.7643,-0.5542,-55.418,3370.0,汉邦高科,-1.8867,-0.1266,,-0.4202,-42.0151,3328.0,汉邦高科,-0.7482,-0.1574,-234.1836,-0.4152,-41.5198,3329.0,汉邦高科,-0.6954,-0.1459,-148.2238,-0.5096,-50.9645,3315.0,汉邦高科,-0.2944,-0.1145,-4.2769,-0.3504,-35.0441,3359.0,汉邦高科,-1.6769,-0.0409,,-0.1334,-13.3366
2899,300429,强力新材,化工原料,江苏,51.21,1.4,2.57,138669.61,53160.61,30516.59,38163.15,1.48,0.14300000000000002,4.27,6.86,20150324,43522.53,1.69,24.45,23.89,44.15,21.95,10438.0,614.0,强力新材,0.1494,0.0163,0.4862,0.1025,11.3259,1029.0,强力新材,0.0947,0.0233,0.3427,0.3289,43.5848,879.0,强力新材,0.125,0.0491,0.459,0.764,101.6867,826.0,强力新材,0.1923,0.0982,0.7456,1.2267,150.9631,411.0,强力新材,0.2579,0.0321,0.9361,0.4566,57.7651,530.0,强力新材,0.229,0.0393,0.7357,0.1014,10.8149,551.0,强力新材,0.2267,0.0685,0.7785,0.5578,56.7703,644.0,强力新材,0.2281,0.0919,0.8673,0.7778,98.062,602.0,强力新材,0.1665,0.0194,0.7541,0.1467,18.1155,783.0,强力新材,0.1442,0.0393,0.6013,0.3545,40.6903,614.0,强力新材,0.1822,0.0731,0.794,0.7215,90.3195,1055.0,强力新材,0.1351,0.0674,0.6903,0.5198,64.2972,583.0,强力新材,0.1617,0.0195,0.7763,0.1221,15.2057
2900,300427,红相股份,电气设备,福建,23.18,1.11,3.53,293015.84,140712.92,22945.59,108211.8,3.07,0.168,5.48,2.85,20150217,45793.7,1.3,669.31,1218.48,52.72,23.82,16375.0,2796.0,红相股份,-1.9265,-0.0522,,-0.5193,-57.5704,2868.0,红相股份,-0.547,-0.0962,-5.2135,-0.8143,-87.4405,2827.0,红相股份,-0.3349,-0.0786,-3.7689,-0.6613,-70.3386,1250.0,红相股份,0.1391,0.0559,0.5622,0.3287,34.495,3037.0,红相股份,-0.9253,-0.0372,,-0.3211,-34.2975,2799.0,红相股份,-0.1948,-0.0411,-1.8075,-0.2814,-29.3882,1989.0,红相股份,0.0262,0.0073,0.2985,0.0577,6.0156,336.0,红相股份,0.318,0.146,1.5409,0.6396,64.9141,2862.0,红相股份,-0.4054,-0.0151,,-0.0712,-7.2192,485.0,红相股份,0.21600000000000005,0.0335,1.6573,0.1466,14.8438,270.0,红相股份,0.2991,0.0227,2.6603,0.0556,5.6617,160.0,红相股份,0.3943,0.0919,2.1284,0.2501,25.7466,2445.0,红相股份,-0.2005,-0.0171,-0.7101,-0.0596,-9.8865
2901,300411,金盾股份,专用机械,浙江,154.17,0.72,2.64,382472.78,158458.13,22827.71,285440.88,10.83,0.057,12.97,2.73,20141231,27333.76,1.04,41.66,162.27,39.18,16.22,7886.0,2556.0,金盾股份,-0.5796,-0.0422,-6.9112,-0.1717,-21.9842,2708.0,金盾股份,-0.312,-0.0679,-2.3165,-0.2295,-27.4931,2768.0,金盾股份,-0.2757,-0.0822,-1.9566,-0.2486,-28.7764,3147.0,金盾股份,-0.0854,-0.0342,-0.6682,-0.098,-11.1491,2456.0,金盾股份,-0.27,-0.0212,-3.0983,-0.0678,-7.8704,2646.0,金盾股份,-0.1328,-0.0252,-1.0972,-0.0708,-7.9647,2650.0,金盾股份,-0.0766,-0.0228,-0.5717,-0.069,-7.7936,2330.0,金盾股份,0.0496,0.0193,0.3997,0.0568,6.349,2669.0,金盾股份,-0.2966,-0.022,-3.3843,-0.0656,-7.3247,3164.0,金盾股份,-0.3977,-0.0653,-3.805,-0.1696,-18.4462,3238.0,金盾股份,-0.3978,-0.0988,-2.6891,-0.2737,-29.882,1263.0,金盾股份,0.1118,0.0136,0.7349,0.1273,13.6668,3260.0,金盾股份,-0.9688,-0.0236,-5.9286,-0.2267,-24.3169
2902,300359,全通教育,文教休闲,广东,273.4,4.14,6.34,265379.03,77099.9,4122.45,106095.21,1.67,0.009000000000000001,3.27,3.1,20140121,35642.87,0.56,-24.58,191.81,36.56,3.52,52162.0,1915.0,全通教育,-0.1543,-0.0191,-1.3301,-0.4007,-43.7689,1826.0,全通教育,-0.0098,-0.0031,-0.0391,-0.0427,-4.4943,2162.0,全通教育,-0.0437,-0.0139,-0.2565,-0.0374,-3.7645,519.0,全通教育,0.2507,0.0469,0.9501,0.3154,31.9118,3042.0,全通教育,-0.9606,-0.0844,-10.2166,-1.2456,-128.1764,3103.0,全通教育,-0.439,-0.0817,-4.0354,-1.1987,-125.2729,3192.0,全通教育,-0.3973,-0.1074,-4.0316,-0.8693,-88.9234,2995.0,全通教育,-0.0429,-0.0163,-0.2935,-0.0926,-9.8388,2939.0,全通教育,-0.481,-0.0392,,-0.1773,-21.022,3181.0,全通教育,-0.4166,-0.0666,,-0.2816,-33.4811,3218.0,全通教育,-0.3667,-0.0925,-17.2786,-0.4429,-53.6045,1946.0,全通教育,0.0524,0.0189,0.5317,0.0847,10.5191,2697.0,全通教育,-0.2906,-0.0183,-4.4002,-0.1159,-15.9953
2903,300350,华鹏飞,软件服务,深圳,72.26,2.35,5.31,288138.41,142137.88,25606.11,95635.4,1.8,0.028,3.58,2.27,20120821,34256.98,0.65,-5.31,-46.33,31.0,8.83,20497.0,1727.0,华鹏飞,-0.098,-0.0191,-2.6094,-0.0393,-3.9404,1516.0,华鹏飞,0.0302,0.0123,0.614,0.0273,2.7333,1575.0,华鹏飞,0.0337,0.0079,0.5521,0.0335,3.5178,532.0,华鹏飞,0.2475,0.0898,2.1904,0.4839,54.8823,50.0,华鹏飞,0.9063,0.0637,6.8159,0.414,48.5116,121.0,华鹏飞,0.5004,0.0689,4.0798,0.5099,68.3932,169.0,华鹏飞,0.4266,0.0883,2.6979,0.6476,86.5532,114.0,华鹏飞,0.4828,0.1277,2.4632,0.4787,62.7742,396.0,华鹏飞,0.2335,0.0162,1.2774,0.0687,9.2893,1833.0,华鹏飞,0.0086,0.0014,0.0524,0.0058,0.759,1754.0,华鹏飞,0.0287,0.0075,0.1943,0.0266,3.4904,2162.0,华鹏飞,0.0355,0.0118,0.3811,0.0382,3.8885,1512.0,华鹏飞,-0.0049,-0.0003,-0.0485,-0.001,-0.0975
2904,300339,润和软件,软件服务,江苏,56.21,5.16,7.96,631077.5,286648.44,60512.19,286545.69,3.6,0.057,5.72,2.23,20120718,84971.22,1.07,65.88,21.99,27.87,7.93,27720.0,1702.0,润和软件,-0.0908,-0.0097,-1.7942,-0.0333,-7.5279,2253.0,润和软件,-0.1028,-0.022,-1.6798,-0.071,-13.7769,2452.0,润和软件,-0.1149,-0.0174,-1.2909,-0.0517,-8.6137,2069.0,润和软件,0.0681,0.0154,0.3979,0.0433,6.582999999999998,2804.0,润和软件,-0.5132,-0.0297,-5.658,-0.0875,-13.1505,2972.0,润和软件,-0.2948,-0.0337,-3.3524,-0.0984,-15.0287,2916.0,润和软件,-0.1657,-0.0301,-1.5069,-0.0893,-12.8218,693.0,润和软件,0.2203,0.0565,0.9421,0.1849,26.8656,2981.0,润和软件,-0.525,-0.0367,-4.8739,-0.1357,-19.0196,3183.0,润和软件,-0.4172,-0.0588,-4.4788,-0.2047,-27.6957,3155.0,润和软件,-0.3086,-0.064,-2.685,-0.2045,-29.9118,1501.0,润和软件,0.0897,0.0266,0.5817,0.0845,13.9338,3149.0,润和软件,-0.6973,-0.0629,-8.8243,-0.2268,-30.6
2905,300332,天壕环境,环境保护,北京,0.0,6.38,8.89,801751.25,211020.16,292146.06,198929.5,2.24,-0.018000000000000002,3.9,1.4,20120628,54482.69,0.61,12.89,-678.16,19.13,-4.14,35245.0,2003.0,天壕环境,-0.1931,-0.0094,-1.0745,-0.0233,-3.3711,2113.0,天壕环境,-0.0656,-0.0067,-0.2671,-0.0166,-2.3746,1683.0,天壕环境,0.021,0.0025,0.1178,0.0057,0.9136,2322.0,天壕环境,0.0469,0.0108,0.3223,0.0251,4.199,1648.0,天壕环境,-0.0163,-0.0012,-0.2115,-0.0028,-0.4505,1877.0,天壕环境,0.0193,0.0024,0.1983,0.0049,0.8712,1615.0,天壕环境,0.0681,0.0123,0.7509,0.0237,4.6879,1922.0,天壕环境,0.0853,0.0189,2.9642,0.0358,5.0975,1375.0,天壕环境,0.018000000000000002,0.0008,4.8047,0.0016,0.2272,1240.0,天壕环境,0.0755,0.0071,3.9043,0.0128,1.7074,1378.0,天壕环境,0.0688,0.0102,1.9903,0.0182,2.7602,2803.0,天壕环境,-0.03,-0.0071,-0.8025,-0.0127,-1.9187,495.0,天壕环境,0.1865,0.0092,,0.0168,2.6946
2906,300328,宜安科技,铝,广东,364.17,4.1,4.6,183925.22,102524.5,50366.03,45775.73,0.99,0.006999999999999999,2.58,3.75,20120619,24090.17,0.52,0.13,-71.02,26.04,1.85,21159.0,364.0,宜安科技,0.2447,0.0311,4.3604,0.1228,13.9791,356.0,宜安科技,0.2502,0.0734,3.2103,0.2577,28.7192,504.0,宜安科技,0.1959,0.0865,2.055,0.3284,36.8398,628.0,宜安科技,0.227,0.1365,2.3535,0.5053,55.1962,786.0,宜安科技,0.1437,0.0152,3.2788,0.0686,7.6526,1041.0,宜安科技,0.123,0.0282,2.2581,0.0824,12.54,1809.0,宜安科技,0.0469,0.017,1.0386,0.0516,8.0191,2311.0,宜安科技,0.0517,0.0257,0.9629,0.0808,11.8713,523.0,宜安科技,0.1886,0.0234,3.3326,0.057,7.2649,339.0,宜安科技,0.2686,0.0702,5.0795,0.1711,25.2296,610.0,宜安科技,0.1843,0.0725,5.473,0.1657,30.2847,818.0,宜安科技,0.1686,0.0921,5.2352,0.2098,34.7875,2308.0,宜安科技,-0.1655,-0.0149,,-0.0478,-8.7154
2907,300325,德威新材,塑料,江苏,84.69,7.95,10.11,451857.41,306805.28,73614.36,4014.53,0.04,0.017,1.47,3.84,20120601,41190.15,0.41,58.82,82.31,16.38,2.87,21325.0,1642.0,德威新材,-0.0744,-0.0123,-1.7521,-0.0218,-2.5536,2137.0,德威新材,-0.073,-0.0261,-1.4965,-0.0445,-5.1757,1162.0,德威新材,0.0857,0.0457,1.8348,0.0753,8.6191,2420.0,德威新材,0.0366,0.0267,0.8821,0.0444,5.1175,2749.0,德威新材,-0.4657,-0.0694,-16.727999999999998,-0.1392,-15.7854,3055.0,德威新材,-0.368,-0.1078,-11.2476,-0.2061,-22.6956,3046.0,德威新材,-0.2463,-0.1074,-6.4136,-0.2009,-20.1606,3309.0,德威新材,-0.2234,-0.1084,-4.4844,-0.2033,-20.5923,3214.0,德威新材,-0.8772,-0.0953,-34.1171,-0.173,-17.5102,2481.0,德威新材,-0.0956,-0.0219,-10.8029,-0.0384,-3.88,2172.0,德威新材,-0.0187,-0.0068,-0.7822,-0.0115,-1.1635,3169.0,德威新材,-0.1368,-0.0542,-12.1178,-0.0884,-10.0698,,,,,,,
2908,300317,珈伟股份,半导体,深圳,98.44,3.24,8.54,906883.0,448626.34,255581.27,331681.34,3.88,0.03,5.79,2.05,20120511,79440.15,0.93,-30.11,-73.67,30.75,5.45,33092.0,1398.0,珈伟股份,-0.0176,-0.0029,-1.017,-0.0051,-0.5901,2504.0,珈伟股份,-0.1901,-0.054000000000000006,,-0.0937,-10.6614,1509.0,珈伟股份,0.0413,0.0061,0.8646,0.0098,1.6666,1982.0,珈伟股份,0.0752,0.0221,1.0498,0.0347,5.4039,2728.0,珈伟股份,-0.4408,-0.0267,-3.8504,-0.0417,-6.7233,2410.0,珈伟股份,-0.0705,-0.0106,-0.7479,-0.0181,-2.6091,2703.0,珈伟股份,-0.0933,-0.0204,-0.8398,-0.0421,-6.6535,1883.0,珈伟股份,0.0891,0.0275,0.7965,0.0553,8.1582,2138.0,珈伟股份,-0.1251,-0.0091,-0.8685,-0.0183,-2.657,2594.0,珈伟股份,-0.1178,-0.0265,-1.1055,-0.0545,-8.1148,2419.0,珈伟股份,-0.0525,-0.0152,-0.522,-0.032,-4.9243,2287.0,珈伟股份,0.0251,0.0096,0.2748,0.0212,3.1126,2584.0,珈伟股份,-0.2412,-0.0126,-4.6184,-0.028,-4.1708
