,code,name_x,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders,Unnamed: 0_x,name_y,roe_2015q1,net_profit_ratio_2015q1,gross_profit_rate_2015q1,net_profits_2015q1,eps_2015q1,business_income_2015q1,bips_2015q1,Unnamed: 0_y,name_x,roe_2015q2,net_profit_ratio_2015q2,gross_profit_rate_2015q2,net_profits_2015q2,eps_2015q2,business_income_2015q2,bips_2015q2,Unnamed: 0_x,name_y,roe_2015q3,net_profit_ratio_2015q3,gross_profit_rate_2015q3,net_profits_2015q3,eps_2015q3,business_income_2015q3,bips_2015q3,Unnamed: 0_y,name_x,roe_2015q4,net_profit_ratio_2015q4,gross_profit_rate_2015q4,net_profits_2015q4,eps_2015q4,business_income_2015q4,bips_2015q4,Unnamed: 0_x,name_y,roe_2016q1,net_profit_ratio_2016q1,gross_profit_rate_2016q1,net_profits_2016q1,eps_2016q1,business_income_2016q1,bips_2016q1,Unnamed: 0_y,name_x,roe_2016q2,net_profit_ratio_2016q2,gross_profit_rate_2016q2,net_profits_2016q2,eps_2016q2,business_income_2016q2,bips_2016q2,Unnamed: 0_x,name_y,roe_2016q3,net_profit_ratio_2016q3,gross_profit_rate_2016q3,net_profits_2016q3,eps_2016q3,business_income_2016q3,bips_2016q3,Unnamed: 0_y,name_x,roe_2016q4,net_profit_ratio_2016q4,gross_profit_rate_2016q4,net_profits_2016q4,eps_2016q4,business_income_2016q4,bips_2016q4,Unnamed: 0_x,name_y,roe_2017q1,net_profit_ratio_2017q1,gross_profit_rate_2017q1,net_profits_2017q1,eps_2017q1,business_income_2017q1,bips_2017q1,Unnamed: 0_y,name_x,roe_2017q2,net_profit_ratio_2017q2,gross_profit_rate_2017q2,net_profits_2017q2,eps_2017q2,business_income_2017q2,bips_2017q2,Unnamed: 0_x,name_y,roe_2017q3,net_profit_ratio_2017q3,gross_profit_rate_2017q3,net_profits_2017q3,eps_2017q3,business_income_2017q3,bips_2017q3,Unnamed: 0_y,name_x,roe_2017q4,net_profit_ratio_2017q4,gross_profit_rate_2017q4,net_profits_2017q4,eps_2017q4,business_income_2017q4,bips_2017q4,Unnamed: 0,name_y,roe_2018q1,net_profit_ratio_2018q1,gross_profit_rate_2018q1,net_profits_2018q1,eps_2018q1,business_income_2018q1,bips_2018q1
1595,600180,瑞茂通,仓储物流,山东,10.92,8.82,10.16,2213387.75,2086235.63,1554.71,147833.06,1.45,0.256,5.37,2.08,19980703,291981.16,2.87,115.34,-3.06,8.13,2.31,21403.0,243.0,瑞茂通,4.58,5.78,16.9863,103.4985,0.1178,1788.8261,2.0367,1525.0,瑞茂通,3.22,3.51,14.4934,122.8538,0.139,3494.7293,3.9556,1167.0,瑞茂通,5.69,3.53,13.5697,221.8886,0.218,6277.4451,6.17,1367.0,瑞茂通,10.36,4.54,15.0797,427.5732,0.4202,9405.0382,9.2441,410.0,瑞茂通,3.34,6.24,15.0669,143.0749,0.1407,2290.9106,2.2537,1295.0,瑞茂通,4.31,2.4,9.3114,183.7982,0.1808,7629.3656,7.5056,1077.0,瑞茂通,6.7,2.24,9.3214,293.7606,0.2889,13104.2081,12.8917,1072.0,瑞茂通,11.47,2.5,9.2914,530.9323,0.5223,21233.5453,20.8893,180.0,瑞茂通,5.49,5.13,10.8084,268.6985,0.2643,5232.9883,5.1481,809.0,瑞茂通,6.39,1.96,6.6196,312.2134,0.3071,15852.7037,15.5957,1249.0,瑞茂通,7.17,1.45,6.9471,353.8087,0.348,24351.9432,23.9571,589.0,瑞茂通,13.67,1.9,7.4348,715.1249,0.7035,37497.4751,36.8896,242.0,瑞茂通,4.77,2.31,8.1268,260.4652,0.2562,11268.6963,11.086
1596,783,长江证券,证券,湖北,29.56,55.29,55.29,11790260.0,0.0,30001.95,1047349.5,1.89,0.058,5.02,1.37,19970731,542409.0,0.98,14.14,-25.46,0.0,23.45,208350.0,190.0,长江证券,5.21,47.53,60.2389,772.4447,0.1628,1625.1614,0.3426,72.0,长江证券,15.41,50.39,64.6965,2448.5067,0.5162,4858.3794,1.0244,70.0,长江证券,19.93,45.61,58.6048,3181.6555,0.6708,6974.6564,1.4706,374.0,长江证券,20.77,41.1,51.7403,3493.3652,0.7366,8499.6438,1.7922,538.0,长江证券,2.94,41.98,48.0385,502.3496,0.1059,1196.479,0.2522,640.0,长江证券,6.95,43.28,51.1463,1114.8893,0.235,2575.7204,0.5431,1036.0,长江证券,6.92,41.94,51.6892,1744.0907,0.3154,4157.6822,0.7519,1552.0,长江证券,8.64,37.67,46.0979,2206.576,0.399,5857.3553,1.0592,1484.0,长江证券,1.65,35.9,41.6247,432.2484,0.0781,1203.7431,0.2176,1677.0,长江证券,3.83,36.0,45.0629,995.0154,0.1799,2763.6383,0.4998,1700.0,长江证券,5.6,34.02,43.2211,1485.9402,0.2687,4367.3313,0.7898,2198.0,长江证券,5.82,27.39,33.8299,1545.1124,0.2794,5640.0509,1.0199,2004.0,长江证券,1.16,23.44,31.1665,322.1852,0.0582,1374.0061,0.2484
1597,2521,齐峰新材,造纸,山东,43.18,4.3,4.95,433361.31,273020.09,145285.55,199039.47,4.02,0.045,6.95,1.12,20101210,83338.4,1.68,12.7,-42.06,12.71,2.56,31324.0,747.0,齐峰新材,2.39,11.61,24.8433,63.0978,0.15,543.1806,1.2918,1266.0,齐峰新材,4.04,11.31,23.0754,130.0567,0.2629,1149.3195,2.3233,1188.0,齐峰新材,5.59,10.54,22.0044,183.0441,0.37,1736.464,3.5102,1780.0,齐峰新材,8.05,11.46,22.2132,270.1059,0.546,2355.6123,4.7618,1910.0,齐峰新材,0.55,3.49,14.3091,18.8343,0.038,538.1568,1.0878,2019.0,齐峰新材,2.26,6.1,17.3601,75.4686,0.1525,1235.7089999999996,2.4979,2045.0,齐峰新材,2.81,4.87,16.7495,94.4821,0.1909,1936.531,3.9146,2522.0,齐峰新材,4.16,5.24,16.3002,141.9328,0.2869,2708.2222,5.4746,1947.0,齐峰新材,1.11,4.97,16.1727,38.3605,0.0775,771.2139999999998,1.5589,2162.0,齐峰新材,2.75,5.55,16.9336,92.2216,0.1864,1660.2034,3.3560000000000003,2279.0,齐峰新材,3.81,5.01,15.7439,129.0656,0.2609,2572.9318,5.2011,2456.0,齐峰新材,4.69,4.49,14.5394,160.5114,0.3244,3573.3107,7.2233,2505.0,齐峰新材,0.64,2.55,12.7141,22.2247,0.0449,869.1283,1.7569
1598,601616,广电电气,电气设备,上海,360.0,9.36,9.36,283521.31,184298.02,22353.72,135121.88,1.44,0.002,2.53,1.36,20110201,-1736.06,-0.02,-2.94,52.91,26.11,1.64,52160.0,2133.0,广电电气,0.13,2.19,29.009,3.5069,0.0037,159.6427,0.171,2357.0,广电电气,0.59,3.7,24.8439,14.9156,0.0159,402.7833,0.4315,2129.0,广电电气,1.2,4.84,23.0643,30.3518,0.0325,625.9977,0.6707,3154.0,广电电气,0.31,1.02,23.4032,7.9498,0.0085,776.9724,0.8311,2472.0,广电电气,-0.57,-8.45,23.3805,-14.2004,-0.0151,168.0137,0.1797,3008.0,广电电气,-2.95,-20.69,22.9675,-71.507,-0.0764,345.4728,0.3695,2870.0,广电电气,-3.53,-16.33,21.6113,-83.5597,-0.0893,511.4315,0.5466,3332.0,广电电气,-4.81,-16.35,21.5026,-112.3662,-0.1201,687.0085,0.7343,2802.0,广电电气,0.06,1.03,24.8069,1.4659,0.0015,140.9932,0.1507,3070.0,广电电气,0.39,3.1,23.3526,9.2908,0.0099,299.4657,0.32,3089.0,广电电气,0.59,3.16,23.1907,13.938,0.0148,440.5979,0.4709,3170.0,广电电气,0.93,3.43,23.9668,22.1384,0.0236,645.2054,0.6896,2977.0,广电电气,0.09,1.63,26.1107,2.2416,0.0023,136.8435,0.1462
1599,2232,启明信息,软件服务,吉林,825.2,4.02,4.09,172701.27,132037.95,30459.05,26188.17,0.64,0.003,2.61,3.64,20080509,33320.65,0.82,-15.07,-7.67,18.65,0.53,47238.0,2158.0,启明信息,0.1,0.52,18.3263,1.0187,0.0024,192.933,0.4722,2490.0,启明信息,0.17,0.35,18.3924,1.7128,0.0041,486.2385,1.1901,2440.0,启明信息,-0.91,-1.18,17.7055,-9.0539,-0.0221,761.1826,1.8631,3153.0,启明信息,0.31,0.22,21.1869,3.1298,0.0076,1388.9921,3.3998,2320.0,启明信息,0.06,0.4,20.0041,0.6897,0.0016,170.7353,0.4179,2794.0,启明信息,0.12,0.32,20.1087,1.2109,0.0029,372.3518,0.9114,2727.0,启明信息,0.04,0.07,19.7231,0.4669,0.0011,602.8389,1.4755,2479.0,启明信息,4.34,3.6,18.8725,45.7171,0.1119,1269.8745,3.1082,2755.0,启明信息,0.12,0.48,12.3087,1.2722,0.0031,263.1588,0.6441,3011.0,启明信息,0.59,1.04,12.9543,6.0243,0.0147,575.4381,1.4084,2849.0,启明信息,1.86,2.13,13.9992,19.1998,0.0469,899.7173,2.2022,2390.0,启明信息,5.0,3.1,14.567,53.1793,0.1301,1712.2089999999996,4.1909,2962.0,启明信息,0.11,0.52,18.6481,1.1747,0.0028,223.4927,0.547
1600,300478,杭州高新,橡胶,浙江,0.0,0.24,0.67,137186.69,59104.73,7863.61,24014.25,3.6,-0.021,8.19,4.64,20150610,20029.17,3.0,29.07,-165.79,23.46,-1.12,7766.0,,,,,,,,,,1477.0,杭州高新,3.36,6.62,25.9551,15.5973,0.2339,235.5006,3.5323,1095.0,杭州高新,6.02,7.95,27.1144,28.7646,0.4314,361.5023,5.4222,1722.0,杭州高新,8.39,7.58,23.6506,41.1143,0.6166,542.3106,8.1342,,,,,,,,,,1730.0,杭州高新,3.04,5.39,23.1509,15.0725,0.226,279.4565,4.1916,1579.0,杭州高新,4.61,5.74,22.0345,23.1984,0.3479,404.0434,6.0603,1955.0,杭州高新,6.85,6.28,21.2366,35.3149,0.5296,561.5679,8.423,2533.0,杭州高新,0.4,2.19,22.6675,2.1037,0.0315,95.7255,1.4358,2231.0,杭州高新,2.6,4.89,20.3305,13.4856,0.2022,275.624,4.1341,2475.0,杭州高新,3.22,3.79,19.9595,16.8094,0.2521,442.5452,6.6378,1744.0,杭州高新,7.73,6.49,23.1787,42.34,0.635,651.5378,9.7725,3072.0,杭州高新,-0.25,-1.12,23.4622,-1.384,-0.0207,123.5494,1.8531
1601,2839,张家港行,银行,江苏,15.39,8.37,18.08,9833919.0,0.0,61423.68,86643.13,0.48,0.126,4.79,1.62,20170124,156790.84,0.87,5.2,12.12,0.0,35.98,131448.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,张家港行,9.57,27.97,29.3547,673.0097,0.4137,2405.7842,1.4788,2977.0,张家港行,,29.85,31.0576,191.9792,0.118,642.9789,0.3952,1172.0,张家港行,4.68,28.03,28.069000000000006,333.227,0.2048,1188.5277,0.7306,3443.0,张家港行,,29.34,29.8648,515.7686,0.317,1757.3494,1.0802,1411.0,张家港行,9.41,28.37,27.3841,689.4708,0.4238,2429.4293,1.4934,918.0,张家港行,2.49,33.76,34.1483,203.7293,0.1127,603.4017,0.3338,1448.0,张家港行,4.41,29.22,28.2732,351.7455,0.1946,1203.493,0.6658,1342.0,张家港行,6.83,30.18,28.1841,557.2758,0.3083,1846.4994,1.0215,1356.0,张家港行,9.21,31.61,29.591,763.1023,0.4221,2413.578,1.3352,903.0,张家港行,2.63,35.98,39.0367,228.4217,0.1263,634.7943,0.3511
1602,2032,苏 泊 尔,家用电器,浙江,23.17,5.44,8.21,909423.38,755731.94,84693.93,10456.67,0.13,0.551,6.81,7.49,20040817,433329.59,5.28,21.24,21.92,31.07,9.26,10459.0,144.0,苏泊尔,5.73,7.67,29.507,230.6223,0.3638,3006.7338,4.7435,242.0,苏泊尔,10.09,7.34,28.8676,395.0814,0.6242,5379.5749,8.5002,146.0,苏泊尔,15.31,7.69,28.5204,637.0083,1.0065,8278.6217,13.0809,413.0,苏泊尔,20.1,8.14,28.9695,889.0048,1.4047,10909.6866,17.2382,120.0,苏泊尔,5.86,8.78,31.1279,275.2081,0.4348,3133.1618,4.9506,167.0,苏泊尔,11.98,8.18,30.2355,470.5362,0.7447,5751.9208,9.1045,113.0,苏泊尔,17.66,8.4,30.0733,742.1401,1.1747,8831.5899,13.9792,190.0,苏泊尔,23.73,9.01,30.5272,1077.5192,1.7055,11947.1232,18.9106,72.0,苏泊尔,7.46,9.28,31.1429,366.4788,0.58,3946.5577,6.2468,149.0,苏泊尔,12.78,8.63,30.0374,596.9732,0.7268,6909.4666,8.4129,126.0,苏泊尔,18.07,8.53,29.5614,896.3677,1.0914,10496.6383,12.7807,100.0,苏泊尔,25.15,9.21,29.5567,1307.6066,1.5921,14187.3474,17.2745,66.0,苏泊尔,8.08,9.25,31.0678,452.4432,0.5508,4887.0025,5.9504
1603,2473,*ST圣莱,家用电器,浙江,0.0,1.6,1.6,36177.59,16773.5,10706.92,22315.42,1.39,-0.052000000000000005,1.72,4.53,20100910,-11920.19,-0.75,-17.27,-46.61,5.99,-48.17,8479.0,2384.0,*ST圣莱,-0.77,-13.71,14.8254,-2.9965,-0.0187,21.8541,0.1365,2690.0,*ST圣莱,-2.09,-16.88,14.7474,-7.9787,-0.0498,47.2628,0.2953,2579.0,*ST圣莱,-3.76,-20.07,13.729,-14.1189,-0.0882,70.3308,0.4395,2998.0,*ST圣莱,1.09,4.09,14.890999999999998,4.3143,0.0269,105.2302,0.6576,2658.0,*ST圣莱,-1.58,-31.99,11.5946,-6.1617,-0.0385,19.2598,0.1203,3015.0,*ST圣莱,-3.04,-26.64,14.0862,-11.6424,-0.0727,43.6891,0.273,2910.0,*ST圣莱,-5.24,-29.03,14.0114,-19.6452,-0.1227,67.6627,0.4228,3387.0,*ST圣莱,-9.67,-36.48,13.3602,-34.7386,-0.2171,95.2121,0.595,3109.0,*ST圣莱,-1.58,-27.18,10.3873,-5.6312,-0.0351,20.7163,0.1294,3366.0,*ST圣莱,-3.53,-25.72,12.4819,-12.2989,-0.0768,47.8153,0.2988,3354.0,*ST圣莱,-4.74,-19.78,14.3567,-16.3341,-0.102,82.5738,0.516,3418.0,*ST圣莱,-20.07,-48.49,16.7917,-56.8983,-0.3556,117.3378,0.7333,3403.0,*ST圣莱,-3.0,-48.17,5.9912,-8.2563,-0.0516,17.1389,0.1071
1604,958,东方能源,火力发电,河北,12.42,6.66,11.02,948807.31,183841.09,532831.94,114547.3,1.04,0.087,2.3,1.88,19991223,21396.85,0.19,6.06,24.91,15.44,10.95,85036.0,12.0,东方能源,13.34,44.73,32.883,131.2116,0.2714,293.3355,0.6068,54.0,东方能源,16.99,43.63,26.1388,174.5357,0.361,399.9494,0.8273,68.0,东方能源,19.98,42.28,22.2895,212.901,0.4404,503.4789,1.0415,468.0,东方能源,19.15,17.39,31.5638,445.3451,0.9212,2560.4093,5.2967,73.0,东方能源,6.84,23.03,33.3534,170.8181,0.3099,741.5597,1.3455,325.0,东方能源,9.46,19.95,31.5139,242.9563,0.4408,1217.2911,2.2086,442.0,东方能源,10.89,16.84,28.3197,284.4457,0.5161,1688.12,3.0629,1158.0,东方能源,10.89,11.87,22.02,282.689,0.5129,2380.8348,4.3198,944.0,东方能源,2.45,8.32,14.8961,65.4113,0.1186,785.6974,1.4255,2619.0,东方能源,1.77,3.59,10.585,46.569,0.0422,1295.3984,1.1752,2781.0,东方能源,2.12,3.16,10.8299,55.7928,0.0506,1762.2214,1.5987,2884.0,东方能源,2.59,2.68,9.1851,67.6996,0.0614,2524.1312,2.2899,455.0,东方能源,3.78,10.94,15.4425,96.0955,0.0871,877.9202,0.7964
1605,603136,天目湖,旅游景点,江苏,43.25,0.2,0.8,109458.9,23421.67,71895.52,35576.37,4.45,0.22,9.65,3.95,20170927,30144.7,3.77,0.0,0.0,56.24,19.57,10411.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.0,天目湖,20.14,12.77,66.1626,54.0326,0.9005,422.9257,7.0487,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.0,天目湖,22.17,16.42,65.0705,69.2883,1.1548,421.7867,7.0297,3476.0,天目湖,,15.65,58.5752,13.7259,0.2287,87.6838,1.4613,173.0,天目湖,12.37,20.59,67.6889,44.1464,0.7357,214.3336,3.5722,611.0,天目湖,10.41,22.3,68.2245,78.2824,0.9785,350.9511,4.3868,977.0,天目湖,11.19,18.33,63.6569,84.4748,1.0559,460.6839,5.7585,1088.0,天目湖,2.28,19.56,56.2375,17.6325,0.2204,90.1085,1.1263
1606,600185,格力地产,区域地产,广东,14.57,20.6,20.6,2768777.25,2477841.75,18500.11,100395.22,0.49,0.104,3.8,1.6,19990611,444655.5,2.16,-24.35,-18.18,45.94,24.95,54131.0,3.0,格力地产,24.05,2976.72,36.7594,802.0929,1.3886,26.9455,0.0466,9.0,格力地产,26.49,797.15,22.4772,918.0983,1.5894,115.1719,0.1993,37.0,格力地产,23.94,183.52,20.2541,829.7351,1.4363,452.1015,0.7826,70.0,格力地产,35.1,53.86,41.1502,1370.765,2.3728,2544.9238,4.4054,326.0,格力地产,3.82,15.46,33.9461,154.9979,0.2683,1002.5615,1.7354,915.0,格力地产,5.66,16.64,32.7272,227.4822,0.1406,1366.5770000000002,0.8448,1450.0,格力地产,5.16,18.02,35.677,365.1794,0.1772,2025.9947,0.9834,1646.0,格力地产,8.22,19.24,37.0856,600.6473,0.2915,3121.7594,1.5154,516.0,格力地产,3.49,23.06,42.7881,262.2708,0.1273,1137.077,0.5519,1728.0,格力地产,3.7,18.16,35.6028,276.8887,0.1344,1524.3961,0.7399,1737.0,格力地产,5.47,18.95,37.4284,416.4965,0.2021,2196.9539,1.0664,1672.0,格力地产,7.99,19.94,42.9168,624.3232,0.303,3130.1329,1.5194,877.0,格力地产,2.67,24.94,45.9378,214.5972,0.1041,860.2479,0.4175
1607,300431,暴风集团,互联网,北京,0.0,2.35,3.3,307933.63,182944.63,3740.43,37593.64,1.14,-0.09,3.18,7.1,20150324,34037.51,1.03,-13.7,-79.27,6.02,-7.63,88944.0,2370.0,暴风集团,-0.71,-3.47,66.0054,-3.2085,-0.0267,92.4088,0.77,2120.0,暴风集团,1.38,3.09,72.8969,6.6994,0.0558,216.5521,1.8046,1530.0,暴风集团,3.96,6.84,75.4231,23.871,0.0904,348.8901,1.3215,175.0,暴风集团,27.03,26.57,65.5075,173.3137,0.6303,652.1101,2.3717,1925.0,暴风集团,0.52,1.78,45.8131,3.3955,0.0123,190.1448,0.6918,1855.0,暴风集团,2.71,3.8,43.1804,18.8634,0.0681,495.1274,1.7888,2150.0,暴风集团,2.44,2.15,31.7795,19.351,0.0699,897.4233,3.2428,2176.0,暴风集团,5.82,3.2,27.0862,52.8117,0.1908,1647.3489,5.9537,3144.0,暴风集团,-1.9,-3.67,8.5475,-16.4789,-0.0595,448.3901,1.6208,2630.0,暴风集团,1.74,1.9,20.1882,15.7249,0.0473,826.3344,2.4891,2750.0,暴风集团,2.23,1.58,20.9159,20.2422,0.0609,1274.2357,3.8383,2363.0,暴风集团,5.16,2.87,19.7773,55.1393,0.166,1914.9737,5.7683,3394.0,暴风集团,-2.83,-7.63,6.0159,-29.5417,-0.0889,386.9613,1.1656
1608,601000,唐山港,港口,河北,13.82,55.33,59.26,2208265.25,583653.25,1126210.88,364671.06,0.62,0.063,2.51,1.38,20100705,586584.75,0.99,7.98,5.71,27.47,20.37,121446.0,428.0,唐山港,3.41,21.27,41.663,245.456,0.1208,1153.6424,0.5681,817.0,唐山港,5.72,22.41,40.9376,572.01,0.2544,2551.4384,1.1347,681.0,唐山港,8.28,22.25,40.5796,832.3004,0.3701,3739.4421,1.6631,1195.0,唐山港,11.54,23.26,40.6377,1199.7903,0.5336,5157.3692,2.2937,665.0,唐山港,2.57,20.29,34.4235,275.16200000000003,0.1223,1356.0746,0.6031,848.0,唐山港,5.92,22.24,35.6609,634.2915,0.1567,2851.7739,0.7046,710.0,唐山港,8.71,19.51,30.6548,960.9955,0.2374,4925.1453,1.2169,1364.0,唐山港,9.73,23.46,37.2073,1320.254,0.2896,5626.4405,1.2342,953.0,唐山港,2.42,23.99,36.0807,337.6535,0.07400000000000001,1407.4761,0.3087,1117.0,唐山港,5.29,27.12,38.5673,732.9671,0.1607,2701.7398,0.5926,1097.0,唐山港,7.75,26.75,37.2284,1102.0618,0.2417,4119.3042,0.9036,1187.0,唐山港,10.07,19.22,27.2312,1463.34,0.321,7612.1857,1.6699,964.0,唐山港,2.5,20.37,27.4702,373.1,0.0818,1831.3479,0.4017
1609,600696,ST匹凸,区域地产,上海,66.03,3.41,3.41,74554.84,55593.75,327.03,4180.18,0.12,0.02,0.83,6.27,19931206,-13096.78,-0.38,-60.76,167.44,58.42,35.83,33251.0,2559.0,ST匹凸,-1.92,,100.0,-11.2558,-0.033,-0.0001,0.0,2795.0,ST匹凸,-4.08,,100.0,-23.4012,-0.0687,-0.0036,0.0,2662.0,ST匹凸,-6.51,,100.0,-36.4123,-0.1069,-0.0067,0.0,3386.0,ST匹凸,-20.31,-486.67,40.2249,-102.4249,-0.3007,21.0458,0.0617,2809.0,ST匹凸,-3.8,-53914.94,100.0,-18.4853,-0.0542,0.0343,0.0001,3124.0,ST匹凸,-8.32,-1331.34,36.7981,-38.7639,-0.1138,2.9116,0.0085,2969.0,ST匹凸,-8.97,-76.23,3.4276,-41.5179,-0.1219,54.4626,0.1599,3510.0,ST匹凸,-1034.64,-911.19,8.162,-459.7759,-1.35,50.4586,0.1481,195.0,ST匹凸,5.35,5.25,10.3131,2.5167,0.0073,47.8734,0.1405,235.0,ST匹凸,10.89,7.19,8.1858,5.4329,0.0159,75.4816,0.2216,211.0,ST匹凸,15.03,5.29,10.7671,7.8865,0.0231,148.8746,0.4371,2038.0,ST匹凸,6.51,10.3,13.107,18.0347,0.0529,175.0893,0.5141,1023.0,ST匹凸,2.37,35.83,58.4194,6.7306,0.0197,18.7846,0.0551
1610,952,广济药业,化学制药,湖北,10.97,2.52,2.52,171099.81,51268.51,87696.02,6079.37,0.24,0.337,3.35,4.41,19991112,45322.15,1.8,43.63,247.47,69.24,34.66,32590.0,2481.0,广济药业,-1.34,-6.57,16.8629,-6.5965,-0.0262,100.3008,0.3984,2811.0,广济药业,-4.63,-11.93,24.9098,-22.0865,-0.0877,185.004,0.735,2589.0,广济药业,-4.1,-5.22,26.4678,-19.6245,-0.0779,375.7742,1.4929,2469.0,广济药业,4.08,3.73,32.3108,20.9215,0.0831,560.3555,2.2262,249.0,广济药业,4.3,14.71,45.0861,23.0615,0.0916,156.7164,0.6226,288.0,广济药业,9.99,17.94,47.095,56.8825,0.2259,316.9113,1.259,81.0,广济药业,19.59,22.51,47.94300000000001,124.8077,0.4958,554.3868,2.2025,262.0,广济药业,21.68,19.84,52.1882,141.8392,0.5635,714.7239999999998,2.8395,483.0,广济药业,3.6,14.32,48.3582,24.4252,0.097,170.4747,0.6772,642.0,广济药业,7.19,14.1,49.0173,50.7178,0.2014,359.5126,1.4283,519.0,广济药业,11.14,14.27,47.5449,82.0458,0.3259,574.5566,2.2826,566.0,广济药业,13.85,13.12,50.8936,105.2116,0.4179,801.5563,3.1845,32.0,广济药业,10.29,35.5,69.2398,86.9371,0.3453,244.8472,0.9727
1611,600037,歌华有线,影视音像,北京,24.75,11.68,13.92,1546359.63,951519.31,384623.69,654844.56,4.71,0.123,9.24,1.32,20010208,395614.97,2.84,-3.88,-3.3,25.32,32.22,68563.0,1090.0,歌华有线,1.67,20.14,13.6971,107.5445,0.1008,533.8651,0.5008,1338.0,歌华有线,3.8,26.47,16.8906,299.1714,0.256,1129.9967,0.9671,1233.0,歌华有线,5.38,25.62,17.1449,430.7479,0.3686,1680.8026,1.4386,2169.0,歌华有线,5.83,26.19,19.9926,672.7608,0.4833,2568.0678,1.8451,1179.0,歌华有线,1.57,31.07,28.3351,184.582,0.1326,594.0093,0.4267,1569.0,歌华有线,3.46,33.2,28.1431,405.331,0.2912,1220.7273,0.877,1505.0,歌华有线,4.86,32.31,28.9101,594.8944,0.4274,1841.176,1.3228,2202.0,歌华有线,5.71,27.21,26.5593,725.2019,0.521,2664.8323,1.9146,1718.0,歌华有线,1.38,32.02,31.6857,177.3905,0.1274,553.8507,0.3979,2048.0,歌华有线,3.0,31.33,32.2174,378.8008,0.2721,1208.9555,0.8686,1886.0,歌华有线,4.99,35.12,31.0379,637.2315,0.4578,1814.1147,1.3034,2158.0,歌华有线,5.95,28.21,27.5031,761.3052,0.547,2698.1828,1.9386,1849.0,歌华有线,1.33,32.22,25.3171,171.5325,0.1232,532.3676,0.3825
1612,601339,百隆东方,纺织,浙江,22.33,15.0,15.0,1200894.0,515559.31,304347.72,235849.22,1.57,0.059,4.84,1.08,20120612,317432.41,2.12,-2.51,-22.72,18.26,6.54,37086.0,1014.0,百隆东方,1.8,10.76,19.56,120.3675,0.1604,1117.9978,1.4906,1268.0,百隆东方,4.03,10.71,20.8629,267.3278,0.1782,2495.9828,1.6639,1480.0,百隆东方,4.14,7.21,19.6861,275.1908,0.1834,3812.6719,2.5417,2367.0,百隆东方,4.81,6.46,18.2535,324.0455,0.21600000000000005,5016.0384,3.344,1245.0,百隆东方,1.45,8.8,21.9256,99.3944,0.0662,1129.4566,0.7529,1277.0,百隆东方,4.36,11.46,20.165,300.3431,0.2002,2619.9889,1.7466,1294.0,百隆东方,5.68,9.72,18.5645,397.8494,0.2652,4089.554,2.7263,1630.0,百隆东方,8.29,11.05,17.3377,604.9757,0.4033,5471.6738,3.6477,1579.0,百隆东方,1.53,8.24,18.1275,113.6274,0.0757,1377.4718,0.9183,1522.0,百隆东方,4.2,10.07,18.3714,308.5007,0.2056,3062.8027,2.0418,1764.0,百隆东方,5.38,8.48,18.1449,387.1897,0.2581,4565.0340000000015,3.0433,1984.0,百隆东方,6.71,8.19,17.5128,487.7434,0.3251,5952.2139,3.9681,1979.0,百隆东方,1.2,6.53,18.2632,87.8116,0.0585,1342.8298,0.8952
1613,2187,广百股份,百货,广东,15.11,3.42,3.42,422355.75,219599.05,106470.95,91412.22,2.67,0.159,7.89,1.22,20071122,120022.45,3.51,20.88,11.84,17.5,2.8,20199.0,540.0,广百股份,2.94,3.73,19.5744,72.4444,0.2115,1940.8621,5.667999999999998,950.0,广百股份,5.17,3.29,18.8966,124.5593,0.3637,3775.4139,11.0255,939.0,广百股份,6.78,3.07,19.1779,166.2558,0.4855,5409.4851,15.7976,1448.0,广百股份,9.88,3.41,19.2994,250.6373,0.7319,7329.3779,21.4044,,,,,,,,,,1549.0,广百股份,3.54,2.53,18.0371,89.4356,0.2611,3521.9671,10.2854,1583.0,广百股份,4.6,2.39,18.6653,116.6631,0.3406,4864.8783,14.2072,2107.0,广百股份,6.12,2.41,18.8761,157.6542,0.4604,6525.8085,19.0577,1313.0,广百股份,1.85,3.02,19.5934,48.5651,0.1418,1606.6209,4.6919,1686.0,广百股份,3.79,2.83,17.409000000000002,97.6197,0.285,3439.9074,10.0457,1722.0,广百股份,5.51,2.99,18.2542,144.3792,0.4216,4823.3555,14.0859,2027.0,广百股份,6.56,2.52,17.3038,173.8725,0.5077,6889.5413,20.1199,1273.0,广百股份,2.01,2.79,17.4965,54.3168,0.1586,1942.0131,5.6713
