code,name_x,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders,Unnamed: 0_x,name_y,cf_sales_2015q1,rateofreturn_2015q1,cf_nm_2015q1,cf_liabilities_2015q1,cashflowratio_2015q1,Unnamed: 0_y,name_x,cf_sales_2015q2,rateofreturn_2015q2,cf_nm_2015q2,cf_liabilities_2015q2,cashflowratio_2015q2,Unnamed: 0_x,name_y,cf_sales_2015q3,rateofreturn_2015q3,cf_nm_2015q3,cf_liabilities_2015q3,cashflowratio_2015q3,Unnamed: 0_y,name_x,cf_sales_2015q4,rateofreturn_2015q4,cf_nm_2015q4,cf_liabilities_2015q4,cashflowratio_2015q4,Unnamed: 0_x,name_y,cf_sales_2016q1,rateofreturn_2016q1,cf_nm_2016q1,cf_liabilities_2016q1,cashflowratio_2016q1,Unnamed: 0_y,name_x,cf_sales_2016q2,rateofreturn_2016q2,cf_nm_2016q2,cf_liabilities_2016q2,cashflowratio_2016q2,Unnamed: 0_x,name_y,cf_sales_2016q3,rateofreturn_2016q3,cf_nm_2016q3,cf_liabilities_2016q3,cashflowratio_2016q3,Unnamed: 0_y,name_x,cf_sales_2016q4,rateofreturn_2016q4,cf_nm_2016q4,cf_liabilities_2016q4,cashflowratio_2016q4,Unnamed: 0_x,name_y,cf_sales_2017q1,rateofreturn_2017q1,cf_nm_2017q1,cf_liabilities_2017q1,cashflowratio_2017q1,Unnamed: 0_y,name_x,cf_sales_2017q2,rateofreturn_2017q2,cf_nm_2017q2,cf_liabilities_2017q2,cashflowratio_2017q2,Unnamed: 0_x,name_y,cf_sales_2017q3,rateofreturn_2017q3,cf_nm_2017q3,cf_liabilities_2017q3,cashflowratio_2017q3,Unnamed: 0_y,name_x,cf_sales_2017q4,rateofreturn_2017q4,cf_nm_2017q4,cf_liabilities_2017q4,cashflowratio_2017q4,Unnamed: 0,name_y,cf_sales_2018q1,rateofreturn_2018q1,cf_nm_2018q1,cf_liabilities_2018q1,cashflowratio_2018q1
2492,恒基达鑫,仓储物流,广东,83.57,3.53,4.05,153659.52,44267.87,77580.72,41984.12,1.04,0.027,3.01,3.01,20101102,34822.94,0.86,6.87,-4.4,39.98,19.77,26412,345,恒基达鑫,0.2543,0.0066,1.6507,0.0244,5.4794,161,恒基达鑫,0.379,0.0172,1.9878,0.0694,9.2628,389,恒基达鑫,0.2365,0.0164,1.134,0.064,8.4646,874,恒基达鑫,0.1829,0.0185,0.8738,0.0733,8.028,524,恒基达鑫,0.2153,0.0071,1.3672,0.032,3.7448,217,恒基达鑫,0.3783,0.0257,1.3783,0.1046,12.2377,150,恒基达鑫,0.4505,0.0457,2.9268,0.177,21.584,87,恒基达鑫,0.5281,0.0718,2.5916,0.3037,39.5416,328,恒基达鑫,0.2685,0.009,1.4117,0.038,5.5572,85,恒基达鑫,0.5417,0.0353,1.5824,0.1285,16.733,54,恒基达鑫,0.6251,0.0673,2.3302,0.3548,56.5186,73,恒基达鑫,0.5615,0.0808,2.1183,0.3618,52.2749,97,恒基达鑫,0.5513,0.0199,3.1039,0.1008,15.6287
980,众泰汽车,汽车配件,安徽,31.91,5.28,20.38,3228681,1732531.63,299354.16,1326577.75,6.51,0.069,8.31,1.06,20000616,161384.91,0.79,917.68,351.37,18.03,2.59,60000,869,众泰汽车,0.0835,0.011,1.6582,0.0342,3.4651,741,众泰汽车,0.1406,0.0305,3.5663,0.0928,9.3897,1268,众泰汽车,0.0726,0.0234,2.2756,0.0718,7.264,1807,众泰汽车,0.0891,0.0425,2.3935,0.1097,11.2001,334,众泰汽车,0.2998,0.0324,4.0809,0.081,8.2625,1222,众泰汽车,0.1002,0.0224,2.1601,0.0551,5.6148,1556,众泰汽车,0.0737,0.0284,2.0811,0.0823,8.4339,2823,众泰汽车,-0.0032,-0.0013,-0.0613,-0.0027,-0.2818,2169,众泰汽车,-0.1339,-0.0177,-2.288,-0.0386,-3.9924,1788,众泰汽车,0.0142,0.0027,0.3703,0.0051,0.5626,1412,众泰汽车,0.065,0.0241,1.5683,0.0497,5.4901,2575,众泰汽车,0.0004,0.0003,0.0079,0.0006,0.0602,2055,众泰汽车,-0.1046,-0.0176,-4.0319,-0.0371,-4.0571
601231,环旭电子,元器件,上海,31.77,21.76,21.76,1584209.75,1372897.88,145092.11,163787.11,0.75,0.086,4.05,2.7,20120220,468723.56,2.15,-3.77,-34.72,10.31,3.01,28694,1154,环旭电子,0.0284,0.0094,0.8572,0.0188,1.9019,2036,环旭电子,-0.0497,-0.0355,-2.0076,-0.0677,-6.8561,2042,环旭电子,-0.0229,-0.0252,-0.7508,-0.0476,-4.815,2152,环旭电子,0.061,0.0998,1.8842,0.2091,21.2048,1228,环旭电子,0.0543,0.0211,3.1515,0.0471,4.8417,1373,环旭电子,0.0798,0.0628,2.9901,0.1394,14.3301,1853,环旭电子,0.0413,0.0434,1.2818,0.0803,8.1767,2139,环旭电子,0.0667,0.1039,1.9851,0.2034,20.845,834,环旭电子,0.1115,0.0503,2.5152,0.1119,11.4972,1346,环旭电子,0.0604,0.0535,1.4007,0.1166,11.9616,1634,环旭电子,0.0408,0.0495,0.9568,0.0973,9.8717,2092,环旭电子,0.0417,0.0714,0.9429,0.1419,14.3982,967,环旭电子,0.0828,0.0325,2.7522,0.0732,7.4458
2172,澳洋科技,化纤,江苏,55.12,5.69,7.35,619664.13,310242.38,177777.5,85316.78,1.16,0.03,2.16,3.07,20070921,-6910.22,-0.09,-6.04,-62.82,8.45,1.88,44892,973,澳洋科技,0.0614,0.0139,,0.019,1.9576,1243,澳洋科技,0.0669,0.0286,4.9394,0.043,4.4215,1579,澳洋科技,0.0334,0.0257,1.2366,0.0375,3.9444,1821,澳洋科技,0.0879,0.0911,3.1351,0.1341,14.0013,1146,澳洋科技,0.0686,0.0184,2.6134,0.0267,2.7919,1669,澳洋科技,0.0449,0.0258,1.061,0.0369,3.8312,1579,澳洋科技,0.0711,0.0614,1.148,0.0898,9.3057,1585,澳洋科技,0.1138,0.1346,2.0301,0.1993,20.7723,2278,澳洋科技,-0.1591,-0.0433,-3.3405,-0.0623,-6.461,1959,澳洋科技,-0.0087,-0.0043,-0.2267,-0.0061,-0.6295,2573,澳洋科技,-0.08,-0.0606,-1.7107,-0.0873,-9.0838,2360,澳洋科技,0.0186,0.0181,0.6153,0.0261,2.6896,1911,澳洋科技,-0.0763,-0.0145,-8.3988,-0.0198,-2.0408
600026,中远海能,水运,上海,0,27.36,40.32,5906997,764394.94,4145174.5,759751.25,1.88,-0.021,6.83,0.8,20020523,1340718.88,3.33,-9.87,-115.07,9.99,-3.53,117971,302,中远海能,0.2837,0.0125,10.5419,0.0209,9.8934,168,中远海能,0.3735,0.0326,6.6267,0.0532,22.3602,157,中远海能,0.3958,0.0544,4.9279,0.0895,57.3651,178,中远海能,0.4044,0.0756,11.1717,0.1234,51.5527,273,中远海能,0.3394,0.0151,6.5916,0.0246,13.2907,318,中远海能,0.309,0.0365,1.433,0.0576,16.1302,15,中远海能,1.3908,0.2583,6.6297,0.4823,138.5042,17,中远海能,0.9348,0.2095,6.2184,0.3973,167.3999,294,中远海能,0.2924,0.0131,1.3098,0.0249,11.0758,158,中远海能,0.3961,0.033,2.1965,0.0602,25.0658,219,中远海能,0.3326,0.0395,1.7969,0.072,31.3793,189,中远海能,0.3645,0.0589,1.8872,0.1107,40.3341,1072,中远海能,0.0632,0.0026,,0.0049,1.8087
2241,歌尔股份,元器件,山东,55.52,27.23,32.45,2491776.75,1118792.63,947567.63,295067.25,0.91,0.057,4.64,2.71,20080522,803728.5,2.48,-10.61,-38.55,21.9,4.54,117587,623,歌尔股份,0.148,0.0215,1.3368,0.0457,8.4695,644,歌尔股份,0.1591,0.051,1.6722,0.1079,20.06,1139,歌尔股份,0.0885,0.042,0.9427,0.0811,13.5251,924,歌尔股份,0.1764,0.1252,1.9422,0.2471,40.8326,1452,歌尔股份,0.0186,0.0027,0.2572,0.0059,1.0804,1478,歌尔股份,0.0676,0.0218,0.9561,0.0422,5.772,1936,歌尔股份,0.0321,0.0173,0.3989,0.031,3.9121,1528,歌尔股份,0.1177,0.099,1.4104,0.1881,24.6223,996,歌尔股份,0.0789,0.0152,1.2398,0.029,3.9795,738,歌尔股份,0.1516,0.0609,2.14,0.1354,15.3491,1295,歌尔股份,0.0784,0.0518,0.9878,0.1137,12.6924,1024,歌尔股份,0.1383,0.1329,1.676,0.303,33.7496,502,歌尔股份,0.1835,0.0298,4.0994,0.0754,8.6541
601118,海南橡胶,橡胶,海南,0,39.31,42.79,1455302,571937.94,161983.38,523386.09,1.22,-0.059,2.18,2.85,20110107,-53974.73,-0.13,-27.36,-1897.59,6.25,-23.13,108584,904,海南橡胶,0.076,0.0103,,0.0398,4.2626,2404,海南橡胶,-0.1522,-0.0379,,-0.107,-13.8581,1885,海南橡胶,-0.003,-0.0012,,-0.003,-0.3787,2969,海南橡胶,-0.0283,-0.0185,,-0.0499,-7.8172,589,海南橡胶,0.1949,0.0173,,0.0447,8.3607,552,海南橡胶,0.2222,0.063,,0.1568,29.5976,2194,海南橡胶,0.0041,0.0018,,0.0045,0.9457,2215,海南橡胶,0.0604,0.0392,8.355,0.0975,14.9951,2780,海南橡胶,-0.3453,-0.0371,-37.8099,-0.0896,-13.4944,2337,海南橡胶,-0.0676,-0.0275,,-0.0688,-7.8055,2262,海南橡胶,-0.0322,-0.0211,-45.7673,-0.0542,-6.1895,2636,海南橡胶,-0.0071,-0.0058,,-0.0142,-1.6155,2406,海南橡胶,-0.1894,-0.0142,,-0.041,-4.2624
600596,新安股份,农药化肥,浙江,13.23,6.79,7.06,963175.63,426157.41,383134.25,86570.75,1.23,0.367,6.74,2.88,20010906,281013.53,3.98,43.72,315.5,22.05,9.73,49503,1355,新安股份,-0.0091,-0.0023,-7.871,-0.0057,-0.6575,1213,新安股份,0.0703,0.0353,,0.081,9.1342,1552,新安股份,0.0366,0.0267,,0.0607,6.6097,2573,新安股份,0.0231,0.0216,,0.0486,5.3756,1666,新安股份,-0.0193,-0.0044,,-0.0098,-1.1146,1593,新安股份,0.0527,0.0232,,0.0515,5.7068,1590,新安股份,0.07,0.0438,64.8468,0.096,10.6113,1856,新安股份,0.0912,0.0776,7.1077,0.1743,19.2168,1526,新安股份,-0.0057,-0.0012,-0.1804,-0.0026,-0.2898,1280,新安股份,0.0701,0.0292,1.2126,0.0632,7.1072,1603,新安股份,0.0432,0.0273,1.005,0.0601,6.6318,1951,新安股份,0.052,0.0418,0.7213,0.0911,9.9227,1772,新安股份,-0.0507,-0.014,-0.5158,-0.0305,-3.4358
600063,皖维高新,化纤,安徽,75.25,19.26,19.26,869768.81,232325.77,465749.84,159929,0.83,0.011,2.44,1.38,19970528,36398.23,0.19,28.05,-20.46,15.28,1.79,97390,892,皖维高新,0.0787,0.0078,3.0262,0.0163,1.9276,592,皖维高新,0.1724,0.0331,5.6796,0.0683,8.1935,560,皖维高新,0.1822,0.0638,6.6335,0.1157,15.1434,552,皖维高新,0.2429,0.1137,7.7497,0.2243,29.4794,1083,皖维高新,0.0799,0.0086,2.4404,0.0159,1.9446,715,皖维高新,0.1816,0.04,5.0058,0.0723,8.5679,702,皖维高新,0.1926,0.0589,4.9558,0.1054,13.5823,1100,皖维高新,0.1626,0.0661,5.2273,0.1136,14.3044,1129,皖维高新,0.0564,0.0059,1.9594,0.01,1.2474,1243,皖维高新,0.0753,0.0169,2.2105,0.0346,4.7246,1539,皖维高新,0.0506,0.0191,1.5688,0.0432,6.3248,3126,皖维高新,-0.1058,-0.0562,-5.8398,-0.1233,-16.4728,1113,皖维高新,0.057,0.0079,3.1851,0.0172,2.2902
600826,兰生股份,商贸代理,上海,62.74,4.21,4.21,446667.69,266424.25,2368.75,13624.95,0.32,0.06,7.81,1.94,19940204,170450.3,4.05,27.56,8.01,4.94,3.21,24824,1230,兰生股份,0.0139,0.0012,0.0931,0.0047,1.1344,2442,兰生股份,-0.1658,-0.0324,-0.3889,-0.1343,-29.9955,2371,兰生股份,-0.0893,-0.0357,-0.2818,-0.1324,-20.4993,2990,兰生股份,-0.0319,-0.0169,-0.1475,-0.0604,-9.9465,1655,兰生股份,-0.0179,-0.0022,-0.0169,-0.0088,-1.3362,3006,兰生股份,-0.318,-0.0753,-0.5074,-0.3507,-65.7322,2886,兰生股份,-0.1534,-0.0552,-0.3272,-0.2508,-44.9027,3164,兰生股份,-0.1058,-0.0549,-0.3225,-0.2501,-44.3762,1451,兰生股份,0.0063,0.0008,0.1538,0.0035,0.5693,1869,兰生股份,0.0038,0.0012,0.1224,0.005,0.7551,1230,兰生股份,0.085,0.0418,1.945,0.1464,20.9465,2576,兰生股份,0.0004,0.0002,0.0035,0.0009,0.1218,2256,兰生股份,-0.1509,-0.0267,-4.3854,-0.108,-14.3012
300253,卫宁健康,软件服务,上海,133.48,11.96,16.09,363619.38,159426.16,36857.5,42739.4,0.27,0.025,1.71,7.87,20110818,74568.67,0.46,22.93,50.04,45.58,19.67,73492,2558,卫宁健康,-0.5808,-0.0466,-3.5007,-0.146,-19.9138,2668,卫宁健康,-0.2869,-0.0603,-1.3115,-0.1825,-25.782,2752,卫宁健康,-0.2611,-0.077,-1.2897,-0.1974,-25.4586,1603,卫宁健康,0.1055,0.0458,0.492,0.1156,12.9707,2997,卫宁健康,-0.8139,-0.0421,-5.2758,-0.1538,-17.1891,2697,卫宁健康,-0.1503,-0.0183,-0.1287,-0.0747,-8.3334,2579,卫宁健康,-0.061,-0.0118,-0.0777,-0.0456,-5.2691,1255,卫宁健康,0.147,0.0419,0.2671,0.1493,16.9304,3161,卫宁健康,-0.7668,-0.0376,-6.0408,-0.1609,-18.6388,3265,卫宁健康,-0.5253,-0.0654,-2.6696,-0.2427,-26.9656,3193,卫宁健康,-0.3382,-0.0669,-1.8359,-0.2442,-26.9454,1779,卫宁健康,0.0663,0.0215,0.3473,0.0757,8.342,3298,卫宁健康,-1.1188,-0.0633,-6.4348,-0.2813,-31.9392
2410,广联达,软件服务,北京,143.72,8.67,11.19,481063.56,235149.02,33019.26,44423.28,0.4,0.051,2.79,10.42,20100525,129650.82,1.16,7.06,3.39,95.17,17.03,26500,2648,广联达,-0.752,-0.0484,-2.0431,-0.7249,-97.6132,2827,广联达,-0.452,-0.0875,-3.9672,-1.9445,-264.8708,2771,广联达,-0.2779,-0.0882,-1.9747,-1.9127,-256.0962,1456,广联达,0.1203,0.0598,0.7204,0.563,56.8149,2884,广联达,-0.5982,-0.0476,-3.2889,-0.7622,-76.9689,2099,广联达,-0.0125,-0.0035,-0.0844,-0.0491,-4.9337,1514,广联达,0.0782,0.0331,0.4088,0.4457,44.7604,527,广联达,0.2553,0.1154,1.1844,0.3526,107.5293,2839,广联达,-0.3867,-0.0271,-2.2779,-0.0885,-32.4472,2437,广联达,-0.0861,-0.0185,-0.5358,-0.0568,-20.6081,1784,广联达,0.0247,0.008,0.1146,0.0258,9.7001,410,广联达,0.2545,0.1219,1.2055,0.3482,82.867,3220,广联达,-0.8592,-0.0594,-5.4123,-0.1791,-47.3383
2410,广联达,软件服务,北京,143.72,8.67,11.19,481063.56,235149.02,33019.26,44423.28,0.4,0.051,2.79,10.42,20100525,129650.82,1.16,7.06,3.39,95.17,17.03,26500,2648,广联达,-0.752,-0.0484,-2.0431,-0.7249,-97.6132,2827,广联达,-0.452,-0.0875,-3.9672,-1.9445,-264.8708,2771,广联达,-0.2779,-0.0882,-1.9747,-1.9127,-256.0962,1456,广联达,0.1203,0.0598,0.7204,0.563,56.8149,2884,广联达,-0.5982,-0.0476,-3.2889,-0.7622,-76.9689,2100,广联达,-0.0125,-0.0035,-0.0844,-0.0491,-4.9337,1514,广联达,0.0782,0.0331,0.4088,0.4457,44.7604,527,广联达,0.2553,0.1154,1.1844,0.3526,107.5293,2839,广联达,-0.3867,-0.0271,-2.2779,-0.0885,-32.4472,2437,广联达,-0.0861,-0.0185,-0.5358,-0.0568,-20.6081,1784,广联达,0.0247,0.008,0.1146,0.0258,9.7001,410,广联达,0.2545,0.1219,1.2055,0.3482,82.867,3220,广联达,-0.8592,-0.0594,-5.4123,-0.1791,-47.3383
300365,恒华科技,软件服务,北京,226.12,2.17,3.95,193386.13,168986.3,6713.07,78910.28,2,0.025,3.96,5.72,20140123,52760.73,1.34,60.29,61.84,26.82,6.15,6388,2783,恒华科技,-1.7221,-0.0797,-21.6382,-2.2752,-227.5156,2821,恒华科技,-0.4472,-0.0785,-2.0999,-1.413,-141.3014,2843,恒华科技,-0.3703,-0.1021,-1.8751,-1.6243,-162.4286,2896,恒华科技,-0.015,-0.0081,-0.0645,-0.0716,-7.157,2913,恒华科技,-0.6434,-0.0648,-12.1767,-0.464,-46.8515,3011,恒华科技,-0.3262,-0.0726,-1.7788,-0.3925,-39.5137,3135,恒华科技,-0.3173,-0.1101,-1.8478,-0.5981,-60.1954,2595,恒华科技,0.024,0.0143,0.1077,0.0561,5.6414,3080,恒华科技,-0.6293,-0.0638,-10.6465,-0.2618,-26.3028,3008,恒华科技,-0.2699,-0.0777,-1.6311,-0.218,-21.8608,3069,恒华科技,-0.2418,-0.0599,-1.5118,-0.2711,-27.1507,2893,恒华科技,-0.0469,-0.0199,-0.2089,-0.0866,-8.6659,3164,恒华科技,-0.7258,-0.0603,-11.9455,-0.3144,-31.4798
600176,中国巨石,玻璃,浙江,18.56,35.02,35.02,2578662,775315.56,1392249.63,402213.5,1.15,0.176,3.7,3.53,19990422,583253.56,1.67,34.17,31.17,45.27,24.73,64124,521,中国巨石,0.1816,0.0148,1.6176,0.0189,2.8182,413,中国巨石,0.2225,0.0371,1.6008,0.0477,7.041,693,中国巨石,0.1548,0.0368,1.0548,0.0471,7.0475,267,中国巨石,0.3444,0.1009,2.4628,0.17,27.5776,245,中国巨石,0.3645,0.0272,1.7751,0.0478,7.6512,154,中国巨石,0.4407,0.0709,2.1216,0.128,19.7037,163,中国巨石,0.4354,0.1018,2.0742,0.1864,28.2918,174,中国巨石,0.4256,0.1324,2.073,0.246,33.4922,404,中国巨石,0.2287,0.0175,0.8973,0.0334,4.6017,319,中国巨石,0.2765,0.0466,1.1131,0.0883,12.6089,202,中国巨石,0.3489,0.0916,1.4402,0.1782,25.6952,117,中国巨石,0.4395,0.1534,1.7625,0.3107,48.6289,482,中国巨石,0.1914,0.0185,0.7687,0.0377,5.622
600498,烽火通信,通信设备,湖北,56.04,10.32,11.14,2790185,2310786,245153.72,478814.94,4.3,0.125,8.67,3.23,20010823,335458.34,3.01,20.63,0.47,28,3.28,50477,2369,烽火通信,-0.3837,-0.0526,-7.8957,-0.0946,-9.6805,2212,烽火通信,-0.0901,-0.0322,-1.4741,-0.0561,-5.7169,2218,烽火通信,-0.0574,-0.0283,-1.0767,-0.0468,-4.7685,2163,烽火通信,0.0604,0.0427,1.1524,0.072,7.3313,2939,烽火通信,-0.7024,-0.0966,-14.7603,-0.158,-16.0761,2874,烽火通信,-0.2325,-0.0832,-4.4656,-0.1291,-13.1172,2870,烽火通信,-0.1473,-0.0817,-3.214,-0.1267,-12.8785,2637,烽火通信,0.02,0.0143,0.4377,0.0212,2.2067,3059,烽火通信,-0.6109,-0.0861,-14.2353,-0.1278,-13.2618,2984,烽火通信,-0.2568,-0.0934,-5.0946,-0.1342,-13.9896,2871,烽火通信,-0.1547,-0.0834,-3.6038,-0.1303,-13.6239,2397,烽火通信,0.016,0.0115,0.3719,0.0179,1.8742,3142,烽火通信,-0.6838,-0.1041,-19.2097,-0.1666,-18.7563
300228,富瑞特装,化工机械,江苏,469.29,4.06,4.75,433865.75,269845.47,108800.75,91907.57,1.94,0.005,3.84,2.41,20110608,36681.81,0.77,-28.08,-87.42,33.2,1.02,38899,810,富瑞特装,0.0951,0.0119,1.3108,0.02,2.2356,699,富瑞特装,0.1467,0.0359,2.0914,0.0629,7.0622,1246,富瑞特装,0.0749,0.0184,3.162,0.0415,4.2582,2266,富瑞特装,0.0515,0.0174,5.5508,0.0369,3.8739,3126,富瑞特装,-1.4174,-0.0487,,-0.1027,-10.8657,3211,富瑞特装,-0.6715,-0.0647,,-0.1389,-14.7143,3252,富瑞特装,-0.5132,-0.0825,,-0.186,-19.786,3088,富瑞特装,-0.0717,-0.0162,,-0.0297,-3.3672,678,富瑞特装,0.1477,0.0117,3.3177,0.0209,2.4115,1392,富瑞特装,0.0561,0.0104,1.215,0.0179,2.0021,1769,富瑞特装,0.0267,0.0071,0.7612,0.0122,1.348,2472,富瑞特装,0.0112,0.0047,0.3867,0.0083,0.8934,590,富瑞特装,0.16,0.0085,,0.0149,1.6418
601919,中远海控,水运,天津,90.23,76.36,102.16,12935889,3479230,5035714,2771864.25,2.71,0.018,1.97,3.24,20070626,-1632513.25,-1.6,9.06,-33.04,7.89,0.83,312762,910,中远海控,0.0747,0.0076,,0.0107,3.047,509,中远海控,0.1948,0.0376,2.2855,0.0532,15.6193,854,中远海控,0.1284,0.0371,4.8734,0.0522,15.773,1498,中远海控,0.1159,0.045,3.7196,0.0645,25.4858,1772,中远海控,-0.0395,-0.005,,-0.0078,-2.2189,2017,中远海控,0.0014,0.0004,,0.0006,0.1525,2300,中远海控,-0.0117,-0.0048,,-0.007,-1.7056,2624,中远海控,0.0214,0.0127,,0.0185,4.5358,1691,中远海控,-0.032,-0.0053,-1.3433,-0.0078,-1.8151,1544,中远海控,0.041,0.0143,0.5238,0.0216,4.4599,1309,中远海控,0.077,0.0393,1.1398,0.0582,12.1453,1620,中远海控,0.0784,0.0532,1.4681,0.0793,16.3065,1613,中远海控,-0.0241,-0.0041,-1.0676,-0.0062,-1.2993
601919,中远海控,水运,天津,90.23,76.36,102.16,12935889,3479230,5035714,2771864.25,2.71,0.018,1.97,3.24,20070626,-1632513.25,-1.6,9.06,-33.04,7.89,0.83,312762,910,中远海控,0.0747,0.0076,,0.0107,3.047,509,中远海控,0.1948,0.0376,2.2855,0.0532,15.6193,854,中远海控,0.1284,0.0371,4.8734,0.0522,15.773,1500,中远海控,0.1159,0.045,3.7196,0.0645,25.4858,1772,中远海控,-0.0395,-0.005,,-0.0078,-2.2189,2017,中远海控,0.0014,0.0004,,0.0006,0.1525,2300,中远海控,-0.0117,-0.0048,,-0.007,-1.7056,2624,中远海控,0.0214,0.0127,,0.0185,4.5358,1691,中远海控,-0.032,-0.0053,-1.3433,-0.0078,-1.8151,1544,中远海控,0.041,0.0143,0.5238,0.0216,4.4599,1309,中远海控,0.077,0.0393,1.1398,0.0582,12.1453,1620,中远海控,0.0784,0.0532,1.4681,0.0793,16.3065,1613,中远海控,-0.0241,-0.0041,-1.0676,-0.0062,-1.2993
600615,丰华股份,小金属,上海,116.57,1.88,1.88,65460.55,59035.13,3567.93,43600.46,2.32,0.024,3.16,3.54,19920910,-9170.07,-0.49,-0.64,225.5,21.27,18.69,16215,2396,丰华股份,-0.4106,-0.0116,-1.5935,-0.0512,-5.7894,2609,丰华股份,-0.2468,-0.0138,-1.0685,-0.0642,-7.2998,2560,丰华股份,-0.1537,-0.0132,-0.9415,-0.0611,-6.941,3329,丰华股份,-0.2337,-0.0304,-2.5037,-0.126,-14.3935,2748,丰华股份,-0.4651,-0.0176,-6.2834,-0.0741,-8.4631,2793,丰华股份,-0.1918,-0.0151,-1.1883,-0.064,-7.2956,2557,丰华股份,-0.0559,-0.0065,-0.475,-0.0272,-3.088,2690,丰华股份,0.0144,0.0023,0.1536,0.0094,1.0542,3410,丰华股份,-3.8259,-0.168,-63.1288,-1.4121,-190.797,16,丰华股份,1.4244,0.1037,0.678,0.8891,113.632,46,丰华股份,0.6801,0.0725,0.4491,0.7753,107.4313,78,丰华股份,0.5486,0.0797,0.4876,0.8861,123.8338,594,丰华股份,0.1573,0.0058,0.8275,0.0647,8.9912
600810,神马股份,化纤,河南,16.21,4.42,4.42,1038650.13,511553.94,242522.22,179027.56,4.05,0.23,5.95,2.51,19940106,16058.84,0.36,-12.15,119.82,11.74,3.67,28754,799,神马股份,0.0973,0.0357,,0.0517,5.499,1107,神马股份,0.0827,0.0663,,0.0952,10.2237,1556,神马股份,0.0357,0.0412,102.9345,0.0596,6.6608,2933,神马股份,-0.0216,-0.0213,-2.562,-0.0318,-3.6092,1291,神马股份,0.0464,0.0107,8.0338,0.0157,1.8763,1432,神马股份,0.0731,0.0367,7.0646,0.0527,6.2675,1574,神马股份,0.0716,0.0599,6.016,0.0875,10.5131,1545,神马股份,0.1164,0.1186,11.0623,0.1665,19.5164,941,神马股份,0.0881,0.0269,3.9352,0.0373,4.5219,902,神马股份,0.1238,0.0739,8.2955,0.1074,13.9967,837,神马股份,0.1384,0.1128,10.0247,0.1619,21.2421,2346,神马股份,0.0196,0.0211,1.6018,0.0302,3.564,396,神马股份,0.2219,0.0593,3.8497,0.0853,10.0747
600141,兴发集团,化工原料,湖北,38.53,5.01,6.06,2455696,610281.56,1252081.88,413509.5,6.82,0.11,10.79,1.69,19990616,152144.73,2.51,6.37,127.45,14.69,1.76,31608,835,兴发集团,0.0892,0.0126,6.7556,0.0181,2.6637,1231,兴发集团,0.0685,0.0214,6.6833,0.0298,4.2503,1297,兴发集团,0.0693,0.0318,5.4944,0.0439,6.9239,2171,兴发集团,0.0596,0.0346,7.2194,0.0482,7.453,1159,兴发集团,0.0671,0.0089,7.7374,0.0122,1.9249,1749,兴发集团,0.0348,0.0101,3.4409,0.0138,2.1339,1803,兴发集团,0.0475,0.0226,4.1865,0.0312,4.8331,2009,兴发集团,0.0788,0.0536,6.6996,0.0778,11.6188,1211,兴发集团,0.0439,0.0077,1.9226,0.0111,1.6139,1420,兴发集团,0.0532,0.0187,1.7246,0.027,3.8215,1326,兴发集团,0.0752,0.0394,1.9554,0.057,8.1442,1178,兴发集团,0.1208,0.0875,3.1611,0.1301,18.5606,1118,兴发集团,0.0568,0.0095,1.4061,0.0146,1.9944
603311,金海环境,专用机械,浙江,37.34,0.93,2.1,92747.85,59868.23,15367.92,20809.56,0.99,0.098,3.52,4.14,20150518,29263.25,1.39,9.48,-9.68,33.48,14.18,21695,932,金海环境,0.0704,0.0125,0.5174,0.0248,2.5497,1335,金海环境,0.054,0.0149,0.3846,0.0456,4.6778,949,金海环境,0.1137,0.0445,0.8642,0.1878,19.1439,1168,金海环境,0.1475,0.0742,1.1822,0.3004,30.6231,854,金海环境,0.1303,0.0178,0.7583,0.0755,7.6989,665,金海环境,0.1945,0.0553,1.0787,0.2281,23.2222,512,金海环境,0.2357,0.1047,1.4327,0.6253,64.7355,1065,金海环境,0.1674,0.0959,1.1592,0.5188,54.7815,1087,金海环境,0.0645,0.0096,0.3737,0.0522,5.5655,1215,金海环境,0.0788,0.0247,0.4477,0.121,12.7436,1208,金海环境,0.0877,0.0413,0.4488,0.2289,24.2117,1823,金海环境,0.0623,0.0362,0.4035,0.1786,18.723,1091,金海环境,0.0597,0.0093,0.4207,0.0459,4.7954
