 ,name_x,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders,Unnamed: 0_x,name_y,currentratio_2015q1,quickratio_2015q1,cashratio_2015q1,icratio_2015q1,sheqratio_2015q1,adratio_2015q1,Unnamed: 0_y,name_x,currentratio_2015q2,quickratio_2015q2,cashratio_2015q2,icratio_2015q2,sheqratio_2015q2,adratio_2015q2,Unnamed: 0_x,name_y,currentratio_2015q3,quickratio_2015q3,cashratio_2015q3,icratio_2015q3,sheqratio_2015q3,adratio_2015q3,Unnamed: 0_y,name_x,currentratio_2015q4,quickratio_2015q4,cashratio_2015q4,icratio_2015q4,sheqratio_2015q4,adratio_2015q4,Unnamed: 0_x,name_y,currentratio_2016q1,quickratio_2016q1,cashratio_2016q1,icratio_2016q1,sheqratio_2016q1,adratio_2016q1,Unnamed: 0_y,name_x,currentratio_2016q2,quickratio_2016q2,cashratio_2016q2,icratio_2016q2,sheqratio_2016q2,adratio_2016q2,Unnamed: 0_x,name_y,currentratio_2016q3,quickratio_2016q3,cashratio_2016q3,icratio_2016q3,sheqratio_2016q3,adratio_2016q3,Unnamed: 0_y,name_x,currentratio_2016q4,quickratio_2016q4,cashratio_2016q4,icratio_2016q4,sheqratio_2016q4,adratio_2016q4,Unnamed: 0_x,name_y,currentratio_2017q1,quickratio_2017q1,cashratio_2017q1,icratio_2017q1,sheqratio_2017q1,adratio_2017q1,Unnamed: 0_y,name_x,currentratio_2017q2,quickratio_2017q2,cashratio_2017q2,icratio_2017q2,sheqratio_2017q2,adratio_2017q2,Unnamed: 0_x,name_y,currentratio_2017q3,quickratio_2017q3,cashratio_2017q3,icratio_2017q3,sheqratio_2017q3,adratio_2017q3,Unnamed: 0_y,name_x,currentratio_2017q4,quickratio_2017q4,cashratio_2017q4,icratio_2017q4,sheqratio_2017q4,adratio_2017q4,Unnamed: 0,name_y,currentratio_2018q1,quickratio_2018q1,cashratio_2018q1,icratio_2018q1,sheqratio_2018q1,adratio_2018q1
603100,川仪股份,电器仪表,重庆,38.61,2.59,3.95,472943.56,353872.72,49427.3,70549.46,1.79,0.067,5.12,2.04,20140805,78688.96,1.99,13.75,12.5,32.42,3.95,25295,2063,川仪股份,1.4878,1.2714,29.4637,339.5234,44.0635,55.9365,2156,川仪股份,1.462,1.2406,17.1593,422.3923,44.0323,55.9677,2215,川仪股份,1.4718,1.2406,14.7516,466.9828,43.9928,56.0072,2582,川仪股份,1.4814,1.2621,27.5208,479.3657,42.9359,57.0641,2545,川仪股份,1.4704,1.2328,32.6102,384.1736,41.579,58.421,2597,川仪股份,1.4529,1.2156,23.2739,457.6432,41.6418,58.3582,2730,川仪股份,1.4491,1.1504,20.3662,446.7838,41.3465,58.6535,2666,川仪股份,1.4344,1.166,26.2478,468.633,42.2559,57.7441,2721,川仪股份,1.56,1.2279,25.1091,387.7167,43.0785,56.9215,2724,川仪股份,1.5138,1.152,20.3743,500.8014,41.4762,58.5238,2689,川仪股份,1.4972,1.12,21.3004,518.2864,41.4717,58.5283,2655,川仪股份,1.5462,1.3198,22.8216,664.9446,42.9611,57.0389,2660,川仪股份,1.5966,1.3294,16.3901,388.667,43.1179,56.8821
507,珠海港,港口,广东,98.8,7.72,7.9,629931.44,141448.13,252121.95,78896.82,1,0.026,3.5,2.98,19930326,104252.9,1.32,-1.83,36.39,28.44,5.4,117913,1882,珠海港,0.676,0.6372,22.2887,57.2135,49.0915,50.9085,1993,珠海港,0.9659,0.9175,35.0047,214.1346,48.4502,51.5498,1987,珠海港,1.0966,1.0357,44.8588,197.3692,50.2022,49.7978,2148,珠海港,0.9023,0.8373,37.9275,192.7072,51.1125,48.8875,2166,珠海港,1.0029,0.9443,39.0601,241.0461,51.9745,48.0255,2229,珠海港,1.009,0.9682,42.3896,278.8132,50.318,49.682,2373,珠海港,0.7413,0.7039,33.6975,243.6455,50.3687,49.6313,2252,珠海港,0.9999,0.9288,36.0828,248.4955,50.9962,49.0038,2367,珠海港,1.0772,0.9907,33.2353,206.9075,51.3032,48.6968,2267,珠海港,1.0857,1.0188,42.3436,334.943,51.0541,48.9459,2281,珠海港,1.0767,1.0153,35.0849,288.9947,50.2088,49.7912,2176,珠海港,1.1213,1.0416,49.2441,283.5652,52.2387,47.7613,2348,珠海港,1.0545,0.9937,46.5733,229.588,49.7489,50.2511
600768,宁波富邦,铝,浙江,0,1.34,1.34,54141.03,30802.14,16042.65,404.11,0.03,-0.041,0.97,12.79,19961111,-2190.81,-0.16,-12.51,33.84,1.69,-3.65,10669,2840,宁波富邦,0.7518,0.5712,28.4616,-96.2325,12.9893,87.0107,2974,宁波富邦,0.7105,0.536,29.9978,-76.7068,11.4419,88.5581,3009,宁波富邦,0.6607,0.498,26.599,-87.8921,10.4977,89.5023,3467,宁波富邦,0.5653,0.4145,17.0321,-144.2004,7.5753,92.4247,3278,宁波富邦,0.5705,0.4123,16.1798,-112.2392,5.7416,94.2584,3368,宁波富邦,0.6,0.4465,23.7287,-12.2091,5.3132,94.6868,3443,宁波富邦,0.6181,0.4877,26.7702,-20.2214,4.0139,95.9861,3456,宁波富邦,0.7287,0.5652,36.4016,189.3727,8.9248,91.0752,3468,宁波富邦,0.7084,0.5334,35.0783,-79.067,8.1548,91.8452,3456,宁波富邦,0.7139,0.5449,42.4748,-37.4555,7.3409,92.6591,3247,宁波富邦,0.8829,0.6888,47.3794,778.8097,23.5419,76.4581,3287,宁波富邦,0.8376,0.6144,42.2537,538.9129,23.4479,76.5521,3276,宁波富邦,0.8225,0.5818,35.668,-59.3429,23.9192,76.0808
603168,莎普爱思,化学制药,浙江,23.75,2.29,2.48,187852.13,96676.36,52953.5,69437.99,2.8,0.165,6.84,2.29,20140702,64729.19,2.61,-15.52,-18.4,73.66,21.95,32723,330,莎普爱思,4.7562,4.3912,155.1695,-30404.3833,87.6017,12.3983,373,莎普爱思,3.9006,3.5429,98.7471,-33587.0507,84.7921,15.2079,579,莎普爱思,3.54,3.2274,120.2958,-35668.3039,83.1198,16.8802,1068,莎普爱思,1.4003,1.2521,55.3437,-40277.9925,69.9317,30.0683,1392,莎普爱思,1.9202,1.7336,80.9422,4915.9174,68.978,31.022,1380,莎普爱思,1.8481,1.6449,75.8514,5012.0485,66.9973,33.0027,1552,莎普爱思,1.7914,1.6392,73.4543,7272.6243,67.6525,32.3475,277,莎普爱思,3.8024,3.5486,195.6036,6885.3848,86.5436,13.4564,385,莎普爱思,4.8822,4.4922,263.8012,-27126.0237,89.7104,10.2896,128,莎普爱思,5.2087,4.6404,151.1911,-4721.8652,90.9212,9.0788,178,莎普爱思,4.8161,4.3273,197.1651,-7397.2164,89.6749,10.3251,183,莎普爱思,4.5134,4.0399,206.6772,-6265.7538,88.6528,11.3472,161,莎普爱思,5.3594,4.7792,132.2053,-12192.6609,90.3975,9.6025
810,创维数字,家用电器,四川,33.66,9.6,10.71,780476.81,652062.56,68203.74,41705.4,0.39,0.063,2.61,3.25,19980602,141868.81,1.32,11.24,119.01,16.14,3.68,52820,1730,创维数字,2.3269,2.1234,57.0603,-524.6371,52.9291,47.0709,1774,创维数字,2.3373,2.117,23.2369,-831.7292,53.46,46.54,2039,创维数字,1.9329,1.716,25.5635,-731.919,49.0073,50.9927,2496,创维数字,1.7873,1.5116,23.2082,-1156.7394,44.6688,55.3312,2639,创维数字,1.7324,1.462,32.8124,-842.0062,38.9399,61.0601,2676,创维数字,1.6604,1.4418,32.4281,-793.083,39.3952,60.6048,2697,创维数字,1.764,1.5021,32.938,-781.3366,42.1723,57.8277,2712,创维数字,1.5518,1.2922,44.1912,-775.3917,41.3375,58.6625,2766,创维数字,1.5598,1.2537,21.08,2011.4258,42.13,57.87,2752,创维数字,1.6131,1.2843,19.0585,627.417,40.7551,59.2449,2869,创维数字,1.4614,1.1535,24.0272,234.246,37.3345,62.6655,2927,创维数字,1.4258,1.1263,20.461,464.1137,36.4457,63.5543,2934,创维数字,1.4207,1.135,17.0823,500.5894,36.6714,63.3286
2453,天马精化,化工原料,江苏,203.96,5.49,5.71,230783.3,99840.9,51311.42,34071.73,0.6,0.008,1.54,4.23,20100720,-6376.62,-0.11,8.32,162.27,24.42,1.85,35589,1425,天马精化,1.29,1.0057,26.2379,389.0144,60.2294,39.7706,1503,天马精化,1.1832,0.9222,15.6494,410.5929,59.5665,40.4335,1600,天马精化,1.1321,0.8547,11.6276,305.4415,59.232,40.768,1272,天马精化,1.1913,0.8505,15.7008,272.8743,66.5216,33.4784,1586,天马精化,1.2078,0.8725,23.2747,209.2102,64.6635,35.3365,1734,天马精化,1.1036,0.828,34.0792,258.4564,60.0548,39.9452,1933,天马精化,1.098,0.8276,33.7256,218.6741,59.65,40.35,2280,天马精化,0.9388,0.7377,21.7132,-2705.7485,50.5392,49.4608,2469,天马精化,0.9085,0.7096,23.7941,-37.5767,48.8708,51.1292,2345,天马精化,0.9271,0.7404,25.9926,120.5908,49.6378,50.3622,2415,天马精化,0.9392,0.7679,26.956,140.6212,47.4234,52.5766,2658,天马精化,0.6965,0.5664,18.3873,124.4654,42.8555,57.1445,2767,天马精化,0.7499,0.6041,19.691,155.7376,41.0187,58.9813
300277,海联讯,软件服务,深圳,0,3.34,3.35,64892.05,59868.46,1286.2,8288.05,0.25,-0.006,1.42,7.38,20111123,3786.18,0.11,-44.05,-72.42,29.96,-13.61,20305,1105,海联讯,2.4391,1.7244,67.6785,579.043,67.8722,32.1278,1012,海联讯,2.5369,1.8844,85.244,982.1476,70.1776,29.8224,1232,海联讯,2.2753,1.8095,62.9636,428.3918,67.669,32.331,844,海联讯,2.8555,2.4936,112.8919,-31.2167,74.0204,25.9796,1051,海联讯,3.1982,2.716,125.8423,548.8517,76.9401,23.0599,861,海联讯,3.1671,2.4545,109.0999,1164.6259,76.8074,23.1926,1475,海联讯,2.4388,1.9008,87.936,1033.8657,68.9669,31.0331,932,海联讯,3.3676,2.9945,40.0437,-804.6508,73.4777,26.5223,940,海联讯,4.2058,3.6594,159.6056,227.4849,78.6542,21.3458,855,海联讯,3.9475,3.2362,114.8678,350.0566,76.4644,23.5356,961,海联讯,3.6863,3.0403,65.4956,255.2657,74.6154,25.3846,1087,海联讯,3.3106,2.8052,54.5954,13.8942,71.6896,28.3104,994,海联讯,3.6668,2.9511,68.7834,277.3191,74.3303,25.6697
600481,双良节能,环境保护,江苏,0,16.2,16.2,361797.53,274769.22,48046.59,155.41,0,-0.014,1.26,3.11,20030422,8359.99,0.05,8.84,-87.33,25.41,-6.55,55911,2444,双良节能,1.0193,0.7767,38.4933,233.8935,32.9111,67.0889,2454,双良节能,1.397,1.2353,45.0211,467.4345,35.6483,64.3517,2547,双良节能,1.2647,1.0958,34.1686,376.7128,33.9405,66.0595,2179,双良节能,2.1501,1.9054,99.0036,510.9268,50.6034,49.3966,2270,双良节能,2.0743,1.8827,95.6313,342.1293,49.4123,50.5877,2355,双良节能,1.9786,1.7536,79.9696,262.4121,47.6881,52.3119,2534,双良节能,1.9175,1.6587,82.7414,373.3117,46.6192,53.3808,2340,双良节能,1.6579,1.4595,77.8671,416.8007,49.1537,50.8463,2378,双良节能,1.714,1.4832,73.2442,-18.4202,51.0997,48.9003,2304,双良节能,1.5483,1.3373,65.5816,188.8079,50.3587,49.6413,2414,双良节能,1.4634,1.2265,59.4727,199.4547,47.4564,52.5436,2076,双良节能,1.6953,1.4349,77.3743,375.6887,54.1284,45.8716,1939,双良节能,1.7775,1.4414,64.8086,-303.6491,57.0332,42.9668
601126,四方股份,电气设备,北京,0,8.13,8.13,538346.44,396950.19,61571.76,141653.2,1.74,-0.023,4.83,1.36,20101231,146839.3,1.81,7.71,3.68,45.13,-3.66,26415,1141,四方股份,2.5346,2.0482,30.3141,-996.137,67.0236,32.9764,1233,四方股份,2.268,1.8229,18.0331,10623.783,65.3814,34.6186,1378,四方股份,2.229,1.7634,11.1834,2527.2871,64.4297,35.5703,1284,四方股份,2.3354,1.9234,25.4485,3260.9189,66.2717,33.7283,1399,四方股份,2.4789,1.9931,13.0472,401.9222,68.8902,31.1098,1485,四方股份,2.2299,1.8052,12.9059,1038.7056,64.9541,35.0459,1813,四方股份,2.095,1.7319,23.176,1058.229,62.3823,37.6177,1172,四方股份,2.5303,2.0924,21.74,1660.0108,69.734,30.266,1486,四方股份,2.3815,1.8879,18.9344,-405.5288,68.0727,31.9273,1533,四方股份,2.1773,1.7285,21.5085,321.784,64.5626,35.4374,1348,四方股份,2.3336,1.8457,12.6762,928.3896,67.396,32.604,1082,四方股份,2.7071,2.2298,23.2083,1234.87,71.7733,28.2267,1058,四方股份,2.8196,2.2569,19.343,-557.3258,73.0634,26.9366
2529,海源机械,专用机械,福建,42.13,2,2.6,200390.31,93574.52,39458.48,116311.61,4.47,0.101,6.13,2.78,20101224,12944.36,0.5,0.38,166.23,32.43,31.03,17489,431,海源机械,3.65,1.5697,38.8738,-1022.4641,84.632,15.368,347,海源机械,3.829,1.5731,26.7722,-696.7045,85.5787,14.4213,620,海源机械,3.0925,1.4175,30.1795,-153.3349,82.0807,17.9193,432,海源机械,2.5705,1.0003,24.2396,106.6117,81.8351,18.1649,911,海源机械,2.3438,0.9323,14.9856,-207.6451,79.9507,20.0493,467,海源机械,4.3612,2.9837,221.8926,-445.2251,85.7098,14.2902,652,海源机械,4.3992,2.9298,175.3366,172.3146,86.7279,13.2721,472,海源机械,4.5828,2.9214,193.737,-1455.2554,82.2129,17.7871,722,海源机械,4.654,2.966,172.2942,1106.3287,82.5148,17.4852,444,海源机械,4.7914,2.8644,127.4593,1229.8819,83.8922,16.1078,512,海源机械,4.1051,2.468,91.047,785.248,82.5453,17.4547,464,海源机械,3.4459,2.0576,89.7044,182.4063,82.5561,17.4439,692,海源机械,3.1088,1.9657,59.1146,657.3979,79.558,20.442
626,远大控股,商贸代理,江苏,0,4.05,5.99,757812.31,718824.38,5182.76,123896.36,2.07,-0.049,4.21,2.18,19961128,68626.09,1.15,-36.79,-130.44,0.6,-0.2,31641,2819,远大控股,1.1913,0.8476,56.6004,-4509.8864,15.1315,84.8685,2940,远大控股,1.1846,0.8566,59.7177,14138.1581,14.0571,85.9429,2974,远大控股,1.1972,0.8939,64.2623,511.0293,14.7717,85.2283,3258,远大控股,1.3389,1.1049,76.3332,483.5761,23.2983,76.7017,3165,远大控股,1.2691,0.9322,64.1326,1599.3393,19.13,80.87,3110,远大控股,1.3779,1.085,69.3889,738.7203,25.2449,74.7551,3259,远大控股,1.3068,0.9795,61.2844,558.0256,22.1905,77.8095,3236,远大控股,1.3837,1.0965,53.1746,358.7221,25.9169,74.0831,3325,远大控股,1.284,0.9088,46.3382,608.5121,21.5058,78.4942,3204,远大控股,1.3278,1.0783,63.1732,-1084.7076,26.7511,73.2489,3184,远大控股,1.3191,1.1305,71.3248,-4821.355,26.1692,73.8308,3151,远大控股,1.5056,1.3158,56.5796,-162.3625,29.5494,70.4506,3005,远大控股,1.641,1.3559,76.7326,1297.5226,34.469,65.531
300096,易联众,软件服务,福建,0,3.77,4.3,186299.81,126820.07,8067.67,3240.18,0.08,-0.047,1.64,6.79,20100728,21774.78,0.51,59.23,17.87,56.91,-22.66,24062,748,易联众,3.5104,3.1028,192.2891,79.8474,76.5697,23.4303,511,易联众,4.4678,3.9428,200.3206,-304.3094,81.6642,18.3358,591,易联众,4.78,4.0568,199.6177,-267.5096,82.8202,17.1798,636,易联众,3.6509,3.2273,209.8108,-266.0566,78.124,21.876,909,易联众,3.9775,3.4355,194.02,1327.0318,80.0267,19.9733,920,易联众,3.0822,2.5801,119.8156,153.3749,75.5559,24.4441,1476,易联众,2.4949,2.0711,68.4812,680.978,68.9625,31.0375,2170,易联众,1.673,1.532,54.3718,1825.585,52.4858,47.5142,2321,易联众,1.6438,1.4589,40.577,-1199.7739,52.2007,47.7993,2401,易联众,1.4815,1.3348,40.0231,-650.5205,48.2208,51.7792,2841,易联众,1.4075,1.2536,36.2435,-473.4817,38.035,61.965,2791,易联众,1.561,1.4441,59.0833,355.9357,40.2053,59.7947,2788,易联众,1.5736,1.4242,51.3223,-432.5195,40.572,59.428
600727,鲁北化工,农药化肥,山东,36.91,3.51,3.51,147682.05,67183.93,69962.61,87415.96,2.49,0.071,3.38,3.11,19960702,-21564.9,-0.61,-13.05,377.03,35.22,21.79,36191,760,鲁北化工,1.5655,1.176,46.8396,-258.9927,76.3592,23.6408,676,鲁北化工,1.6878,1.2525,39.3897,-182.9878,78.1167,21.8833,734,鲁北化工,1.7829,1.3814,53.5177,-175.8429,79.5086,20.4914,643,鲁北化工,1.7283,1.2367,21.979,-123.6142,77.9396,22.0604,1027,鲁北化工,1.7443,1.3527,27.0434,-133.0675,77.348,22.652,820,鲁北化工,1.7732,1.3623,22.1751,-261.9909,77.8956,22.1044,992,鲁北化工,1.855,1.4408,26.1781,-342.431,79.0564,20.9436,998,鲁北化工,1.6214,1.4123,7.855,-511.5901,72.5873,27.4127,1009,鲁北化工,1.8395,1.5944,85.1271,-328.8835,77.3426,22.6574,616,鲁北化工,2.0981,1.7206,119.4782,-1278.5346,80.6051,19.3949,601,鲁北化工,2.1646,1.7125,113.8735,-1341.8818,80.9895,19.0105,676,鲁北化工,2.1395,1.8603,75.5517,-1548.0052,78.9496,21.0504,655,鲁北化工,2.306,1.8803,98.8748,-429.4721,80.2726,19.7274
2163,中航三鑫,装修装饰,深圳,0,8.03,8.04,649283.38,272588.78,191346.55,57007.51,0.71,-0.01,0.87,6.04,20070823,-73688.35,-0.92,39.24,60.94,12.75,-0.73,63610,2635,中航三鑫,0.7653,0.5061,14.4642,-81.8426,24.8844,75.1156,2787,中航三鑫,0.7642,0.4825,15.0822,-77.6132,22.8372,77.1628,2854,中航三鑫,0.7405,0.4712,14.9143,-103.5186,21.3814,78.6186,3372,中航三鑫,0.705,0.4705,18.9556,-177.826,18.2894,81.7106,3160,中航三鑫,0.6702,0.4619,14.3851,51.389,19.235,80.765,3249,中航三鑫,0.6508,0.4359,10.973,64.6475,18.8951,81.1049,3318,中航三鑫,0.6422,0.4021,9.529,74.5986,18.9804,81.0196,3379,中航三鑫,0.6624,0.4596,13.2919,70.2136,17.8171,82.1829,3378,中航三鑫,0.6426,0.4159,12.5486,12.1176,18.2129,81.7871,3361,中航三鑫,0.6047,0.3832,11.2569,11.3299,17.4193,82.5807,3353,中航三鑫,0.6254,0.4219,15.9205,24.6359,16.4479,83.5521,3378,中航三鑫,0.6156,0.4158,12.9721,64.1024,16.5459,83.4541,3377,中航三鑫,0.6632,0.4291,11.3263,54.9418,16.8369,83.1631
600505,西昌电力,水力发电,四川,358.85,3.65,3.65,248721.16,32522.63,154167.34,7618.86,0.21,0.004,2.92,2.03,20020530,50048.65,1.37,-0.25,-85.43,18.76,0.69,24454,1616,西昌电力,0.4518,0.4225,32.0266,-39.6908,55.5416,44.4584,1673,西昌电力,0.46,0.4153,26.78,94.034,55.9072,44.0928,1711,西昌电力,0.4893,0.4365,26.2897,643.2827,57.01,42.99,2263,西昌电力,0.2576,0.2437,16.9321,395.1403,49.3449,50.6551,2296,西昌电力,0.3495,0.3229,19.3235,240.072,48.6202,51.3798,2359,西昌电力,0.4895,0.4491,26.1524,126.2255,47.6313,52.3687,2392,西昌电力,0.5864,0.5333,31.0921,311.829,49.7945,50.2055,2264,西昌电力,0.5883,0.5528,25.2963,308.5651,50.8811,49.1189,2333,西昌电力,0.611,0.5529,25.3383,304.3563,52.0163,47.9837,2272,西昌电力,0.5523,0.5013,20.1836,204.4032,50.9775,49.0225,2232,西昌电力,0.6003,0.5459,17.9719,366.6982,51.245,48.755,2220,西昌电力,0.5271,0.4834,22.7783,297.0934,51.5159,48.4841,2284,西昌电力,0.4959,0.4475,20.9921,190.9662,50.9982,49.0018
600776,东方通信,通信设备,浙江,100.1,9.56,12.56,370309.06,268810.78,22709.1,89667.4,0.71,0.016,2.42,2.72,19961126,77400.09,0.62,13.36,10.12,16.18,4.13,81151,501,东方通信,4.8799,3.7521,172.6037,-556.3776,82.7064,17.2936,562,东方通信,4.2778,3.3279,96.7138,-1006.5493,80.5017,19.4983,549,东方通信,5.163,3.7848,91.6732,-980.6263,83.8709,16.1291,505,东方通信,4.1979,3.2931,90.7521,-908.3646,80.6571,19.3429,874,东方通信,4.3322,3.3282,66.6984,2172.4739,80.8134,19.1866,567,东方通信,5.0008,3.7401,52.5662,-15314.5827,83.1747,16.8253,913,东方通信,4.4476,3.3033,112.9021,-3092.8426,80.9686,19.0314,670,东方通信,3.7121,2.809,85.8038,-1129.1099,78.4949,21.5051,786,东方通信,4.078,2.9012,78.4707,-483.7817,81.1502,18.8498,633,东方通信,3.8745,2.6785,59.9818,-975.5046,80.3728,19.6272,562,东方通信,4.0752,2.7338,80.7193,-764.4875,81.6313,18.3687,555,东方通信,3.9532,2.8639,105.7522,2997.7628,81.2219,18.7781,474,东方通信,4.3889,3.0177,127.0472,-6919.7367,83.2664,16.7336
2431,棕榈股份,建筑施工,广东,520.88,11.6,14.87,1614028.25,1102163.13,77398.15,232544.7,1.56,0.003,3.69,1.96,20100610,149472.59,1.01,21.99,109.64,11.43,0.8,107407,2065,棕榈股份,1.9266,0.7633,29.7672,18.6415,43.9218,56.0782,2222,棕榈股份,2.0807,0.9077,34.2879,407.4412,42.4511,57.5489,2404,棕榈股份,2.2425,1.0399,48.9842,192.3317,38.5768,61.4232,2909,棕榈股份,2.058,0.9919,33.4464,-67.5614,35.224,64.776,2714,棕榈股份,2.2297,1.015,33.9708,-81.4716,36.8545,63.1455,2797,棕榈股份,2.0855,0.9646,29.4952,193.3775,36.2165,63.7835,2984,棕榈股份,2.1518,1.0225,32.0024,202.6582,33.7855,66.2145,3021,棕榈股份,1.7456,0.8084,26.8864,228.7375,33.273,66.727,3022,棕榈股份,1.7249,0.7285,24.3225,-15.1859,34.0123,65.9877,2849,棕榈股份,1.5736,0.7497,32.9058,210.3243,38.191,61.809,2829,棕榈股份,1.4903,0.7156,25.34,257.0349,38.2919,61.7081,2915,棕榈股份,1.1879,0.5256,12.9013,300.569,36.8216,63.1784,2956,棕榈股份,1.3293,0.5894,20.95,257.6273,35.948,64.052
600577,精达股份,电气设备,安徽,26.49,19.55,19.55,613993.75,448760.09,92023.61,1951.8,0.01,0.037,1.56,2.54,20020911,94070.68,0.48,26.45,12.46,8.92,2.23,145158,1414,精达股份,1.7986,1.5168,25.3274,327.5784,60.5658,39.4342,1469,精达股份,1.789,1.5159,40.1448,301.7779,60.2879,39.7121,1408,精达股份,1.9172,1.6099,34.026,336.6596,63.6178,36.3822,1090,精达股份,2.204,1.8259,43.5081,317.4714,69.5542,30.4458,1338,精达股份,2.2729,1.8609,43.4419,450.8517,70.1433,29.8567,1454,精达股份,1.9422,1.6493,42.5289,594.1341,65.5891,34.4109,1483,精达股份,2.1167,1.7554,56.4226,522.7153,68.8492,31.1508,1333,精达股份,2.0374,1.5816,30.2022,729.1754,67.167,32.833,1736,精达股份,1.873,1.4898,33.3353,535.1131,63.2386,36.7614,1795,精达股份,1.7447,1.4026,28.8248,699.3237,59.7931,40.2069,1917,精达股份,1.6779,1.3544,25.1277,638.4538,57.2535,42.7465,1792,精达股份,1.7579,1.3534,22.813,613.4099,59.3155,40.6845,1927,精达股份,1.7249,1.3391,22.9466,583.6492,57.3012,42.6988
600853,龙建股份,建筑施工,黑龙江,0,5.37,6.44,1322849.63,1086072.88,43328.8,45297.56,0.7,-0.009,2.18,2.12,19940404,29286.38,0.45,-20.84,1.38,17.23,-1.04,57492,2847,龙建股份,1.0544,0.5566,10.5505,85.8957,11.7859,88.2141,2976,龙建股份,1.073,0.5207,10.6636,123.0697,11.3157,88.6843,3012,龙建股份,1.0746,0.5591,10.4375,126.4286,10.3566,89.6434,3446,龙建股份,1.0366,0.5578,16.5813,128.1049,10.5525,89.4475,3238,龙建股份,1.051,0.5063,10.3181,83.6498,9.9787,90.0213,3328,龙建股份,1.0646,0.4914,9.5734,121.2844,9.2188,90.7812,3410,龙建股份,1.2159,0.5932,15.3764,137.5758,8.2514,91.7486,3460,龙建股份,1.1659,0.6439,16.6034,142.3594,8.8275,91.1725,3464,龙建股份,1.1924,0.6937,17.6707,77.9137,8.5003,91.4997,3448,龙建股份,1.1701,0.7031,26.318,150.6449,8.1374,91.8626,3430,龙建股份,1.2445,0.7626,31.7147,158.6411,7.7176,92.2824,3459,龙建股份,1.1277,0.6763,18.2282,250.3154,7.7832,92.2168,3433,龙建股份,1.2303,0.7403,27.2486,88.3481,11.2018,88.7982
600070,浙江富润,纺织,浙江,63.8,4.02,5.22,382804.5,169502,39075.55,110700.57,2.12,0.036,4.63,1.99,19970604,25289.03,0.48,27.71,-65.19,20.11,3.98,21378,1366,浙江富润,1.1672,0.5942,26.2835,346.4759,61.5809,38.4191,1488,浙江富润,1.0246,0.5,19.2286,138.6555,59.8193,40.1807,1668,浙江富润,0.996,0.5013,20.301,74.7131,57.882,42.118,1861,浙江富润,1.0899,0.5395,31.3737,259.7709,56.4414,43.5586,2007,浙江富润,1.0995,0.5477,29.1613,307.8682,55.7806,44.2194,2033,浙江富润,1.0899,0.5384,29.0998,380.521,54.4675,45.5325,2106,浙江富润,1.1286,0.5272,26.5333,355.2044,56.464,43.536,1455,浙江富润,1.3397,0.9624,32.0307,1150.7033,64.9113,35.0887,1298,浙江富润,1.804,1.2601,37.8862,1986.1561,71.8567,28.1433,1183,浙江富润,1.7223,1.2292,34.3282,2108.3172,70.4838,29.5162,1157,浙江富润,1.8337,1.3602,36.0735,1875.834,70.83,29.17,1060,浙江富润,1.8643,1.3499,30.0634,1838.4597,72.1343,27.8657,1187,浙江富润,2.1821,1.5857,33.1702,1331.5254,70.8158,29.1842
300310,宜通世纪,通信设备,广东,40.4,5.84,8.94,443335.41,222942.42,24272.53,211973.7,2.37,0.057,4.03,2.29,20120425,65059.55,0.73,40.78,4.58,20.84,7.57,32990,662,宜通世纪,3.8473,2.9155,93.2916,-1984.9633,78.744,21.256,823,宜通世纪,3.2051,2.4234,55.8744,-2000.4418,74.4582,25.5418,1012,宜通世纪,2.9975,2.3383,48.9094,-2636.9099,72.9627,27.0373,1245,宜通世纪,2.5523,2.0975,82.1362,-2624.0213,66.8629,33.1371,1415,宜通世纪,2.0523,1.693,115.3484,-16253.7696,68.6575,31.3425,899,宜通世纪,2.6806,2.185,82.6188,-2238.9867,76.0068,23.9932,1134,宜通世纪,2.6733,2.2436,69.7789,-2996.3138,75.9954,24.0046,996,宜通世纪,2.4176,2.0338,127.773,-2846.5319,72.6296,27.3704,867,宜通世纪,3.1026,2.5383,125.8352,-1606.2732,79.7301,20.2699,802,宜通世纪,2.4421,2.0803,110.9884,-2071.6917,77.3873,22.6127,427,宜通世纪,3.2705,2.7185,87.0063,-2568.2617,84.022,15.978,712,宜通世纪,2.3762,2.0521,85.4074,-3056.2791,78.1791,21.8209,607,宜通世纪,2.6991,2.3015,66.9902,9708.2223,81.1039,18.8961
